,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,José Ureña,29.1,4.040,13752020,,3750000,ARB 3,FREE AGENT,,,,
1,Yimi García,30.1,4.149,1112020,1100000,1100000,ARB 4,FREE AGENT,,,,
2,Mike Morin,29.4,4.026,"1 yr, MiLB Contract (2020)",,MiLB,ARB 3,FREE AGENT,,,,
3,Jesús Aguilar,30.3,3.082,125752020,,2575000,ARB 2,ARB 3,FREE AGENT,,,
4,Richard Bleier,33.5,3.074,19152020,,915000,ARB 2,ARB 3,FREE AGENT,,,
