,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Jesús Aguilar,34.7,4.082,14352021,,4350000,ARB 3,FREE AGENT,,,,
1,Richard Bleier,37.9,4.074,114252021,,1425000,ARB 3,FREE AGENT,,,,
2,Brian Anderson,31.9,3.031,1382021,,3800000,ARB 2,ARB 3,FREE AGENT,,,
3,Jorge Alfaro,31.8,3.083,12052021,,2050000,ARB 2,ARB 3,FREE AGENT,,,
4,Garrett Cooper,34.3,3.053,1182021,,1800000,ARB 2,ARB 3,FREE AGENT,,,
5,Dylan Floro,34.2,3.053,19752021,,975000,ARB 2,ARB 3,FREE AGENT,,,
