,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Alejandro Kirk,26.4,2.047,176732023,,767300,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Alek Manoah,27.2,1.130,174572023,,745650,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
2,Zach Pop,28.5,1.094,174222023,,742200,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Estimated salaries for other pre-arbitration players,3600000,,,,,,,,,,
