,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Ryan Yarbrough,33.2,5.117,1392024,,3900000,FREE AGENT,,,,,
1,Vladimir Guerrero Jr.,26.0,4.157,11992024,,19900000,ARB 3,FREE AGENT,,,,
2,Jordan Romano,31.9,4.051,17752024,,7750000,ARB 3,FREE AGENT,,,,
3,Erik Swanson,31.6,4.096,12752024,,2750000,ARB 3,FREE AGENT,,,,
4,Génesis Cabrera,28.5,4.011,115132024,,1512500,ARB 3,FREE AGENT,,,,
5,Daulton Varsho,28.7,3.128,15652024,,5650000,ARB 2,ARB 3,FREE AGENT,,,
6,Alejandro Kirk,26.4,3.047,1282024,,2800000,ARB 2,ARB 3,FREE AGENT,,,
7,Dillon Tate,30.9,4.048,1152024,,1500000,ARB 3,ARB 4,FREE AGENT,,,
