,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Framber Valdez,31.3,5.163,1182025,,18000000,FREE AGENT,,,,,
1,Mauricio Dubón,30.7,4.162,152025,,5000000,ARB 3,FREE AGENT,,,,
2,Bryan Abreu,27.9,4.022,13452025,,3450000,ARB 3,FREE AGENT,,,,
3,Chas McCormick,29.9,4.000,1342025,,3400000,ARB 3,FREE AGENT,,,,
4,Luis Garcia,28.3,4.083,118752025,,1875000,ARB 3,FREE AGENT,,,,
5,Steven Okert,33.7,4.089,1122025,,1200000,ARB 3,FREE AGENT,,,,
6,Isaac Paredes,26.1,3.160,166252025,,6625000,ARB 3,ARB 4,FREE AGENT,,,
7,Jeremy Peña,27.5,3.000,1412025,,4100000,ARB 2,ARB 3,FREE AGENT,,,
8,Jake Meyers,28.8,3.044,1232025,,2300000,ARB 2,ARB 3,FREE AGENT,,,
