,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Sandy León,31.6,5.144,122020,,2000000,FREE AGENT,,,,,
1,Francisco Lindor,26.9,4.113,11752020,,17500000,ARB 3,FREE AGENT,,,,
2,Delino DeShields,28.1,4.109,118752020,,1875000,ARB 3,FREE AGENT,,,,
3,Dominic Leone,28.9,4.068,11252020,,1250000,ARB 4,FREE AGENT,,,,
4,Austin Hedges,28.1,3.166,132020,,3000000,ARB 3,ARB 4,FREE AGENT,,,
5,Tyler Naquin,29.5,3.033,11452020,,1450000,ARB 2,ARB 3,FREE AGENT,,,
6,Nick Wittgren,29.4,3.071,111252020,,1125000,ARB 2,ARB 3,FREE AGENT,,,
