,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Austin Hedges,32.6,4.166,13282021,,3280000,ARB 4,FREE AGENT,,,,
1,Nick Wittgren,33.8,4.071,122021,,2000000,ARB 3,FREE AGENT,,,,
2,Amed Rosario,29.3,3.062,1242021,,2400000,ARB 2,ARB 3,FREE AGENT,,,
