,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Roberto Pérez,36.3,6.083,514201721,5500000,5500000,7000000,,,,,
1,José Ramírez,32.5,6.074,524201721,4800000,9400000,FREE AGENT,,,,,
2,Blake Parker,39.8,5.169,1130820212,1308108,1308108,FREE AGENT,,,,,
3,Bryan Shaw,37.4,8.148,112021,1000000,1000000,FREE AGENT,,,,,
4,Wilson Ramos,37.6,10.047,11812021,180965,180965,FREE AGENT,,,,,
