,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Garrett Crochet,25.8,4.028,1382025,,3800000,ARB 3,FREE AGENT,,,,
1,Tanner Houck,28.7,3.100,13952025,,3950000,ARB 2,ARB 3,FREE AGENT,,,
2,Kutter Crawford,29.0,2.136,12752025,,2750000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
