,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Rafael Devers,28.4,4.070,11122022,,11200000,ARB 3,FREE AGENT,,,,
1,Ryan Brasier,37.6,4.109,1142022,,1400000,ARB 3,FREE AGENT,,,,
2,Alex Verdugo,28.9,3.078,13552022,,3550000,ARB 2,ARB 3,FREE AGENT,,,
3,Nick Pivetta,32.1,3.166,12652022,,2650000,ARB 2,ARB 3,FREE AGENT,,,
4,Christian Arroyo,29.8,3.036,1122022,,1200000,ARB 2,ARB 3,FREE AGENT,,,
5,Franchy Cordero,30.6,3.122,18252022,,825000,ARB 3,ARB 4,FREE AGENT,,,
6,Josh Taylor,32.1,2.121,110252022,,1025000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
