,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Alex Verdugo,28.9,2.078,164952021,,649500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Nick Pivetta,32.1,2.166,161352021,,613500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Christian Arroyo,29.8,2.036,158152021,,581500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
3,Josh Taylor,32.1,1.121,158052021,,580500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Darwinzon Hernández,28.3,1.080,157852021,,578500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Tanner Houck,28.7,0.036,15772021,,577000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Bobby Dalbec,29.7,0.081,15752021,,575000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Garrett Whitlock,28.8,,157052021,,570500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
8,Estimated salaries for other pre-arbitration players,1711500,,,,,,,,,,
