,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Adalberto Mondesi,29.7,5.088,130452023,,3045000,FREE AGENT,,,,,
1,Alex Verdugo,28.9,4.078,1632023,,6300000,ARB 3,FREE AGENT,,,,
2,Nick Pivetta,32.1,4.166,15352023,,5350000,ARB 3,FREE AGENT,,,,
3,Luis Urías,27.8,3.120,1472023,,4700000,ARB 2,ARB 3,FREE AGENT,,,
4,Reese McGuire,30.1,3.027,112252023,,1225000,ARB 2,ARB 3,FREE AGENT,,,
