,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Tyler Matzek,34.4,2.019,160052021,,600500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Edgar Santana,33.4,2.048,157052021,,570500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Sean Newcomb,31.8,2.166,160052021,,600500,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT,
3,Austin Riley,28.0,1.138,159052021,,590500,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT,
4,Touki Toussaint,28.8,1.065,159052021,,590500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Jacob Webb,31.6,1.155,"1 yr, TBD (2021)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
6,Huascar Ynoa,26.8,0.141,158052021,,580500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Ian Anderson,26.9,0.094,157552021,,575500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
8,Estimated salaries for other pre-arbitration players,0,,,,,,,,,,
