,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Spencer Schwellenbach,24.8,0.124,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
1,Drake Baldwin,24.0,,17602025,,760000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
2,AJ Smith-Shawver,22.3,0.099,"1 yr, TBD (2025)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
3,Estimated salaries for other pre-arbitration players,7600000,,,,,,,,,,
