,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Max Fried,31.2,5.148,1152024,,15000000,FREE AGENT,,,,,
1,A.J. Minter,31.6,5.154,16222024,,6220000,FREE AGENT,,,,,
2,Ramón Laureano,30.7,4.165,142572024,,425699,ARB 3,FREE AGENT,,,,
3,Huascar Ynoa,26.8,3.011,18252024,,825000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
