,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Joe Jiménez,30.2,5.061,127652023,,2765000,FREE AGENT,,,,,
1,Max Fried,31.2,4.148,11352023,,13500000,ARB 3,FREE AGENT,,,,
2,A.J. Minter,31.6,4.154,142882023,,4287500,ARB 3,FREE AGENT,,,,
3,Michael Soroka,27.6,4.122,1282023,,2800000,ARB 4,FREE AGENT,,,,
4,Yonny Chirinos,31.2,4.137,112752023,,1275000,ARB 3,FREE AGENT,,,,
5,Nicky Lopez,30.0,3.139,1372023,,3700000,ARB 2,ARB 3,FREE AGENT,,,
