,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Hunter Harvey,30.3,5.047,1372025,,3700000,FREE AGENT,,,,,
1,Kris Bubic,27.6,4.135,132025,,3000000,ARB 3,FREE AGENT,,,,
2,John Schreiber,31.1,4.027,1232025,,2300000,ARB 3,FREE AGENT,,,,
3,Kyle Wright,29.5,4.062,1182025,,1800000,ARB 3,FREE AGENT,,,,
4,Kyle Isbel,28.1,3.043,11752025,,1750000,ARB 2,ARB 3,FREE AGENT,,,
5,MJ Melendez,26.3,2.153,12652025,,2650000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
