,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,David Peterson,29.6,2.000,"1 yr, TBD (2022)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Tylor Megill,29.7,0.102,170752022,,707500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
2,Estimated salaries for other pre-arbitration players,2100000,,,,,,,,,,
