,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Pete Alonso,30.3,5.000,12052024,,20500000,FREE AGENT,,,,,
1,Drew Smith,31.5,5.034,12252024,,2250000,FREE AGENT,,,,,
2,Paul Blackburn,31.3,4.018,13452024,,3450000,ARB 3,FREE AGENT,,,,
3,Luis Torrens,28.9,3.155,18002024,,800000,ARB 3,FREE AGENT,,,,
4,David Peterson,29.6,3.089,12152024,,2150000,ARB 2,ARB 3,FREE AGENT,,,
5,Tyrone Taylor,31.2,3.093,120252024,,2025000,ARB 2,ARB 3,FREE AGENT,,,
6,Joey Lucchesi,31.8,4.112,11652024,,1650000,ARB 3,ARB 4,FREE AGENT,,,
7,Alex Young,31.5,3.143,11162024,,1160000,ARB 2,ARB 3,FREE AGENT,,,
8,DJ Stewart,31.3,2.168,11382024,,1380000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
