,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Trey Mancini,28.6,3.015,14752020,,4750000,ARB 2,ARB 3,FREE AGENT,,,
1,Hanser Alberto,28.0,3.085,11652020,,1650000,ARB 2,ARB 3,FREE AGENT,,,
