,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Logan O'Hoppe,25.1,2.008,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,José Soriano,26.4,2.121,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Zach Neto,24.1,1.170,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT,
3,Nolan Schanuel,23.1,1.045,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Ben Joyce,24.5,1.075,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Estimated salaries for other pre-arbitration players,12160000,,,,,,,,,,
