,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Steven Wilson,30.6,1.000,172642023,,726400,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
1,Luis Campusano,26.5,0.144,172272023,,722700,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
2,Estimated salaries for other pre-arbitration players,3600000,,,,,,,,,,
