,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Tommy Pham,37.0,5.107,1892021,,8900000,FREE AGENT,,,,,
1,Joe Musgrove,32.3,4.063,14452021,,4450000,ARB 3,FREE AGENT,,,,
2,Adam Frazier,33.3,4.075,1432021,,4300000,ARB 3,FREE AGENT,,,,
3,Matt Strahm,33.4,4.064,12052021,,2050000,ARB 3,FREE AGENT,,,,
4,Dinelson Lamet,32.7,3.130,1422021,,4200000,ARB 3,ARB 4,FREE AGENT,,,
5,Emilio Pagán,33.9,3.091,11572021,,1570000,ARB 2,ARB 3,FREE AGENT,,,
6,Victor Caratini,31.6,3.051,1132021,,1300000,ARB 2,ARB 3,FREE AGENT,,,
7,Dan Altavilla,32.5,3.063,18502021,,850000,ARB 2,ARB 3,FREE AGENT,,,
