,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Luis Arraez,28.0,5.121,1142025,,14000000,FREE AGENT,,,,,
1,Dylan Cease,29.2,5.089,113752025,,13750000,FREE AGENT,,,,,
2,Jason Adam,33.6,4.132,1482025,,4800000,ARB 3,FREE AGENT,,,,
3,Adrian Morejon,26.1,4.140,122025,,2000000,ARB 4,FREE AGENT,,,,
4,Gavin Sheets,28.9,3.076,1162025,,1600000,ARB 2,ARB 3,FREE AGENT,,,
5,Connor Joe,32.6,3.136,112025,,1000000,ARB 3,ARB 4,FREE AGENT,,,
6,Luis Campusano,26.5,2.144,112025,,1000000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
