,Player,Age,Service Time,Contract,AAV,2023,2024,2025,2026,2027,2028,2029
0,Josh Hader,31.0,5.115,11412023,,14100000,FREE AGENT,,,,,
1,Ji Man Choi,33.9,5.076,14652023,,4650000,FREE AGENT,,,,,
2,Garrett Cooper,34.3,5.053,1422023,,4200000,FREE AGENT,,,,,
3,Juan Soto,26.4,4.134,1232023,,23000000,ARB 3,FREE AGENT,,,,
4,Scott Barlow,32.3,4.030,1532023,,5300000,ARB 3,FREE AGENT,,,,
5,Tim Hill,35.1,4.112,11852023,,1850000,ARB 3,FREE AGENT,,,,
6,Trent Grisham,28.4,3.060,131752023,,3175000,ARB 2,ARB 3,FREE AGENT,,,
7,Austin Nola,35.2,3.106,12352023,,2350000,ARB 2,ARB 3,FREE AGENT,,,
8,Adrian Morejon,26.1,3.013,18002023,,800000,ARB 2,ARB 3,FREE AGENT,,,
