,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Ha-Seong Kim,29.4,4.000,22920252026,14500000,13000000,16000000,FREE AGENT,,,,
1,Brandon Lowe,30.7,6.058,73352019252026,10500000,10500000,11500000,,,,,
2,Yandy Díaz,33.6,6.122,4362023262027,9000000,10000000,12000000,TBD,,,,
3,Danny Jansen,29.9,6.050,18520252026,8500000,8000000,12000000,,,,,
4,Drew Rasmussen,29.7,4.111,2852025262027,4250000,2250000,5750000,8000000,,,,
5,Pete Fairbanks,31.3,5.057,3122023252026,4000000,3666667,7000000,,,,,
6,Shane McClanahan,27.9,3.158,272202425,3600000,3600000,ARB 3,ARB 4,FREE AGENT,,,
7,Taylor Walls,28.7,3.092,11420252026,1400000,1350000,2450000,ARB 3,FREE AGENT,,,
8,Jacob Waguespack,31.4,2.096,11320252026,1300000,1300000,1500000,,,,,
