,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Christian Walker,34.0,5.124,11092024,,10900000,FREE AGENT,,,,,
1,Paul Sewald,34.8,5.072,17352024,,7350000,FREE AGENT,,,,,
2,Zac Gallen,29.6,4.100,1100112024,,10011000,ARB 3,FREE AGENT,,,,
3,A.J. Puk,29.9,3.124,1182024,,1800000,ARB 2,ARB 3,FREE AGENT,,,
4,Ryan Thompson,32.7,3.095,11352024,,1350000,ARB 3,ARB 4,FREE AGENT,,,
5,Kevin Ginkel,31.0,3.033,112252024,,1225000,ARB 2,ARB 3,FREE AGENT,,,
6,Joe Mantiply,34.1,3.029,19252024,,925000,ARB 2,ARB 3,FREE AGENT,,,
