,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Geraldo Perdomo,25.4,2.015,17862024,,786000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Kyle Nelson,28.7,2.076,175732024,,757300,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Pavin Smith,29.1,2.091,17502024,,750000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
3,Alek Thomas,24.9,1.132,176952024,,769500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Jake McCarthy,27.7,1.124,17662024,,766000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Gabriel Moreno,25.1,1.061,176012024,,760100,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
6,Justin Martinez,23.7,0.031,17422024,,742000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
7,Brandon Pfaadt,26.4,0.097,175442024,,754400,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
8,Estimated salaries for other pre-arbitration players,5180000,,,,,,,,,,
