,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Christian Walker,34.0,2.124,161932021,,619300,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,J.B. Wendelken,32.0,2.028,158052021,,580500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Zac Gallen,29.6,1.100,160752021,,607500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Taylor Clarke,31.9,1.120,160182021,,601800,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Taylor Widener,30.4,1.000,158342021,,583400,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Josh Rojas,30.7,0.152,158242021,,582400,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Pavin Smith,29.1,0.050,157462021,,574600,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Daulton Varsho,28.7,0.167,"1 yr, TBD (2021)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
8,Estimated salaries for other pre-arbitration players,7987000,,,,,,,,,,
