,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Andrew Vaughn,27.0,4.000,15852025,,5850000,ARB 3,FREE AGENT,,,,
1,Josh Rojas,30.7,4.126,1352025,,3500000,ARB 3,FREE AGENT,,,,
2,Mike Tauchman,34.3,4.143,11952025,,1950000,ARB 3,FREE AGENT,,,,
3,Bryse Wilson,27.3,4.036,11052025,,1050000,ARB 3,FREE AGENT,,,,
4,Matt Thaiss,29.9,3.038,112025,,1000000,ARB 2,ARB 3,FREE AGENT,,,
5,Justin Anderson,32.5,3.122,19002025,,900000,ARB 2,ARB 3,FREE AGENT,,,
6,Penn Murfee,30.9,2.169,17802025,,780000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
