,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Evan Marshall,34.9,4.090,122021,,2000000,ARB 3,FREE AGENT,,,,
1,Lucas Giolito,30.7,3.080,14152021,,4150000,ARB 2,ARB 3,FREE AGENT,,,
2,Adam Engel,33.3,3.058,113752021,,1375000,ARB 2,ARB 3,FREE AGENT,,,
3,Brian Goodwin,34.4,4.019,1621620211,,621622,ARB 2,ARB 3,FREE AGENT,,,
4,Reynaldo López,31.2,3.091,1212021,,2100000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
5,Jace Fry,31.7,3.005,186252021,,862500,ARB 2,ARB 3,ARB 4,FREE AGENT,,
