,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Miguel Andujar,30.1,5.053,132025,,3000000,FREE AGENT,,,,,
1,Seth Brown,32.7,4.096,1272025,,2700000,ARB 3,FREE AGENT,,,,
