,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Ramón Laureano,30.7,2.059,158052021,,580500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Deolis Guerra,35.9,2.071,157052021,,570500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Adam Kolarek,36.2,2.111,159552021,,595500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Sean Murphy,30.5,1.029,157552021,,575500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Cole Irvin,31.1,0.120,15732021,,573000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,James Kaprielian,31.1,0.031,157052021,,570500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Estimated salaries for other pre-arbitration players,2282000,,,,,,,,,,
