,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Chad Pinder,33.0,5.047,127252022,,2725000,FREE AGENT,,,,,
1,Tony Kemp,33.4,4.098,12252022,,2250000,ARB 3,FREE AGENT,,,,
2,Deolis Guerra,35.9,3.071,18152022,,815000,ARB 2,ARB 3,FREE AGENT,,,
3,Ramón Laureano,30.7,3.014,1203320222452780,,2032692,ARB 2,ARB 3,ARB 4,FREE AGENT,,
