,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Daniel Norris,27.4,4.073,1296252020,,2962500,ARB 3,FREE AGENT,,,,
1,Matthew Boyd,29.7,3.136,1532020,,5300000,ARB 3,ARB 4,FREE AGENT,,,
2,Michael Fulmer,27.6,3.157,1282020,,2800000,ARB 3,ARB 4,FREE AGENT,,,
3,Buck Farmer,29.6,3.083,11152020,,1150000,ARB 2,ARB 3,FREE AGENT,,,
4,JaCoby Jones,28.4,2.125,115752020,,1575000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
