,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Javier Báez,32.3,8.089,61402022272023,23333333,25000000,25000000,24000000,24000000,FREE AGENT,,
1,Kenta Maeda,37.0,8.000,224202425,12000000,14000000,10000000,FREE AGENT,,,,
2,Colt Keith,23.6,,628643202429203032,4773750,2833333,3833333,4333333,4333333,5333333,5333333,10000000
3,Casey Mize,27.9,3.111,18402024,840000,830000,3100000,ARB 3,FREE AGENT,,,
