,Player,Age,Service Time,Contract,AAV,2024,2025,2026,2027,2028,2029,2030
0,Tarik Skubal,28.3,3.114,12652024,,2650000,ARB 2,ARB 3,FREE AGENT,,,
1,Jake Rogers,29.9,3.040,1172024,,1700000,ARB 2,ARB 3,FREE AGENT,,,
2,Akil Baddoo,26.6,2.119,11552024,,1550000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
