,Player,Age,Service Time,Contract,AAV,2025,2026,2027,2028,2029,2030,2031
0,Cole Sands,27.7,2.017,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Jose Miranda,26.7,2.118,"1 yr, TBD (2025)",,TBD,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Edouard Julien,25.9,1.083,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Matt Wallner,27.3,1.043,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Simeon Woods Richardson,24.5,0.165,"1 yr, TBD (2025)",,TBD,Pre-ARB,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT
5,Brooks Lee,,,"1 yr, TBD (2025)",,TBD,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Estimated salaries for other pre-arbitration players,9880000,,,,,,,,,,
