,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Taylor Rogers,34.3,4.145,162021,,6000000,ARB 3,FREE AGENT,,,,
1,Byron Buxton,31.3,4.160,151252021,,5125000,ARB 3,FREE AGENT,,,,
2,Tyler Duffey,34.2,4.074,1222021,,2200000,ARB 3,FREE AGENT,,,,
3,John Gant,32.6,4.004,1212021,,2100000,ARB 3,FREE AGENT,,,,
4,Mitch Garver,34.2,3.045,118752021,,1875000,ARB 2,ARB 3,FREE AGENT,,,
5,Caleb Thielbar,38.1,2.131,17002021,,700000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
