Ranking,Player,2020/21,2020/21(*)
172.,Lauri Markkanen,6731508,8203631
173.,Darius Garland,6720720,8190484
174.,DJ Augustin,6666667,8124610
175.,Trae Young,6571800,8008996
176.,Chris Boucher,6500000,7921494
177.,Juan Hernangomez,6493000,7912963
178.,Joakim Noah,6431666,7838216
179.,Isaac Okoro,6400920,7800746
180.,Frank Ntilikina,6176578,7527342
181.,DeMarre Carroll,6119676,7457996
182.,Jarrett Culver,6104280,7439233
183.,Ishmael Smith,6000000,7312148
183.,Alec Burks,6000000,7312148
185.,Mo Bamba,5969040,7274418
186.,Onyeka Okongwu,5813640,7085033
187.,Justin Holiday,5720400,6971402
188.,Dennis Smith,5686677,6930304
189.,Avery Bradley,5635000,6867326
190.,Timofey Mozgov,5573333,6792173
191.,Coby White,5572680,6791377
192.,Trey Lyles,5500000,6702802
193.,Wendell Carter,5448840,6640454
194.,Zach Collins,5406255,6588556
195.,Malik Monk,5345687,6514743
196.,Killian Hayes,5307120,6467741
197.,Luke Kennard,5273826,6427166
198.,Ryan Anderson,5214583,6354967
199.,Donovan Mitchell,5195501,6331712
200.,Rodney McGruder,5192307,6327820
201.,Bam Adebayo,5115492,6234206
202.,Justin Jackson,5109637,6227070
203.,Jaxson Hayes,5105160,6221614
204.,Richaun Holmes,5005350,6099977
204.,Enes Kanter,5005350,6099977
204.,Mike Scott,5005350,6099977
204.,Ed Davis,5005350,6099977
208.,Nerlens Noel,5000000,6093457
208.,Luol Deng,5000000,6093457
208.,Daniel Theis,5000000,6093457
211.,Collin Sexton,4991880,6083561
212.,Pat Connaughton,4938273,6018231
213.,Obi Toppin,4862040,5925326
214.,Kevon Looney,4821429,5875834
215.,Elfrid Payton,4767000,5809502
215.,Josh Jackson,4767000,5809502
215.,Garrett Temple,4767000,5809502
215.,Kris Dunn,4767000,5809502
219.,Rui Hachimura,4692840,5719123
220.,Denzel Valentine,4642800,5658140
221.,Kevin Knox,4588680,5592185
222.,DJ Wilson,4548280,5542949
223.,Deni Avdija,4469160,5446527
224.,Cam Reddish,4458000,5432926
225.,TJ Leaf,4431423,5400536
226.,Mikal Bridges,4359000,5312276
227.,Jalen Smith,4245720,5174222
228.,Cameron Johnson,4235160,5161353
229.,Reggie Bullock,4200000,5118504
229.,JaVale McGee,4200000,5118504
231.,Shai Gilgeous-Alexander,4141320,5046991
232.,John Collins,4137302,5042094
233.,Willie Cauley-Stein,4100000,4996634
234.,Devin Vassell,4033440,4915518
235.,PJ Washington,4023600,4903526
236.,Patrick McCaw,4000000,4874765
236.,Dorian Finney-Smith,4000000,4874765
238.,Alex Len,3970648,4838994
239.,Terrance Ferguson,3944013,4806534
240.,Miles Bridges,3934320,4794722
241.,Austin Rivers,3929049,4788298
242.,Jevon Carter,3925000,4783363
243.,Jarrett Allen,3909902,4764964
244.,Nicolo Melli,3897436,4749771
245.,OG Anunoby,3872215,4719035
246.,Gabriel Deck,3870370,4716786
247.,Tyrese Haliburton,3831840,4669830
248.,Tyler Herro,3822240,4658131
249.,Patrick Patterson,3814771,4649028
250.,Stanley Johnson,3804150,4636085
251.,Jake Layman,3761085,4583602
252.,Jerome Robinson,3737520,4554883
253.,Danuel House,3717000,4529876
254.,Kira Lewis,3640200,4436280
255.,Romeo Langford,3631200,4425312
256.,Moe Harkless,3623000,4415319
256.,Bobby Portis,3623000,4415319
256.,Wesley Matthews,3623000,4415319
259.,Wayne Ellington,3564753,4344333
260.,Kyle Kuzma,3562178,4341195
261.,Michael Porter,3550800,4327329
262.,Tony Bradley,3542060,4316678
263.,Derrick White,3516284,4285265
264.,Luca Vildoza,3500000,4265420
264.,TJ McConnell,3500000,4265420
264.,Boban Marjanovic,3500000,4265420
264.,Bismack Biyombo,3500000,4265420
268.,Josh Hart,3491159,4254645
269.,Aaron Nesmith,3458400,4214722
270.,Sekou Doumbouya,3449400,4203754
271.,Dewayne Dedmon,3447478,4201411
272.,Troy Brown,3372840,4110451
273.,Jeff Teague,3372826,4110433
274.,James Ennis,3300000,4021681
274.,Michael Carter-Williams,3300000,4021681
276.,Cole Anthony,3285120,4003547
277.,Taj Gibson,3283684,4001797
278.,Facundo Campazzo,3200000,3899812
279.,Jon Leuer,3169348,3862457
280.,Chuma Okeke,3121080,3803633
280.,Isaiah Stewart,3121080,3803633
282.,Nickeil Alexander-Walker,3113160,3793981
283.,DeMarcus Cousins,3051832,3719241
284.,Donte DiVincenzo,3044160,3709891
285.,Khem Birch,3011499,3670087
286.,Trey Burke,3000000,3656074
286.,Ryan Arcidiacono,3000000,3656074
288.,Aleksej Pokusevski,2964840,3613225
289.,Goga Bitadze,2957520,3604304
290.,Lonnie Walker,2895720,3528989
291.,Ben McLemore,2893630,3526442
292.,Andrew Nicholson,2844429,3466481
293.,Luka Samanic,2824320,3441974
294.,Josh Green,2816760,3432761
295.,Kevin Huerter,2761920,3365928
296.,Marko Guduric,2750000,3351401
296.,Alex Caruso,2750000,3351401
298.,Matisse Thybulle,2711280,3304213
299.,Saddiq Bey,2689920,3278182
300.,Josh Okogie,2651040,3230799
301.,Vincent Poirier,2619207,3192005
302.,Brandon Clarke,2602920,3172156
303.,Precious Achiuwa,2582160,3146856
304.,Carmelo Anthony,2564753,3125642
304.,Dwight Howard,2564753,3125642
304.,Udonis Haslem,2564753,3125642
304.,Marc Gasol,2564753,3125642
304.,Jared Dudley,2564753,3125642
304.,Jose Juan Barea,2564753,3125642
304.,Jeff Green,2564753,3125642
311.,Grayson Allen,2545320,3101959
312.,Grant Williams,2498760,3045217
313.,Tyrese Maxey,2478840,3020941
314.,Chandler Hutchison,2443440,2977799
315.,Mfiondu Kabengele,2432353,2964287
316.,Darius Bazley,2399160,2923835
317.,Moritz Wagner,2383915,2905256
318.,Zeke Nnaji,2379840,2900290
319.,Aaron Holiday,2345640,2858611
320.,Bryn Forbes,2337145,2848258
321.,E'Twaun Moore,2331593,2841492
321.,Markieff Morris,2331593,2841492
321.,Reggie Jackson,2331593,2841492
324.,Hassan Whiteside,2320044,2827417
324.,Kent Bazemore,2320044,2827417
326.,Ty Jerome,2303040,2806695
327.,Mike Muscala,2283034,2782314
328.,Anfernee Simons,2252040,2744541
329.,Brad Wanamaker,2250000,2742055
329.,Luke Kornet,2250000,2742055
331.,Monta Ellis,2245400,2736449
332.,Nassir Little,2210640,2694088
333.,RJ Hampton,2193480,2673175
334.,Matthew Dellavedova,2174318,2649822
334.,Solomon Hill,2174318,2649822
336.,Edmond Sumner,2160000,2632373
337.,Anderson Varejao,2141713,2610087
338.,Dylan Windler,2137440,2604879
339.,Immanuel Quickley,2105520,2565979
340.,John Konchar,2100000,2559252
341.,Landry Shamet,2090040,2547113
342.,Jordan Poole,2063280,2514501
343.,Bol Bol,2058240,2508359
344.,Keldon Johnson,2048040,2495928
345.,Payton Pritchard,2035800,2481012
346.,Robert Williams,2029920,2473846
347.,Langston Galloway,2028594,2472230
347.,Bruno Caboclo,2028594,2472230
347.,Tyler Johnson,2028594,2472230
350.,Gary Clark,2018458,2459876
351.,Jacob Evans,2017320,2458490
352.,Spencer Hawes,2007058,2445984
353.,Dzanan Musa,2002800,2440795
354.,Kenrich Williams,2000000,2437382
354.,Theo Maledon,2000000,2437382
354.,Damyean Dotson,2000000,2437382
357.,Omari Spellman,1988280,2423099
358.,Quinn Cook,1981649,2415018
359.,Cameron Payne,1977011,2409366
359.,Mario Hezonja,1977011,2409366
361.,Udoka Azubuike,1977000,2409352
362.,Jaden McDaniels,1964760,2394436
363.,Malachi Flynn,1950600,2377179
364.,Desmond Bane,1936440,2359922
365.,Jontay Porter,1900000,2315513
366.,Raul Neto,1882867,2294633
366.,JaKarr Sampson,1882867,2294633
366.,Jahlil Okafor,1882867,2294633
369.,Larry Sanders,1865546,2273524
370.,Marquese Chriss,1824003,2222896
370.,David Nwaba,1824003,2222896
370.,Timothe Luwawu,1824003,2222896
373.,Georges Niang,1783557,2173605
374.,Rodions Kurucs,1780152,2169456
375.,Furkan Korkmaz,1762796,2148304
375.,Alfonzo McKinnie,1762796,2148304
375.,Damion Lee,1762796,2148304
375.,PJ Dozier,1762796,2148304
379.,Abdel Nader,1752950,2136305
379.,Semi Ojeleye,1752950,2136305
381.,DeAndre Bembry,1737145,2117043
381.,Frank Kaminsky,1737145,2117043
381.,Willy Hernangomez,1737145,2117043
381.,Thon Maker,1737145,2117043
385.,Monte Morris,1723707,2100666
386.,Kevin Porter,1717981,2093688
387.,Shake Milton,1701593,2073716
387.,Thanasis Antetokounmpo,1701593,2073716
387.,Brandon Goodwin,1701593,2073716
390.,Ignas Brazdeikis,1686315,2055097
391.,Torrey Craig,1678854,2046005
391.,Dwayne Bacon,1678854,2046005
391.,Wesley Iwundu,1678854,2046005
391.,Sterling Brown,1678854,2046005
395.,Isaac Bonga,1663861,2027733
395.,Gary Trent Jr,1663861,2027733
395.,Sviatoslav Mykhailiuk,1663861,2027733
395.,Mitchell Robinson,1663861,2027733
395.,Jarred Vanderbilt,1663861,2027733
395.,Kendrick Nunn,1663861,2027733
395.,Duncan Robinson,1663861,2027733
395.,Hamidou Diallo,1663861,2027733
395.,Jalen Brunson,1663861,2027733
395.,Devonte Graham,1663861,2027733
395.,Bruce Brown,1663861,2027733
406.,Drew Eubanks,1620564,1974967
406.,Harry Giles,1620564,1974967
406.,Josh Gray,1620564,1974967
406.,Wenyen Gabriel,1620564,1974967
406.,Isaiah Hartenstein,1620564,1974967
411.,Daniel Gafford,1517981,1849950
411.,Juwan Morgan,1517981,1849950
411.,Miye Oni,1517981,1849950
411.,Matt Thomas,1517981,1849950
411.,Chris Silva,1517981,1849950
411.,Terence Davis,1517981,1849950
411.,Justin James,1517981,1849950
411.,Isaiah Roby,1517981,1849950
411.,Luguentz Dort,1517981,1849950
411.,Admiral Schofield,1517981,1849950
411.,Jaylen Nowell,1517981,1849950
411.,Naz Reid,1517981,1849950
411.,KZ Okpala,1517981,1849950
411.,Talen Horton-Tucker,1517981,1849950
411.,Terance Mann,1517981,1849950
411.,Jalen Lecque,1517981,1849950
411.,Chris Clemons,1517981,1849950
411.,Mychal Mulder,1517981,1849950
411.,Alen Smailagic,1517981,1849950
411.,Eric Paschall,1517981,1849950
411.,Vlatko Cancar,1517981,1849950
411.,Dean Wade,1517981,1849950
411.,Javonte Green,1517981,1849950
411.,Jalen McDaniels,1517981,1849950
411.,Caleb Martin,1517981,1849950
411.,Cody Martin,1517981,1849950
411.,Nicolas Claxton,1517981,1849950
411.,Carsen Edwards,1517981,1849950
411.,Bruno Fernando,1517981,1849950
440.,Robert Woodard,1500000,1828037
441.,Damian Jones,1487284,1812540
442.,JR Smith,1456667,1775227
443.,Paul Watson,1445697,1761858
443.,Zylan Cheatham,1445697,1761858
443.,Kelan Martin,1445697,1761858
443.,DaQuan Jeffries,1445697,1761858
443.,Jae'Sean Tate,1445697,1761858
448.,Vernon Carey,1350000,1645233
449.,Xavier Tillman,1300000,1584298
450.,Tyrell Terry,1289846,1571924
451.,Oshae Brissett,1255493,1530058
452.,Moses Brown,1250000,1523364
453.,Sindarius Thornwell,1235889,1506167
454.,Ersan Ilyasova,1194542,1455778
455.,Glenn Robinson III,1165322,1420167
456.,Zhaire Smith,1068200,1301806
457.,Khyri Thomas,1061283,1293376
458.,Guerschon Yabusele,1039080,1266317
459.,Norvel Pelle,1014905,1236854
460.,Jahmi'us Ramsey,1000000,1218691
460.,Lamar Stevens,1000000,1218691
460.,Nick Richards,1000000,1218691
463.,Kyle Singler,999200,1217716
464.,Juan Toscano-Anderson,943963,1150399
465.,Shaquille Harrison,915048,1115160
466.,Chimezie Metu,910895,1110099
467.,Anthony Gill,898310,1094762
467.,Elijah Hughes,898310,1094762
467.,Tre Jones,898310,1094762
467.,CJ Elleby,898310,1094762
467.,Isaiah Joe,898310,1094762
467.,Sam Merrill,898310,1094762
467.,Jordan Nwora,898310,1094762
467.,Daniel Oturu,898310,1094762
467.,KJ Martin,898310,1094762
467.,Deividas Sirvydis,898310,1094762
477.,Iman Shumpert,803044,978662
478.,Theo Pinson,802182,977612
479.,Yuta Watanabe,737996,899389
480.,Tremont Waters,712278,868047
481.,Frank Jackson,699115,852004
482.,Rayjon Tucker,693755,845473
483.,Tyler Cook,693141,844724
484.,Garrison Mathews,688052,838523
485.,Cole Aldrich,685340,835217
486.,Shaun Livingston,666666,812460
487.,Gabe Vincent,660750,805250
488.,Tacko Fall,653924,796931
489.,Max Strus,647098,788612
490.,Alize Johnson,621587,757522
491.,Anthony Tolliver,614838,749297
492.,Paul Reed,609128,742339
493.,Tim Frazier,597463,728123
494.,Jordan Bell,592368,721913
495.,Amir Coffey,578842,705429
496.,Naji Marshall,538391,656132
497.,Kyle Guy,537888,655519
498.,Markus Howard,535294,652358
499.,Skylar Mays,532218,648609
500.,Mamadi Diakite,529341,645103
501.,Nathan Knight,522989,637362
502.,Jared Harper,520487,634313
503.,Saben Lee,516836,629863
504.,Jarrell Brantley,510586,622246
505.,Jordan McLaughlin,503760,613928
506.,Rondae Hollis-Jefferson,502957,612949
507.,Reggie Perry,489148,596120
508.,Trent Forrest,470690,573625
508.,Cassius Stanley,470690,573625
510.,Dakari Johnson,459414,559883
511.,Cassius Winston,449115,547332
511.,Jalen Harris,449115,547332
511.,Quinndary Weatherspoon,449115,547332
511.,Keita Bates-Diop,449115,547332
511.,Keljin Blevins,449115,547332
511.,Ty-Shon Alexander,449115,547332
511.,Josh Hall,449115,547332
511.,Jaylen Adams,449115,547332
511.,Sean McDermott,449115,547332
511.,Killian Tillie,449115,547332
511.,Kostas Antetokounmpo,449115,547332
511.,Devontae Cacok,449115,547332
511.,Jay Scrubb,449115,547332
511.,Nico Mannion,449115,547332
511.,Nate Hinton,449115,547332
511.,Tyler Bey,449115,547332
511.,Marques Bolden,449115,547332
511.,Adam Mokoka,449115,547332
511.,Devon Dotson,449115,547332
511.,Nate Darling,449115,547332
511.,Grant Riller,449115,547332
511.,Chris Chiozza,449115,547332
533.,Yogi Ferrell,444149,541280
534.,Noah Vonleh,427725,521264
535.,Mason Jones,424544,517387
536.,Brodric Thomas,412202,502346
537.,Andre Roberson,411639,501660
538.,Donta Hall,376276,458563
539.,Brian Bowen,375321,457400
540.,Anzejs Pasecniks,374297,456152
541.,Freddie Gillespie,363015,442403
542.,AJ Hammons,350087,426648
543.,Karim Mane,344557,419908
544.,Will Magnay,341481,416159
545.,Greg Whittington,332252,404912
546.,Raymond Spalding,289156,352391
547.,Chasson Randle,279927,341144
548.,Justin Patton,267623,326149
549.,Gary Payton II,249864,304507
550.,Mike James,237648,289619
551.,Charlie Brown,217844,265484
552.,Anthony Lamb,215330,262420
553.,Justin Robinson,198040,241349
554.,Axel Toupane,196872,239926
555.,Henry Ellenson,168983,205938
556.,Ashton Hagans,166111,202438
557.,Isaiah Thomas,159698,194622
558.,John Henson,158907,193658
559.,Armoni Brooks,135362,164964
560.,Jordan Bone,135350,164949
561.,Jaylen Hoard,129209,157465
562.,Justin Anderson,125000,152336
563.,Didi Louzada,123056,149967
563.,Amida Brimah,123056,149967
565.,Troy Williams,122741,149583
566.,James Nunnally,107674,131221
567.,Demetrius Jackson,92857,113164
568.,Dakota Mathias,86132,104968
569.,Malik Fitts,61528,74983
570.,Jeremiah Martin,58452,71234
571.,Jerian Grant,50000,60934
572.,Louis King,49222,59986
573.,Cameron Oliver,43070,52489
574.,Cam Reynolds,33299,40581
575.,Andrew White,25000,30467
575.,Tyler Hall,25000,30467
577.,Elijah Bryant,24611,29993
578.,Caleb Homesley,20000,24373
