Ranking,Player,2003/04,2003/04(*)
121.,Nazr Mohammed,5000000,8551306
126.,Juwan Howard,4917000,8409354
126.,Michael Olowokandi,4917000,8409354
126.,James Posey,4917000,8409354
126.,Gary Payton,4917000,8409354
126.,Scottie Pippen,4917000,8409354
126.,Alonzo Mourning,4917000,8409354
132.,Malik Rose,4916250,8408072
133.,Rick Fox,4734797,8097740
134.,Clifford Robinson,4700000,8038228
135.,Donyell Marshall,4605196,7876088
136.,Stromile Swift,4592418,7854234
137.,Devean George,4546000,7774847
138.,Lamond Murray,4500000,7696175
138.,Robert Horry,4500000,7696175
138.,Eric Snow,4500000,7696175
141.,Michael Stewart,4480000,7661970
142.,Ervin Johnson,4418156,7556201
143.,Travis Knight,4402500,7529425
144.,Adonal Foyle,4400000,7525149
144.,Tony Battie,4400000,7525149
146.,Anthony Mason,4348094,7436376
147.,Matt Harpring,4290000,7337020
148.,Kwame Brown,4252080,7272167
149.,Zeljko Rebraca,4200000,7183097
150.,Yao Ming,4147560,7093411
151.,Darius Miles,4130701,7064578
152.,LeBron James,4018920,6873403
153.,Derrick Coleman,4000000,6841045
153.,Jeff Foster,4000000,6841045
153.,Elden Campbell,4000000,6841045
156.,David Wesley,3960000,6772634
157.,Marc Jackson,3900000,6670019
157.,Chucky Atkins,3900000,6670019
159.,Tyson Chandler,3804360,6506449
160.,Marcus Fizer,3726994,6374133
161.,Jay Williams,3710880,6346574
162.,Bruce Bowen,3650000,6242453
163.,Lawrence Funderburke,3600000,6156940
164.,Darko Milicic,3595800,6149757
165.,Moochie Norris,3500000,5985914
165.,Shawn Bradley,3500000,5985914
167.,Eduardo Najera,3428572,5863753
168.,Mike Miller,3380457,5781464
169.,Mike Dunleavy,3332520,5699479
170.,Jeff McInnis,3300000,5643862
171.,Carmelo Anthony,3229200,5522775
172.,Eddy Curry,3080160,5267878
173.,Rodney Rogers,3075600,5260079
174.,Evan Eschmeyer,3017266,5160313
175.,Matt Maloney,3006260,5141490
176.,Drew Gooden,3004560,5138582
177.,Michael Redd,3000000,5130783
177.,Derek Fisher,3000000,5130783
177.,Speedy Claxton,3000000,5130783
177.,Lindsey Hunter,3000000,5130783
177.,Jon Barry,3000000,5130783
177.,Chris Crawford,3000000,5130783
183.,Eric Montross,2960000,5062373
184.,Hubert Davis,2956250,5055959
185.,Bobby Jackson,2925000,5002514
185.,Othella Harrington,2925000,5002514
185.,Tony Delk,2925000,5002514
185.,Aaron Williams,2925000,5002514
189.,Chris Bosh,2911320,4979117
190.,Chris Mihm,2809494,4804968
191.,Michael Curry,2800000,4788731
191.,George Lynch,2800000,4788731
193.,Jason Richardson,2789280,4770397
194.,Nikoloz Tskitishvili,2720760,4653210
195.,Pat Garrity,2643750,4521503
196.,Greg Buckner,2640000,4515089
197.,Dwyane Wade,2636400,4508932
198.,Wang Zhizhi,2620943,4482497
199.,Pau Gasol,2618395,4478139
200.,John Amaechi,2610000,4463781
201.,Jamal Crawford,2577937,4408945
202.,Shane Battier,2533440,4332844
203.,Andrew DeClercq,2500000,4275653
203.,Predrag Drobnjak,2500000,4275653
203.,Eric Piatkowski,2500000,4275653
203.,Earl Boykins,2500000,4275653
203.,Lucious Harris,2500000,4275653
208.,Darrell Armstrong,2475000,4232896
209.,Dajuan Wagner,2471280,4226534
210.,Kevin Ollie,2458500,4204677
210.,Ira Newble,2458500,4204677
212.,Stacey Augmon,2400000,4104627
213.,Chris Kaman,2394600,4095391
214.,Joel Przybilla,2373309,4058978
215.,Eddie Griffin,2312760,3955423
216.,Cory Alexander,2302778,3938352
217.,Keyon Dooling,2256444,3859108
218.,Etan Thomas,2200942,3764185
219.,Antonio Daniels,2200000,3762574
219.,Jim Jackson,2200000,3762574
221.,Kirk Hinrich,2185920,3738494
222.,Courtney Alexander,2168193,3708176
223.,Bimbo Coles,2120000,3625753
224.,DeSagana Diop,2118840,3623770
225.,Nenê,2102840,3596405
226.,Troy Hudson,2100000,3591548
227.,Chris Wilcox,2066760,3534699
228.,TJ Ford,2002680,3425106
229.,Hidayet Turkoglu,1995611,3413016
230.,Rodney White,1947600,3330904
231.,Marko Jaric,1925000,3292252
232.,Amare Stoudemire,1899720,3249017
233.,Desmond Mason,1898312,3246609
234.,Joe Johnson,1850160,3164257
235.,Mike Sweetney,1840800,3148248
236.,Quentin Richardson,1805735,3088278
237.,Caron Butler,1804680,3086474
238.,Nate Huffman,1760000,3010059
239.,Kedrick Brown,1757640,3006023
240.,Jarvis Hayes,1748760,2990836
241.,Jamaal Magloire,1726771,2953229
242.,Jared Jeffries,1714440,2932140
243.,Samaki Walker,1700000,2907444
244.,Corie Blount,1680000,2873238
245.,Vladimir Radmanovic,1669800,2855794
246.,Morris Peterson,1646079,2815225
247.,Melvin Ely,1628760,2785605
248.,DeShawn Stevenson,1616087,2763931
249.,Jerome Moiso,1600000,2736418
249.,Cezary Trybanski,1600000,2736418
251.,Dalibor Bagaric,1599076,2734837
252.,Richard Jefferson,1586280,2712953
253.,Iakovos Tsakalidis,1580702,2703413
254.,Nick Collison,1578240,2699202
255.,Marcus Haislip,1547280,2646253
256.,Gordan Giricek,1540000,2633802
256.,Michael Doleac,1540000,2633802
256.,Stanislav Medvedenko,1540000,2633802
259.,Mickael Pietrus,1527946,2613186
260.,Malik Allen,1510000,2582494
261.,Troy Murphy,1506960,2577295
262.,Fred Jones,1506000,2575653
263.,Jake Voskuhl,1500000,2565391
263.,Tyronn Lue,1500000,2565391
263.,Erick Strickland,1500000,2565391
263.,Brian Skinner,1500000,2565391
263.,Karl Malone,1500000,2565391
263.,Mark Jackson,1500000,2565391
263.,Jumaine Jones,1500000,2565391
270.,Marcus Banks,1499400,2564365
271.,Manu Ginobili,1457500,2492705
272.,Steven Hunter,1431600,2448410
273.,Luke Ridnour,1424400,2436096
274.,Bostjan Nachbar,1396440,2388277
275.,Kirk Haston,1360080,2326092
276.,Reece Gaines,1353120,2314188
277.,Earl Watson,1336500,2285764
278.,Jiri Welsch,1326600,2268832
279.,Bryce Drew,1300000,2223339
280.,Michael Bradley,1292040,2209726
281.,Troy Bell,1285440,2198438
282.,Juan Dixon,1260360,2155544
283.,Jarron Collins,1250000,2137826
283.,Ryan Bowen,1250000,2137826
285.,Jason Collins,1227480,2099311
286.,Zarko Cabarkapa,1221240,2088639
287.,Daniel Santiago,1200000,2052313
287.,Voshon Lenard,1200000,2052313
287.,Walter McCarty,1200000,2052313
290.,Curtis Borchardt,1187240,2030490
291.,Zach Randolph,1172160,2004699
292.,Chris Childs,1166667,1995305
293.,David West,1160160,1984176
294.,Ryan Humphrey,1143360,1955444
295.,Jeryl Sasser,1125729,1925290
296.,Brendan Haywood,1125360,1924659
297.,Aleksandar Pavlovic,1107960,1894901
298.,Mehmet Okur,1100000,1881287
299.,Kareem Rush,1097640,1877251
300.,Joseph Forte,1080360,1847697
301.,Chris Whitney,1070000,1829979
301.,Kevin Willis,1070000,1829979
301.,Tony Massenburg,1070000,1829979
301.,Anthony Peeler,1070000,1829979
301.,Scott Williams,1070000,1829979
301.,Steve Smith,1070000,1829979
301.,Sean Rooks,1070000,1829979
301.,Horace Grant,1070000,1829979
301.,Bryon Russell,1070000,1829979
301.,Olden Polynice,1070000,1829979
301.,Kenny Anderson,1070000,1829979
301.,Popeye Jones,1070000,1829979
301.,Calbert Cheaney,1070000,1829979
301.,Kendall Gill,1070000,1829979
315.,Dahntay Jones,1063680,1819170
316.,Qyntel Woods,1053720,1802136
317.,Boris Diaw,1021080,1746313
318.,Casey Jacobsen,1011600,1730100
319.,Monty Williams,1000000,1710261
319.,Stephen Jackson,1000000,1710261
319.,Dion Glover,1000000,1710261
322.,Brandon Armstrong,995650,1702821
323.,Zoran Planinic,980280,1676534
324.,Efthimios Rentzias,971160,1660937
324.,Tayshaun Prince,971160,1660937
326.,Robert Pack,965610,1651445
327.,Andrei Kirilenko,955800,1634667
328.,Mark Blount,944922,1616063
329.,Travis Outlaw,941040,1609424
330.,Gary Trent,938679,1605386
330.,Fred Hoiberg,938679,1605386
330.,Travis Best,938679,1605386
333.,Gerald Wallace,917520,1569198
334.,Brian Cook,903360,1544981
335.,Frank Williams,894960,1530615
336.,Rod Strickland,887317,1517543
337.,Samuel Dalembert,887160,1517275
338.,Mitchell Butler,876179,1498495
339.,John Salmons,865320,1479923
340.,Primoz Brezec,861600,1473561
340.,Jamaal Tinsley,861600,1473561
342.,Tony Parker,856200,1464325
343.,Chris Jefferies,840360,1437235
344.,Ndudi Ebi,838560,1434156
345.,Dan Dickau,835200,1428410
346.,Maciej Lampe,829000,1417806
347.,Robert Traylor,825000,1410965
348.,Kendrick Perkins,814320,1392699
349.,John Wallace,813679,1391603
349.,Anthony Johnson,813679,1391603
349.,Darvin Ham,813679,1391603
349.,Rick Brunson,813679,1391603
349.,Jacque Vaughn,813679,1391603
354.,Leandro Barbosa,809280,1384080
355.,Carlos Arroyo,800000,1368209
355.,Brian Scalabrine,800000,1368209
357.,Josh Howard,773400,1322716
358.,Anthony Carter,751179,1284712
358.,Vladimir Stepania,751179,1284712
358.,Shammond Williams,751179,1284712
358.,Damon Jones,751179,1284712
358.,Adrian Griffin,751179,1284712
358.,Mark Pope,751179,1284712
364.,Bruno Sundov,751159,1284678
365.,Eddie House,750000,1282695
366.,Reggie Evans,700000,1197182
367.,Doug Overton,695844,1190074
368.,Raja Bell,688679,1177821
368.,Milt Palacio,688679,1177821
368.,Amal McCaskill,688679,1177821
368.,Ansu Sesay,688679,1177821
368.,Rafer Alston,688679,1177821
368.,Scott Padgett,688679,1177821
368.,Obinna Ekezie,688679,1177821
375.,Oliver Miller,686838,1174672
376.,Michael Ruffin,663679,1135064
376.,Ruben Boumtje-Boumtje,663679,1135064
376.,Donnell Harvey,663679,1135064
376.,Mark Madsen,663679,1135064
376.,Pepe Sanchez,663679,1135064
376.,Brian Cardinal,663679,1135064
382.,Jason Hart,638679,1092307
382.,Jabari Smith Sr,638679,1092307
382.,Trenton Hassell,638679,1092307
382.,Loren Woods,638679,1092307
382.,Bobby Simmons,638679,1092307
382.,Jamison Brewer,638679,1092307
382.,Mike Wilks,638679,1092307
382.,Tremaine Fowlkes,638679,1092307
382.,Jeff Trepagnier,638679,1092307
382.,Chris Andersen,638679,1092307
382.,Mike James,638679,1092307
393.,Mengke Bateer,636679,1088887
393.,Lonny Baxter,636679,1088887
395.,Raul Lopez,621520,1062961
396.,Dan Langhi,603786,1032631
397.,Sean Marks,596295,1019820
398.,Alton Ford,586082,1002353
399.,Roger Mason,563679,964038
399.,Devin Brown,563679,964038
399.,Sam Clancy,563679,964038
399.,Robert Archibald,563679,964038
399.,Ronald Murray,563679,964038
399.,Dan Gadzuric,563679,964038
399.,Rasual Butler,563679,964038
399.,Jannero Pargo,563679,964038
399.,Jamal Sampson,563679,964038
399.,JR Bremer,563679,964038
399.,Carlos Boozer,563679,964038
399.,Tamar Slay,563679,964038
411.,Mikki Moore,513000,877364
412.,Zendon Hamilton,485619,830535
413.,Muggsy Bogues,437420,748102
414.,Steve Blake,366931,627547
414.,Maurice Williams,366931,627547
414.,Ben Handlogten,366931,627547
414.,Alex Garcia,366931,627547
414.,Darius Songaila,366931,627547
414.,Willie Green,366931,627547
414.,Kyle Korver,366931,627547
414.,Zaza Pachulia,366931,627547
414.,Keith Bogans,366931,627547
414.,Richie Frahm,366931,627547
414.,Keith McLeod,366931,627547
414.,Udonis Haslem,366931,627547
414.,Jerome Beasley,366931,627547
414.,Theron Smith,366931,627547
414.,Luke Walton,366931,627547
414.,Josh Moore,366931,627547
414.,James Jones,366931,627547
414.,Francisco Elson,366931,627547
414.,Marquis Daniels,366931,627547
414.,Jon Stefansson,366931,627547
414.,Jason Kapono,366931,627547
414.,Linton Johnson,366931,627547
414.,Brandon Hunter,366931,627547
414.,Travis Hansen,366931,627547
438.,Paul Grant,350581,599585
439.,Matt Carroll,349032,596935
440.,Kaniel Dickens,264011,451527
441.,Cherokee Parks,228946,391557
442.,Tyrone Hill,221829,379385
443.,Damone Brown,202508,346341
444.,Quincy Lewis,202341,346055
445.,Ben Davis,176369,301637
446.,Rodney Buford,145686,249161
447.,Tracy Murray,143537,245485
448.,Slavko Vranes,129768,221937
449.,Sean Lampley,89364,152835
450.,Shane Heal,75615,129321
451.,Torraye Braggs,53697,91835
452.,Britton Johnsen,44748,76530
453.,Jelani McCoy,36643,62669
454.,Derrick Dial,32375,55369
