Ranking,Player,2009/10,2009/10(*)
93.,Lamar Odom,7500000,10924380
93.,Antonio McDyess,7500000,10924380
93.,Marvin Williams,7500000,10924380
98.,Etan Thomas,7350000,10705893
99.,Udonis Haslem,7100000,10341747
99.,Marko Jaric,7100000,10341747
101.,David Lee,7000000,10196088
102.,Shane Battier,6864200,9998284
103.,Joel Przybilla,6857725,9988853
104.,Brian Cardinal,6750000,9831942
105.,Dan Gadzuric,6749260,9830864
106.,Andre Miller,6730800,9803976
107.,Shawn Marion,6635068,9664534
108.,Shareef Abdur-Rahim,6600000,9613455
108.,Leandro Barbosa,6600000,9613455
108.,Jerome James,6600000,9613455
111.,Andrea Bargnani,6527491,9507839
112.,Matt Harpring,6500000,9467796
112.,Luke Ridnour,6500000,9467796
112.,Charlie Villanueva,6500000,9467796
115.,Mike James,6466600,9419146
115.,Jared Jeffries,6466600,9419146
115.,Vladimir Radmanovic,6466600,9419146
115.,Nazr Mohammed,6466600,9419146
119.,Anderson Varejao,6300000,9176479
120.,Tony Battie,6292000,9164827
121.,Nick Collison,6250000,9103650
122.,Mike Bibby,6217617,9056482
123.,Jason Kapono,6212960,9049698
123.,Morris Peterson,6212960,9049698
125.,Jamaal Tinsley,6190300,9016692
126.,Jameer Nelson,6138888,8941806
127.,Jeff Foster,6077500,8852390
128.,Beno Udrih,6031800,8785824
128.,Chris Duhon,6031800,8785824
128.,James Posey,6031800,8785824
128.,DeSagana Diop,6031800,8785824
132.,Brendan Haywood,6000000,8739504
133.,Antonio Daniels,5863580,8540797
134.,Marcin Gortat,5854000,8526843
134.,Metta World Peace,5854000,8526843
134.,Trevor Ariza,5854000,8526843
134.,Rasheed Wallace,5854000,8526843
138.,LaMarcus Aldridge,5844827,8513482
139.,Francisco Garcia,5800000,8448187
140.,JR Smith,5508426,8023485
141.,Raymond Felton,5501196,8012954
142.,John Salmons,5456000,7947122
143.,Nenad Krstic,5400000,7865554
144.,Greg Oden,5361240,7809097
145.,Mickael Pietrus,5300000,7719895
146.,Adam Morrison,5257229,7657596
147.,Raja Bell,5250000,7647066
148.,Speedy Claxton,5209454,7588008
149.,Derrick Rose,5184480,7551631
150.,Kyle Korver,5155115,7508858
151.,Rafer Alston,5053133,7360312
152.,Derek Fisher,5048000,7352836
153.,Sasha Vujacic,5000000,7282920
153.,Jason Maxiell,5000000,7282920
155.,Blake Griffin,4983480,7258857
156.,Louis Williams,4972500,7242864
157.,Reggie Evans,4960000,7224657
158.,Steve Blake,4930000,7180959
159.,Luke Walton,4840000,7049867
160.,Kevin Durant,4796880,6987059
161.,Zaza Pachulia,4750000,6918774
162.,Tyrus Thomas,4743598,6909449
163.,Matt Carroll,4700000,6845945
164.,Michael Beasley,4638600,6756511
165.,Marcus Banks,4553793,6632982
166.,Darius Songaila,4526000,6592499
167.,Jarrett Jack,4500000,6554628
167.,Drew Gooden,4500000,6554628
169.,Hasheem Thabeet,4458840,6494675
170.,Trenton Hassell,4350000,6336140
171.,Martell Webster,4344000,6327401
172.,James Jones,4320000,6292443
173.,Al Horford,4307640,6274440
174.,Delonte West,4254250,6196673
175.,Kendrick Perkins,4250000,6190482
176.,OJ Mayo,4165560,6067488
177.,Ronny Turiaf,4140000,6030258
178.,Kwame Brown,4100000,5971994
179.,Daniel Gibson,4088500,5955244
180.,James Harden,4054160,5905225
181.,Brandon Bass,4000000,5826336
181.,Travis Outlaw,4000000,5826336
181.,Nate Robinson,4000000,5826336
184.,Rasual Butler,3945000,5746224
185.,Brandon Roy,3910816,5696432
186.,Fabricio Oberto,3900000,5680677
187.,DeShawn Stevenson,3886928,5661637
188.,Mike Conley,3883800,5657081
189.,Ryan Gomes,3867500,5633339
190.,Kurt Thomas,3800000,5535019
191.,Roger Mason,3780000,5505887
192.,Russell Westbrook,3755640,5470405
193.,CJ Miles,3700000,5389361
194.,Steven Hunter,3696000,5383534
195.,Willie Green,3682000,5363142
196.,Ramon Sessions,3670667,5346635
197.,Amir Johnson,3666666,5340807
198.,Chris Andersen,3650000,5316532
199.,Tyreke Evans,3610080,5258385
200.,Charlie Bell,3596000,5237876
201.,Randy Foye,3575761,5208396
202.,Keyon Dooling,3564000,5191265
203.,Jeff Green,3516960,5122748
204.,Carlos Delfino,3500000,5098044
204.,Brian Cook,3500000,5098044
206.,Brian Scalabrine,3413793,4972476
207.,Kevin Love,3401040,4953900
208.,Luis Scola,3375600,4916845
209.,Damien Wilkins,3300000,4806727
210.,Rudy Gay,3280997,4779048
211.,Matt Bonner,3240380,4719886
212.,Marc Gasol,3240000,4719332
213.,Kris Humphries,3200000,4661069
214.,Yi Jianlian,3194400,4652912
215.,Kelenna Azubuike,3132000,4562021
216.,Eduardo Najera,3100000,4515410
217.,Danilo Gallinari,3089040,4499446
218.,Andray Blatche,3000000,4369752
218.,Carl Landry,3000000,4369752
218.,Grant Hill,3000000,4369752
218.,Chris Wilcox,3000000,4369752
218.,Hakim Warrick,3000000,4369752
218.,Glen Davis,3000000,4369752
224.,Jonny Flynn,2969280,4325006
225.,Corey Brewer,2916120,4247574
226.,Eddie House,2862000,4168743
227.,Mark Madsen,2840000,4136698
228.,JJ Redick,2839408,4135836
229.,Eric Gordon,2819880,4107392
230.,Hilton Armstrong,2801198,4080180
231.,Thabo Sefolosha,2759628,4019630
232.,Aleksandar Pavlovic,2750000,4005606
232.,Dorell Wright,2750000,4005606
232.,Jamario Moon,2750000,4005606
235.,Ronnie Brewer,2717161,3957773
236.,Stephen Curry,2710560,3948158
237.,Brandan Wright,2671440,3891177
238.,Jerry Stackhouse,2668598,3887037
239.,Anthony Parker,2644230,3851543
240.,Joe Alexander,2583360,3762881
241.,Mikki Moore,2537952,3696740
242.,Michael Finley,2500000,3641460
242.,Craig Smith,2500000,3641460
242.,Dahntay Jones,2500000,3641460
242.,Sebastian Telfair,2500000,3641460
242.,Tony Allen,2500000,3641460
242.,Maurice Evans,2500000,3641460
248.,Ricky Davis,2484000,3618154
249.,Jordan Hill,2483280,3617106
250.,Joakim Noah,2455680,3576904
251.,Shawne Williams,2416067,3519204
252.,DJ Augustin,2385480,3474652
253.,Spencer Hawes,2332800,3397919
254.,David Andersen,2300000,3350143
255.,DeMar DeRozan,2282640,3324857
256.,Brook Lopez,2225880,3242181
257.,Acie Law,2216160,3228023
258.,Ryan Hollins,2183333,3180208
259.,Brandon Jennings,2168520,3158631
260.,Anthony Johnson,2160000,3146221
261.,Jerryd Bayless,2143080,3121576
262.,Renaldo Balkman,2112417,3076913
263.,Chuck Hayes,2111750,3075941
264.,Antoine Wright,2110550,3074193
265.,Thaddeus Young,2105400,3066692
266.,Ersan Ilyasova,2100000,3058826
267.,Rajon Rondo,2094922,3051430
268.,Chucky Atkins,2066455,3009964
269.,Brent Barry,2062800,3004641
269.,Jarvis Hayes,2062800,3004641
271.,Terrence Williams,2060040,3000621
272.,Josh Boone,2056968,2996146
273.,Jason Thompson,2035920,2965488
274.,Kyle Lowry,2034997,2964144
275.,Julian Wright,2000040,2913226
276.,Channing Frye,2000000,2913168
276.,Bruce Bowen,2000000,2913168
276.,Shannon Brown,2000000,2913168
276.,Jannero Pargo,2000000,2913168
280.,Radoslav Nesterovic,1990000,2898602
280.,Ronald Murray,1990000,2898602
280.,Marquis Daniels,1990000,2898602
283.,Gerald Henderson,1957080,2850651
284.,Jordan Farmar,1947240,2836318
285.,Brandon Rush,1934160,2817266
286.,Al Thornton,1900200,2767801
287.,Sergio Rodriguez,1892035,2755908
288.,Mardy Collins,1867742,2720523
289.,Tyler Hansbrough,1859160,2708022
290.,Anthony Randolph,1837560,2676560
291.,Goran Dragic,1836000,2674288
292.,Rodney Stuckey,1805040,2629192
293.,Earl Clark,1766280,2572735
294.,Robin Lopez,1745520,2542496
295.,Travis Diener,1740000,2534456
296.,Nick Young,1714800,2497750
297.,Francisco Elson,1700000,2476193
298.,Austin Daye,1677840,2443915
299.,Marreese Speights,1658280,2415424
300.,Jose Juan Barea,1657500,2414288
301.,Sean Williams,1629120,2372950
302.,Hamed Haddadi,1627779,2370997
303.,Patrick O'Bryant,1620000,2359666
303.,Solomon Jones,1620000,2359666
305.,Matt Barnes,1600000,2330534
305.,Devean George,1600000,2330534
307.,James Johnson,1594080,2321911
308.,Roy Hibbert,1575360,2294644
309.,Marco Belinelli,1547640,2254267
309.,Oleksiy Pecherov,1547640,2254267
311.,Jrue Holiday,1514280,2205676
312.,JaVale McGee,1496640,2179982
313.,Javaris Crittenton,1477920,2152714
314.,Ty Lawson,1438690,2095573
315.,JJ Hickson,1429200,2081750
316.,Jason Smith,1418880,2066718
317.,Jeff Teague,1373880,2001171
318.,Alexis Ajinca,1372080,1998549
319.,Daequan Cook,1362120,1984042
320.,Eric Maynor,1318920,1921117
321.,Ryan Anderson,1317120,1918496
322.,Jared Dudley,1307640,1904687
323.,Juwan Howard,1306455,1902961
323.,Jason Williams,1306455,1902961
323.,Adonal Foyle,1306455,1902961
323.,Kevin Ollie,1306455,1902961
323.,Brian Skinner,1306455,1902961
323.,Anthony Carter,1306455,1902961
323.,Lindsey Hunter,1306455,1902961
323.,Theo Ratliff,1306455,1902961
323.,Joe Smith,1306455,1902961
332.,Ben Wallace,1306445,1902947
333.,Malik Allen,1300000,1893559
334.,Darren Collison,1266120,1844210
335.,Courtney Lee,1264440,1841763
336.,Wilson Chandler,1255440,1828653
337.,Ronnie Price,1250000,1820730
338.,Jamaal Magloire,1229225,1790469
339.,Kosta Koufos,1214040,1768351
340.,Earl Boykins,1191180,1735053
340.,Allen Iverson,1191180,1735053
342.,Sean Marks,1187686,1729964
343.,Jarron Collins,1181803,1721395
343.,Jason Collins,1181803,1721395
345.,Omri Casspi,1167000,1699833
346.,Rudy Fernandez,1165320,1697386
347.,BJ Mullens,1120200,1631665
347.,Serge Ibaka,1120200,1631665
349.,Nicolas Batum,1118760,1629568
350.,Aaron Brooks,1118520,1629218
351.,Primoz Brezec,1107572,1613271
351.,Carlos Arroyo,1107572,1613271
353.,Devin Brown,1100000,1602242
354.,Arron Afflalo,1086240,1582199
355.,George Hill,1081680,1575557
356.,Ian Mahinmi,1079640,1572586
357.,Rodrigue Beaubois,1075440,1566468
358.,Alando Tucker,1071720,1561050
359.,Chris Quinn,1055000,1536696
360.,Darrell Arthur,1050480,1530112
361.,Royal Ivey,1050000,1529413
362.,Donte Greene,1044000,1520673
363.,Taj Gibson,1039800,1514556
364.,DJ White,1036440,1509662
365.,Quinton Ross,1033342,1505149
365.,Keith Bogans,1033342,1505149
367.,James Singleton,1030189,1500556
368.,JR Giddens,1028880,1498650
369.,DeMarre Carroll,1009680,1470683
370.,Wayne Ellington,1003560,1461769
371.,Aaron Gray,1000497,1457308
371.,CJ Watson,1000497,1457308
373.,Greg Buckner,1000000,1456584
374.,Toney Douglas,996240,1451107
375.,Didier Ilunga-Mbenga,959111,1397025
375.,Josh Powell,959111,1397025
377.,Yakhouba Diawara,945000,1376471
378.,Sean May,884881,1288903
378.,Ike Diogu,884881,1288903
378.,Luther Head,884881,1288903
378.,Johan Petro,884881,1288903
378.,Joey Graham,884881,1288903
378.,Stephen Graham,884881,1288903
384.,Joey Dorsey,881000,1283250
385.,Kyle Weaver,870968,1268638
386.,Kyrylo Fesenko,870000,1267228
387.,Louis Amundson,855189,1245654
387.,Rodney Carney,855189,1245654
387.,Marcus Williams,855189,1245654
387.,Steve Novak,855189,1245654
387.,Leon Powe,855189,1245654
387.,Randolph Morris,855189,1245654
393.,DeJuan Blair,850000,1238096
394.,Ime Udoka,838034,1220667
395.,Marcus Haislip,825497,1202405
395.,Dominic McGuire,825497,1202405
395.,Joel Anthony,825497,1202405
395.,Josh McRoberts,825497,1202405
395.,Will Bynum,825497,1202405
395.,Shelden Williams,825497,1202405
401.,Sam Young,824200,1200516
402.,Jonathan Bender,801361,1167249
403.,Mario Chalmers,773500,1126667
404.,Sonny Weems,736420,1072657
404.,Malik Hairston,736420,1072657
404.,Henry Walker,736420,1072657
404.,Nathan Jawai,736420,1072657
404.,Luc Mbah a Moute,736420,1072657
404.,Bobby Brown,736420,1072657
404.,DeAndre Jordan,736420,1072657
404.,Anthony Morrow,736420,1072657
404.,Jawad Williams,736420,1072657
404.,Darnell Jackson,736420,1072657
414.,Chris Douglas-Roberts,736000,1072045
415.,Jermaine Taylor,725000,1056023
416.,Jodie Meeks,650000,946779
417.,Chris Hunter,632455,921223
418.,Kareem Rush,534906,779135
419.,Jason Hart,521384,759438
420.,Marcus Thornton,457888,666952
421.,Wesley Matthews,457588,666515
421.,Jon Brockman,457588,666515
421.,Patrick Mills,457588,666515
421.,Jeff Ayres,457588,666515
421.,Dante Cunningham,457588,666515
421.,Taylor Griffin,457588,666515
421.,AJ Price,457588,666515
421.,Chase Budinger,457588,666515
421.,DaJuan Summers,457588,666515
421.,Jonas Jerebko,457588,666515
421.,Danny Green,457588,666515
421.,Derrick Brown,457588,666515
421.,Marcus Landry,457588,666515
434.,Mario West,446740,650714
435.,Anthony Tolliver,411529,599425
436.,Lester Hudson,392987,572417
437.,Coby Karl,355215,517399
438.,Shavlik Randolph,343542,500397
439.,Pops Mensah-Bonsu,330199,480962
440.,Othello Hunter,307564,447992
441.,Roko Ukic,303232,441682
442.,Shaun Livingston,296695,432161
443.,Sundiata Gaines,269169,392067
444.,Ryan Bowen,209592,305288
445.,Garrett Temple,180344,262686
446.,Mike Wilks,175908,256224
447.,Antonio Anderson,139968,203875
448.,Cartier Martin,86638,126195
449.,Quincy Douby,85519,124565
450.,Paul Davis,80488,117237
451.,Desmond Mason,76850,111938
452.,Mike Harris,64978,94645
453.,Cedric Jackson,53834,78413
454.,Will Conroy,48559,70730
455.,Chris Richard,43319,63097
456.,JamesOn Curry,26917,39206
