Ranking,Player,1997/98,1997/98(*)
180.,Muggsy Bogues,1800000,3527854
180.,David Wesley,1800000,3527854
185.,Ron Mercer,1768320,3465763
186.,Lindsey Hunter,1750000,3429858
187.,Damon Stoudamire,1748760,3427427
188.,Lorenzen Wright,1701720,3335233
189.,Bimbo Coles,1700000,3331862
190.,Tim Thomas,1614240,3163779
191.,Shawn Respert,1602120,3140025
192.,Antoine Carr,1600000,3135870
192.,Erick Strickland,1600000,3135870
194.,Eric Piatkowski,1587500,3111371
195.,Derek Harper,1560000,3057473
196.,Kerry Kittles,1559040,3055591
197.,Yinka Dare,1552500,3042774
198.,Greg Graham,1540000,3018275
199.,Eric Montross,1520000,2979076
200.,James Robinson,1500000,2939878
201.,Adonal Foyle,1495000,2930078
202.,Erick Dampier,1478880,2898484
203.,Ed O'Bannon,1472640,2886254
204.,Tree Rollins,1470000,2881080
205.,Terrell Brandon,1469440,2879983
206.,Sean Rooks,1440000,2822283
206.,Lucious Harris,1440000,2822283
208.,Samaki Walker,1433040,2808642
209.,Buck Williams,1431000,2804643
210.,Rex Walters,1430000,2802684
210.,Acie Earl,1430000,2802684
210.,Doug Edwards,1430000,2802684
210.,Corie Blount,1430000,2802684
210.,Scott Burrell,1430000,2802684
215.,Kevin Gamble,1420250,2783574
216.,Matt Geiger,1402000,2747806
217.,Sam Mitchell,1400000,2743886
218.,Kurt Thomas,1398960,2741848
219.,Tracy McGrady,1359360,2664235
220.,Bill Curley,1333800,2614139
221.,Tony Dumas,1330000,2606692
222.,Gary Trent,1329009,2604749
223.,Johnny Newman,1325000,2596892
224.,Lee Mayberry,1320000,2587092
225.,Todd Fuller,1293240,2534645
226.,Danny Fortson,1291440,2531117
227.,Cherokee Parks,1262640,2474672
228.,Haywoode Workman,1260000,2469497
228.,Randy Brown,1260000,2469497
230.,Howard Eisley,1240000,2430299
231.,Monty Williams,1235000,2420499
231.,Duane Ferrell,1235000,2420499
231.,Dickey Simpkins,1235000,2420499
231.,Aaron McKie,1235000,2420499
235.,Vitaly Potapenko,1228560,2407877
236.,Tariq Abdul-Wahad,1226880,2404585
237.,Duane Causwell,1211705,2374843
238.,Chris Whitney,1200000,2351902
238.,Shandon Anderson,1200000,2351902
238.,B.J. Tyler,1200000,2351902
238.,Keith Closs,1200000,2351902
238.,Andrew DeClercq,1200000,2351902
243.,Corliss Williamson,1199520,2350961
244.,Eric Mobley,1178000,2308784
245.,Kobe Bryant,1167240,2287695
246.,Austin Croshere,1165440,2284167
247.,Malik Sealy,1150000,2253906
247.,Robert Parish,1150000,2253906
249.,Eric Williams,1139520,2233366
250.,Chris Dudley,1135000,2224507
251.,Lorenzo Williams,1128000,2210788
252.,Derek Anderson,1107240,2170100
253.,Tim Legler,1105000,2165710
254.,Brent Barry,1082520,2121651
255.,Charlie Ward,1054500,2066734
256.,Steve Nash,1053360,2064500
257.,Maurice Taylor,1051800,2061442
258.,Alan Henderson,1028400,2015580
259.,Clifford Rozier,1022250,2003526
260.,Tony Delk,1000680,1961251
261.,Clifford Robinson,1000000,1959918
261.,Terry Cummings,1000000,1959918
261.,Bo Outlaw,1000000,1959918
261.,Terry Mills,1000000,1959918
261.,Rick Fox,1000000,1959918
261.,Don Reid,1000000,1959918
261.,Henry James,1000000,1959918
268.,Kelvin Cato,999240,1958429
269.,Bob Sura,976920,1914683
270.,Tom Hammonds,970000,1901121
271.,Jermaine O'Neal,950640,1863177
272.,Zan Tabak,950000,1861922
273.,Brevin Knight,949320,1860590
274.,Theo Ratliff,928080,1818961
275.,John Wallace,903120,1770041
276.,Mario Bennett,902500,1768825
277.,Johnny Taylor,901880,1767611
278.,Chris Carr,900000,1763927
279.,Terry Dehere,886125,1736732
280.,Walter McCarty,862560,1690547
281.,Jason Caffey,850920,1667734
282.,Zydrunas Ilgauskas,828000,1622812
283.,Scot Pollard,818160,1603527
284.,Michael Finley,816840,1600940
285.,Dontae' Jones,794880,1557900
286.,Paul Grant,785400,1539320
287.,George Zidek,784200,1536968
288.,Herb Williams,766667,1502605
289.,Roy Rogers,763080,1495574
290.,Randolph Childress,760000,1489538
291.,Anthony Parker,754080,1477935
292.,Travis Best,752000,1473859
293.,Keith Askins,750000,1469939
293.,Tony Massenburg,750000,1469939
293.,Steve Kerr,750000,1469939
296.,Ed Gray,723840,1418667
297.,Loren Meyer,722760,1416550
298.,Chris Anstey,713900,1399186
299.,Eric Snow,706300,1384290
300.,Derek Fisher,703200,1378214
301.,Pete Chilcutt,700000,1371943
302.,Bobby Jackson,694920,1361986
303.,David Vaughn,693840,1359870
304.,Danny Schayes,690000,1352344
305.,Martin Muursepp,675120,1323180
306.,Sherell Ford,670800,1314713
307.,Jerome Williams,652800,1279435
308.,Mark West,650000,1273947
308.,J.R. Reid,650000,1273947
310.,Greg Ostertag,647400,1268851
311.,John Thomas,640440,1255210
312.,Priest Lauderdale,630000,1234748
313.,Eddie Johnson,626700,1228280
314.,David Benoit,609096,1193778
315.,Brian Evans,607545,1190738
316.,Jacque Vaughn,601320,1178538
317.,Gary Grant,600000,1175951
317.,Dontonio Wingfield,600000,1175951
319.,Keith Booth,597600,1171247
320.,David Wingate,570000,1117153
321.,Cory Alexander,562380,1102219
322.,Rodrick Rhodes,555900,1089518
323.,Donny Marshall,540000,1058356
324.,Hubert Davis,537500,1053456
325.,Greg Foster,504000,987799
326.,Lawrence Funderburke,500000,979959
326.,Jerome Kersey,500000,979959
326.,Aaron Williams,500000,979959
326.,Michael Curry,500000,979959
326.,Marcus Brown,500000,979959
326.,Randy Woods,500000,979959
326.,Shawnelle Scott,500000,979959
326.,Jud Buechler,500000,979959
334.,Rick Mahorn,480000,940761
334.,Joe Wolf,480000,940761
336.,Sam Mack,455000,891763
337.,Craig Ehlo,432081,846843
338.,Darrick Martin,431250,845215
339.,Bruce Bowen,422500,828065
340.,John Crotty,420000,823165
341.,Tyus Edney,400000,783967
342.,Shane Heal,384000,752608
342.,Isaac Austin,384000,752608
344.,Fred Hoiberg,356400,698515
345.,Reggie Slater,350000,685971
345.,Darrell Armstrong,350000,685971
347.,Steve Scheffler,330000,646773
347.,Anthony Goldwire,330000,646773
349.,Ben Wallace,326700,640305
349.,Rex Chapman,326700,640305
349.,Mark Davis,326700,640305
349.,Doug Overton,326700,640305
349.,Gerald Wilkins,326700,640305
349.,Derek Strong,326700,640305
349.,Randy Livingston,326700,640305
349.,Othella Harrington,326700,640305
349.,Matt Maloney,326700,640305
349.,Matt Bullard,326700,640305
349.,Emanual Davis,326700,640305
349.,Tyrone Corbin,326700,640305
349.,Eldridge Recasner,326700,640305
362.,Chris Robinson,325000,636973
363.,Charles O'Bannon,320000,627174
364.,Kevin Salvadori,300000,587975
364.,Jerald Honeycutt,300000,587975
366.,Adrian Caldwell,292250,572785
367.,John Long,272500,534077
367.,Ed Stokes,272500,534077
367.,Jon Barry,272500,534077
370.,Jimmy Oliver,272250,533587
370.,Terry Davis,272250,533587
370.,Darvin Ham,272250,533587
370.,Reggie Geary,272250,533587
370.,Malik Rose,272250,533587
370.,Jaren Jackson Jr,272250,533587
370.,Vincent Askew,272250,533587
370.,Sean Higgins,272250,533587
370.,Alton Lister,272250,533587
370.,Tom Chambers,272250,533587
370.,Horacio Llamas Grey,272250,533587
370.,George McCloud,272250,533587
370.,Tim Kempton,272250,533587
370.,Stephen Howard,272250,533587
370.,Greg Anthony,272250,533587
370.,Ron Grandison,272250,533587
370.,Pete Myers,272250,533587
370.,Reggie Jordan,272250,533587
370.,Tim Breaux,272250,533587
370.,Jamie Feick,272250,533587
370.,Todd Day,272250,533587
370.,Mark Strickland,272250,533587
370.,Eric Murdock,272250,533587
370.,Ivano Newbill,272250,533587
370.,Etdrick Bohannon,272250,533587
370.,Joe Stephens,272250,533587
370.,Carl Thomas,272250,533587
370.,Rumeal Robinson,272250,533587
370.,Kevin Ollie,272250,533587
370.,Mitchell Butler,272250,533587
370.,Joe Kleine,272250,533587
370.,Tony Farmer,272250,533587
370.,Corey Beck,272250,533587
370.,Steve Henson,272250,533587
370.,Jack Haley,272250,533587
370.,Greg Anderson,272250,533587
370.,Donald Whiteside,272250,533587
370.,Chucky Brown,272250,533587
370.,Anthony Miller,272250,533587
409.,DeJuan Wheat,262000,513498
410.,Bubba Wells,260000,509578
411.,Cedric Henderson,250000,489979
412.,God Shammgod,242250,474790
412.,Jason Lawson,242250,474790
414.,Troy Hudson,242000,474300
414.,Chris Garner,242000,474300
414.,Derek Grimm,242000,474300
414.,Michael Stewart,242000,474300
414.,Anthony Johnson,242000,474300
414.,Alvin Williams,242000,474300
414.,Marko Milic,242000,474300
414.,Kebu Stewart,242000,474300
414.,James Cotton,242000,474300
414.,Jeff Nordgaard,242000,474300
414.,Malcolm Huckaby,242000,474300
414.,Shea Seals,242000,474300
414.,James Collins,242000,474300
414.,Mark Pope,242000,474300
414.,Serge Zwikker,242000,474300
414.,Eric Washington,242000,474300
414.,Adrian Custis,242000,474300
414.,Travis Williams,242000,474300
414.,Chris Crawford,242000,474300
433.,Matt Fish,150000,293987
434.,Stacey King,100000,195991
435.,William Cunningham,50000,97995
435.,Ruben Nembhard,50000,97995
435.,Ron Riley,50000,97995
435.,Scott Brooks,50000,97995
439.,Jerome Allen,35000,68597
440.,Patrick Savoy,25000,48997
440.,Ben Davis,25000,48997
442.,Amal McCaskill,20700,40570
443.,Nate Huffman,20000,39198
444.,Todd Lindeman,15000,29398
