Ranking,Player,1993/94,1993/94(*)
52.,Otis Thorpe,2418000,5260908
53.,Billy Owens,2414000,5252205
54.,Terry Cummings,2407000,5236975
55.,John Stockton,2400000,5221745
55.,Sedale Threatt,2400000,5221745
55.,Bill Cartwright,2400000,5221745
55.,Hersey Hawkins,2400000,5221745
59.,Gary Payton,2383000,5184757
60.,Jeff Malone,2380000,5178230
61.,LaPhonso Ellis,2350000,5112958
62.,Clifford Robinson,2336000,5082498
63.,Wayman Tisdale,2333000,5075971
64.,Kevin Duckworth,2313000,5032456
65.,Pervis Ellison,2300000,5004172
65.,Kevin Johnson,2300000,5004172
65.,Sherman Douglas,2300000,5004172
68.,Gerald Wilkins,2278000,4956306
69.,Steve Smith,2252000,4899737
70.,Fat Lever,2203000,4793126
71.,Chuck Person,2156000,4690867
72.,Kenny Smith,2150000,4677813
73.,Xavier McDaniel,2145000,4666934
74.,Johnny Dawkins,2100000,4569027
74.,Ricky Pierce,2100000,4569027
76.,Willie Anderson,2075000,4514633
76.,Micheal Williams,2075000,4514633
78.,Jamal Mashburn,2033000,4423253
79.,Rex Chapman,2004000,4360157
80.,Glen Rice,2002000,4355805
81.,Calbert Cheaney,2000000,4351454
81.,Cedric Ceballos,2000000,4351454
81.,Kendall Gill,2000000,4351454
81.,Isaiah Rider,2000000,4351454
81.,Mark Jackson,2000000,4351454
81.,LaSalle Thompson,2000000,4351454
81.,Jim Jackson,2000000,4351454
88.,Rolando Blackman,1995000,4340575
89.,Charles Oakley,1950000,4242667
89.,Horace Grant,1950000,4242667
91.,Jeff Hornacek,1946000,4233965
92.,Derek Harper,1927000,4192626
93.,Sarunas Marciulionis,1900000,4133881
94.,A.C. Green,1885000,4101245
95.,Frank Brickowski,1850000,4025095
95.,Sleepy Floyd,1850000,4025095
95.,Mike Gminski,1850000,4025095
98.,Mahmoud Abdul-Rauf,1825000,3970702
99.,J.R. Reid,1818000,3955471
100.,Sean Elliott,1807000,3931538
101.,Jay Humphries,1800000,3916308
101.,James Worthy,1800000,3916308
103.,Chris Morris,1785000,3883672
104.,Danny Schayes,1750000,3807522
105.,Lionel Simmons,1743000,3792292
106.,Todd Day,1723000,3748777
107.,Scott Skiles,1722000,3746602
108.,Elden Campbell,1700000,3698736
109.,Pooh Richardson,1694000,3685681
110.,Orlando Woolridge,1692000,3681330
111.,Danny Ainge,1690000,3676978
112.,Tony Campbell,1682000,3659573
113.,Walt Williams,1658000,3607355
114.,Doug Smith,1650000,3589949
114.,Dino Radja,1650000,3589949
116.,Mookie Blaylock,1630000,3546435
117.,Tom Gugliotta,1625000,3535556
118.,Mark Aguirre,1621000,3526853
119.,Evers Burns,1616000,3515975
119.,Bobby Hurley,1616000,3515975
121.,Terry Mills,1614000,3511623
122.,Herb Williams,1600000,3481163
122.,Chris Webber,1600000,3481163
122.,Stacey King,1600000,3481163
125.,Luc Longley,1590000,3459406
126.,Felton Spencer,1581000,3439824
127.,Clyde Drexler,1578000,3433297
128.,Spud Webb,1567000,3409364
129.,Rod Strickland,1560000,3394134
129.,Vern Fleming,1560000,3394134
131.,Tim Perry,1550000,3372377
132.,Jim Petersen,1521000,3309280
133.,Brian Shaw,1513000,3291875
134.,Sidney Green,1512000,3289699
135.,Michael Cage,1502000,3267942
136.,Blue Edwards,1500000,3263590
137.,Mark Macon,1498000,3259239
138.,Ed Pinckney,1470000,3198318
139.,Doug Christie,1445000,3143925
139.,Roy Hinson,1445000,3143925
141.,Johnny Newman,1435000,3122168
142.,Vernon Maxwell,1424000,3098235
143.,Grant Long,1410000,3067775
144.,Alvin Robertson,1408000,3063423
145.,Tyrone Corbin,1400000,3046018
145.,Stacey Augmon,1400000,3046018
147.,Terry Catledge,1386000,3015557
148.,Mike Brown,1375000,2991624
149.,Antoine Carr,1353000,2943758
150.,Mark Eaton,1333000,2900244
151.,Michael Adams,1309000,2848026
152.,Detlef Schrempf,1308000,2845851
153.,Dale Ellis,1300000,2828445
153.,Mark Bryant,1300000,2828445
153.,Richard Dumas,1300000,2828445
153.,James Edwards,1300000,2828445
153.,Bill Laimbeer,1300000,2828445
158.,Tom Chambers,1295000,2817565
159.,Jerry Reynolds,1288000,2802336
160.,Joe Dumars,1280000,2784930
161.,Doug West,1275000,2774052
162.,Greg Anthony,1269000,2760997
163.,Derrick McKey,1262000,2745767
164.,Duane Causwell,1260000,2741416
165.,Reggie Williams,1258000,2737064
166.,Kenny Gattison,1250000,2719658
167.,Anfernee Hardaway,1244000,2706604
167.,Bison Dele,1244000,2706604
169.,Rumeal Robinson,1240000,2697901
170.,Andrew Lang,1228000,2671792
171.,Loy Vaught,1225000,2665265
172.,Moses Malone,1200000,2610872
172.,Robert Horry,1200000,2610872
172.,Mark Randall,1200000,2610872
172.,Terry Davis,1200000,2610872
172.,Will Perdue,1200000,2610872
172.,Kevin Edwards,1200000,2610872
172.,Armen Gilliam,1200000,2610872
172.,Craig Ehlo,1200000,2610872
172.,Adam Keefe,1200000,2610872
181.,Vinny Del Negro,1195365,2600788
182.,Harold Miner,1186000,2580412
183.,Victor Alexander,1160000,2523843
184.,Bo Kimble,1150000,2502086
184.,Eddie Johnson,1150000,2502086
186.,Gary Grant,1128000,2454220
187.,Chris Gatling,1120000,2436814
187.,John Battle,1120000,2436814
189.,John Starks,1112000,2419408
190.,Doc Rivers,1110000,2415057
191.,Anthony Mason,1100000,2393299
191.,Nick Van Exel,1100000,2393299
191.,George Lynch,1100000,2393299
191.,Bryant Stith,1100000,2393299
191.,Kevin Gamble,1100000,2393299
196.,Tyrone Hill,1075000,2338906
197.,Jerrod Mustaf,1073000,2334555
198.,Terry Dehere,1050000,2284513
199.,Clarence Weatherspoon,1040000,2262756
199.,Dell Curry,1040000,2262756
201.,Toni Kukoc,1025000,2230120
201.,Dee Brown,1025000,2230120
201.,Duane Ferrell,1025000,2230120
204.,Malik Sealy,1023000,2225768
205.,Willie Burton,1002000,2180078
206.,Mark West,1000000,2175727
206.,Thurl Bailey,1000000,2175727
206.,Carl Herrera,1000000,2175727
209.,Greg Kite,985000,2143091
210.,Kevin Brooks,975000,2121333
211.,Brad Lohaus,958000,2084346
212.,Jayson Williams,950000,2066940
213.,Tracy Murray,943000,2051710
214.,LaBradford Smith,940000,2045183
215.,Alec Kessler,922000,2006020
215.,Randy White,922000,2006020
217.,Dwayne Schintzius,921000,2003844
218.,Anthony Peeler,910000,1979911
219.,Lindsey Hunter,902000,1962505
220.,Anthony Bowie,900000,1958154
220.,Muggsy Bogues,900000,1958154
222.,Donald Royal,890000,1936397
223.,Vin Baker,866000,1884179
224.,Nate McMillan,850000,1849368
224.,Tim McCormick,850000,1849368
224.,Olden Polynice,850000,1849368
227.,Donald Hodge,845000,1838489
228.,Terrell Brandon,840000,1827610
229.,Scott Haskin,833000,1812380
230.,Stojko Vrankovic,831000,1808029
231.,David Benoit,810000,1762338
232.,Alaa Abdelnaby,805000,1751460
233.,Bimbo Coles,802000,1744933
234.,Eric Murdock,800000,1740581
234.,Tony Smith,800000,1740581
234.,Tom Hammonds,800000,1740581
234.,John Paxson,800000,1740581
238.,Chris Dudley,790000,1718824
238.,Mario Elie,790000,1718824
240.,Dave Jamerson,780000,1697067
241.,Hubert Davis,764000,1662255
242.,Pete Chilcutt,760000,1653552
243.,Rick Fox,755000,1642673
244.,Dana Barros,750000,1631795
244.,Shawn Kemp,750000,1631795
246.,Allan Houston,736000,1601335
247.,Buck Johnson,715000,1555644
247.,Sam Mitchell,715000,1555644
247.,Jeff Grayer,715000,1555644
250.,Greg Graham,700000,1523009
250.,Rich King,700000,1523009
250.,Latrell Sprewell,700000,1523009
253.,Dale Davis,688000,1496900
254.,Oliver Miller,672000,1462088
255.,Lee Mayberry,670000,1457737
256.,Luther Wright,650000,1414222
256.,James Robinson,650000,1414222
256.,Dave Johnson,650000,1414222
256.,Tim Kempton,650000,1414222
256.,Joe Kleine,650000,1414222
256.,Anthony Avent,650000,1414222
256.,Anthony Bonner,650000,1414222
256.,Jon Barry,650000,1414222
256.,Anthony Cook,650000,1414222
256.,Manute Bol,650000,1414222
256.,Tom Tolbert,650000,1414222
256.,Randy Woods,650000,1414222
256.,Byron Scott,650000,1414222
256.,Sam Cassell,650000,1414222
256.,Matt Bullard,650000,1414222
256.,Marcus Liberty,650000,1414222
256.,Greg Anderson,650000,1414222
256.,Chris Mills,650000,1414222
256.,Scott Burrell,650000,1414222
256.,Rick Mahorn,650000,1414222
256.,Rex Walters,650000,1414222
256.,Acie Earl,650000,1414222
256.,Doug Edwards,650000,1414222
279.,Larry Krystkowiak,644000,1401168
280.,Scott Williams,641000,1394641
281.,Tate George,626000,1362005
282.,BJ Armstrong,620000,1348950
282.,Corie Blount,620000,1348950
284.,Ervin Johnson,617000,1342423
285.,Don MacLean,601000,1307612
286.,Larry Stewart,600000,1305436
286.,Byron Houston,600000,1305436
286.,PJ Brown,600000,1305436
286.,John Bagley,600000,1305436
286.,Paul Graham,600000,1305436
291.,Randy Brown,597000,1298909
292.,Kurt Rambis,580000,1261920
293.,David Wingate,570000,1240164
294.,Elmore Spencer,569000,1237988
295.,Todd Lichti,565000,1229285
295.,Antonio Davis,565000,1229285
297.,Malcolm Mackey,550000,1196649
298.,Scott Brooks,525000,1142256
299.,Les Jepsen,504000,1096566
300.,Gheorghe Muresan,500000,1087863
300.,Doug Overton,500000,1087863
300.,Frank Johnson,500000,1087863
303.,Negele Knight,496000,1079160
304.,David Wood,488000,1061754
304.,Sean Rooks,488000,1061754
306.,Gerald Madkins,475000,1033470
307.,Brian Oliver,456000,992131
308.,Isaac Austin,450000,979077
309.,Derek Strong,420000,913805
310.,Kenny Walker,400000,870290
310.,Sean Green,400000,870290
310.,Robert Pack,400000,870290
313.,Jack Haley,390000,848533
314.,Marlon Maxey,375000,815897
314.,Kenny Williams,375000,815897
314.,Jud Buechler,375000,815897
317.,Jim Les,363000,789788
318.,Reggie Smith,358000,778910
319.,Lucious Harris,350000,761504
320.,Kevin Lynch,325000,707111
321.,Haywoode Workman,320000,696232
322.,Keith Askins,313000,681002
322.,Bobby Phills,313000,681002
324.,Ron Anderson,300000,652718
324.,Eric Leckner,300000,652718
324.,Gundars Vetra,300000,652718
324.,Avery Johnson,300000,652718
324.,Greg Dreiling,300000,652718
324.,A.J. English,300000,652718
330.,Brent Price,283000,615730
331.,Popeye Jones,275000,598324
332.,Chris Smith,270000,587446
333.,Marty Conlon,250000,543931
333.,Litterial Green,250000,543931
333.,Eric Anderson,250000,543931
333.,Matt Geiger,250000,543931
333.,Andre Spencer,250000,543931
333.,Keith Jennings,250000,543931
333.,Robert Werdann,250000,543931
333.,Tim Legler,250000,543931
333.,Jay Guidinger,250000,543931
333.,Lorenzo Williams,250000,543931
333.,Steve Henson,250000,543931
333.,Greg Foster,250000,543931
345.,John Crotty,200000,435145
345.,Tellis Frank,200000,435145
347.,Lloyd Daniels,182000,395982
347.,Tony Bennett,182000,395982
349.,Steve Scheffler,170000,369873
350.,Mitchell Butler,150000,326359
350.,Walter Bond,150000,326359
350.,Bryon Russell,150000,326359
350.,Chris Whitney,150000,326359
350.,Rod Higgins,150000,326359
350.,Randy Breuer,150000,326359
350.,Mike Peplowski,150000,326359
350.,Kevin Thompson,150000,326359
350.,Elliot Perry,150000,326359
350.,Joe Courtney,150000,326359
350.,Duane Cooper,150000,326359
350.,Michael Curry,150000,326359
350.,Brian Davis,150000,326359
350.,Trevor Wilson,150000,326359
350.,Antonio Harvey,150000,326359
350.,Kiki Vandeweghe,150000,326359
350.,Henry James,150000,326359
350.,Richard Petruska,150000,326359
350.,Eric Riley,150000,326359
350.,Josh Grant,150000,326359
350.,Darnell Mee,150000,326359
350.,Rodney Rogers,150000,326359
350.,Sedric Toney,150000,326359
350.,Pete Myers,150000,326359
350.,Bill Wennington,150000,326359
350.,Steve Kerr,150000,326359
350.,LeRon Ellis,150000,326359
350.,David Wesley,150000,326359
350.,Matt Wenstrom,150000,326359
350.,Chris Corchiani,150000,326359
350.,Ennis Whatley,150000,326359
381.,Eddie Lee Wilkins,100000,217572
382.,Roy Tarpley,80000,174058
383.,Darren Morningstar,43000,93556
384.,Tracy Moore,40000,87029
385.,Lester Conner,25000,54393
