Ranking,Player,2015/16,2015/16(*)
139.,Nikola Mirotic,5543725,7298501
139.,Spencer Hawes,5543725,7298501
143.,PJ Tucker,5500000,7240936
143.,Mirza Teletovic,5500000,7240936
145.,Brandan Wright,5464000,7193540
146.,Chase Budinger,5258082,6922442
147.,Tim Duncan,5250000,6911802
148.,Nick Young,5219169,6871212
149.,Zaza Pachulia,5200000,6845975
150.,Victor Oladipo,5192520,6836128
151.,Jabari Parker,5152440,6783361
152.,Dion Waiters,5138430,6764916
153.,D'Angelo Russell,5103120,6718430
154.,Darren Collison,5013559,6600520
155.,Chris Kaman,5000000,6582669
155.,CJ Watson,5000000,6582669
155.,Larry Sanders,5000000,6582669
155.,Tony Allen,5000000,6582669
155.,Chris Andersen,5000000,6582669
155.,Marcus Morris,5000000,6582669
155.,JR Smith,5000000,6582669
155.,Jonas Jerebko,5000000,6582669
163.,Timofey Mozgov,4950000,6516842
164.,Mike Dunleavy,4837500,6368732
165.,Trevor Booker,4775000,6286449
166.,Otto Porter,4662960,6138944
167.,Jonas Valanciunas,4660482,6135682
168.,Joel Embiid,4626960,6091549
169.,Anthony Bennett,4597276,6052468
170.,Jahlil Okafor,4582680,6033253
171.,Raymond Felton,4540000,5977063
172.,Alexis Ajinca,4539607,5976546
173.,Kyle Singler,4500000,5924402
174.,Kris Humphries,4440000,5845409
175.,Derrick Williams,4400000,5792748
176.,CJ Miles,4394225,5785145
177.,Mike Miller,4354127,5732355
178.,Jameer Nelson,4345000,5720339
179.,Jason Smith,4300000,5661095
179.,Mario Chalmers,4300000,5661095
181.,Jose Juan Barea,4290000,5647930
182.,Jared Dudley,4250000,5595268
183.,Damian Lillard,4236286,5577213
184.,Cody Zeller,4204200,5534971
185.,Aaron Gordon,4171680,5492157
186.,Kristaps Porzingis,4131720,5439549
187.,Vince Carter,4088019,5382015
188.,Devin Harris,4053446,5336498
189.,Alan Anderson,4000000,5266135
189.,Jordan Hill,4000000,5266135
189.,Ian Mahinmi,4000000,5266135
189.,Thabo Sefolosha,4000000,5266135
193.,Nemanja Bjelica,3950000,5200308
194.,Harrison Barnes,3873398,5099459
195.,Marreese Speights,3815500,5023234
196.,Alex Len,3807120,5012202
197.,Dante Exum,3777720,4973496
198.,Steve Novak,3758017,4947556
199.,Nick Collison,3750000,4937001
199.,Kyle O'Quinn,3750000,4937001
201.,Mario Hezonja,3741480,4925784
202.,Terrence Ross,3553917,4678851
203.,Lavoy Allen,3550000,4673695
204.,Matt Barnes,3542500,4663821
205.,Will Barton,3533333,4651752
206.,Nerlens Noel,3457800,4552310
207.,Marcus Smart,3431040,4517080
208.,Bojan Bogdanovic,3425510,4509799
208.,Evan Turner,3425510,4509799
210.,Willie Cauley-Stein,3398280,4473950
211.,Quincy Pondexter,3382023,4452547
212.,Paul Pierce,3376000,4444618
213.,Anthony Morrow,3344000,4402489
214.,Mike Scott,3333333,4388445
215.,Drew Gooden,3300000,4344561
216.,Andre Drummond,3272090,4307817
217.,Norris Cole,3203780,4217884
218.,Patrick Mills,3200000,4212908
219.,KJ McDaniels,3189794,4199471
220.,Ben McLemore,3156600,4155770
221.,Randy Foye,3135000,4127333
222.,Julius Randle,3132240,4123699
223.,Austin Rivers,3110796,4095468
224.,Emmanuel Mudiay,3102240,4084203
225.,Meyers Leonard,3075879,4049498
226.,Jeremy Lamb,3034356,3994832
227.,Jerryd Bayless,3000000,3949601
227.,Brandon Bass,3000000,3949601
227.,Anthony Tolliver,3000000,3949601
227.,DJ Augustin,3000000,3949601
231.,Toney Douglas,2971568,3912168
232.,John Henson,2943220,3874848
233.,Luis Scola,2900000,3817948
234.,Moe Harkless,2894058,3810125
235.,Kentavious Caldwell-Pope,2891760,3807099
236.,Kirk Hinrich,2870000,3778452
237.,Nik Stauskas,2869440,3777714
238.,Brian Roberts,2854940,3758625
238.,Udonis Haslem,2854940,3758625
240.,Dante Cunningham,2850000,3752121
241.,Stanley Johnson,2841960,3741536
242.,Omri Casspi,2836186,3733934
243.,Bismack Biyombo,2814000,3704726
243.,Manu Ginobili,2814000,3704726
243.,Sonny Weems,2814000,3704726
243.,Kevin Seraphin,2814000,3704726
243.,Darrell Arthur,2814000,3704726
248.,Tibor Pleiss,2700000,3554641
249.,Furkan Aldemir,2683841,3533367
250.,Trey Burke,2658240,3499662
251.,Noah Vonleh,2637720,3472647
252.,Tyler Zeller,2616975,3445336
253.,Frank Kaminsky,2612520,3439470
254.,CJ McCollum,2525160,3324458
255.,Elfrid Payton,2505720,3298865
256.,James Johnson,2500000,3291334
256.,Leandro Barbosa,2500000,3291334
256.,Joel Anthony,2500000,3291334
259.,Terrence Jones,2489529,3277549
260.,Justise Winslow,2481720,3267268
261.,Shelvin Mack,2433333,3203565
262.,Michael Carter-Williams,2399040,3158417
263.,Andrew Nicholson,2380593,3134131
264.,Doug McDermott,2380440,3133929
265.,Tony Wroten,2346760,3089588
266.,Jordan Farmar,2291455,3016777
267.,Evan Fournier,2288204,3012497
268.,Steven Adams,2279040,3000433
269.,Myles Turner,2277960,2999011
270.,Jared Sullinger,2269260,2987557
271.,Aaron Brooks,2250000,2962201
272.,Trey Lyles,2239800,2948772
273.,Ramon Sessions,2170465,2857490
274.,Kelly Olynyk,2165160,2850506
275.,Zach LaVine,2148360,2828388
276.,Kendall Marshall,2144772,2823664
277.,Gary Neal,2139000,2816065
277.,Jeremy Lin,2139000,2816065
279.,Miles Plumlee,2109293,2776955
280.,Joe Ingles,2100000,2764721
280.,Steve Blake,2100000,2764721
280.,Danny Granger,2100000,2764721
280.,Maurice Williams,2100000,2764721
284.,Beno Udrih,2080465,2739002
285.,Shabazz Muhammad,2056920,2708004
286.,Devin Booker,2055840,2706582
287.,TJ Warren,2041080,2687150
288.,Perry Jones,2038206,2683367
289.,Cameron Payne,2021520,2661399
290.,Festus Ezeli,2008748,2644584
291.,DeJuan Blair,2000000,2633067
291.,Kent Bazemore,2000000,2633067
293.,Giannis Antetokounmpo,1953960,2572454
294.,Adreian Payne,1938840,2552548
295.,Kelly Oubre,1920240,2528060
296.,Lucas Nogueira,1842000,2425055
296.,Jusuf Nurkic,1842000,2425055
298.,Terry Rozier,1824360,2401831
299.,Dennis Schroeder,1763400,2321575
300.,Zoran Dragic,1756500,2312491
301.,James Young,1749840,2303723
302.,Rashad Vaughn,1733040,2281605
303.,Ryan Kelly,1724250,2270033
304.,Joffrey Lauvergne,1709719,2250902
305.,Louis Amundson,1700000,2238107
306.,Tyler Ennis,1662360,2188553
307.,Sam Dekker,1646400,2167541
308.,Lance Thomas,1636842,2154957
309.,Sergey Karasev,1599840,2106243
310.,Gary Harris,1587480,2089971
311.,Jerian Grant,1572360,2070065
312.,Tony Snell,1535880,2022037
313.,Bruno Caboclo,1524000,2006397
314.,Delon Wright,1509360,1987123
315.,Wayne Ellington,1500000,1974800
315.,Shane Larkin,1500000,1974800
317.,David West,1499187,1973730
317.,Matt Bonner,1499187,1973730
317.,Rasual Butler,1499187,1973730
317.,Caron Butler,1499187,1973730
317.,Ronnie Price,1499187,1973730
317.,Kendrick Perkins,1499187,1973730
317.,Tayshaun Prince,1499187,1973730
317.,Amare Stoudemire,1499187,1973730
317.,Metta World Peace,1499187,1973730
317.,Jason Terry,1499187,1973730
317.,Samuel Dalembert,1499187,1973730
317.,Charlie Villanueva,1499187,1973730
317.,Richard Jefferson,1499187,1973730
317.,James Jones,1499187,1973730
331.,Andre Miller,1490369,1962120
332.,Gorgui Dieng,1474440,1941150
333.,Mitch McGary,1463040,1926141
334.,Justin Anderson,1449000,1907657
335.,Marcus Thornton,1436891,1891714
336.,Pablo Prigioni,1421348,1871251
337.,Mason Plumlee,1415520,1863579
338.,Jordan Adams,1404600,1849203
339.,Gerald Green,1362897,1794300
339.,Andrea Bargnani,1362897,1794300
341.,Solomon Hill,1358880,1789011
342.,Sasha Vujacic,1356146,1785412
342.,Aaron Gray,1356146,1785412
344.,Rodney Hood,1348440,1775266
345.,Matthew Dellavedova,1347276,1773734
346.,Bobby Portis,1344120,1769579
347.,Rondae Hollis-Jefferson,1335480,1758204
348.,Alonzo Gee,1320000,1737824
349.,Tim Hardaway Jr,1304520,1717444
350.,Nikola Jokic,1300000,1711493
351.,Shabazz Napier,1294440,1704174
352.,Tyus Jones,1282080,1687901
353.,Sasha Kaun,1276000,1679897
354.,Luc Mbah a Moute,1270964,1673267
354.,Brandon Rush,1270964,1673267
354.,Cartier Martin,1270964,1673267
357.,Reggie Bullock,1252400,1648826
358.,Clint Capela,1242720,1636082
359.,Jarell Martin,1230840,1620442
360.,Andre Roberson,1210800,1594059
361.,PJ Hairston,1201440,1581736
362.,Boban Marjanovic,1200000,1579840
363.,Jeremy Evans,1185784,1561124
363.,Tyler Hansbrough,1185784,1561124
365.,Rudy Gobert,1175880,1548085
366.,Jordan Mickey,1170960,1541608
367.,Archie Goodwin,1160160,1527389
368.,CJ Wilcox,1159680,1526757
369.,Larry Nance Jr,1155600,1521386
370.,Chris Copeland,1150000,1514013
371.,Damjan Rudez,1149500,1513355
372.,RJ Hunter,1148640,1512223
373.,Kyle Anderson,1142880,1504640
374.,Josh Huestis,1140240,1501164
374.,Chris McCullough,1140240,1501164
376.,Kevon Looney,1131960,1490263
377.,JaKarr Sampson,1103547,1452856
378.,Garrett Temple,1100602,1448979
378.,Ishmael Smith,1100602,1448979
378.,Luke Babbitt,1100602,1448979
378.,Wesley Johnson,1100602,1448979
378.,Cole Aldrich,1100602,1448979
383.,Glenn Robinson III,1100000,1448187
384.,Ray McCallum,1076758,1417587
385.,Richaun Holmes,1075000,1415273
386.,Jared Cunningham,1039074,1367975
387.,Jon Leuer,1035000,1362612
388.,James Anderson,1015421,1336836
388.,Joey Dorsey,1015421,1336836
388.,E'Twaun Moore,1015421,1336836
388.,Donald Sloan,1015421,1336836
392.,Phil Pressey,1014142,1335151
393.,Joseph Young,1007026,1325783
393.,Rakeem Christmas,1007026,1325783
395.,Robert Covington,1000000,1316533
395.,Montrezl Harrell,1000000,1316533
395.,Walter Tavares,1000000,1316533
398.,Tim Frazier,989216,1302335
399.,Robert Sacre,981358,1291991
400.,John Jenkins,981349,1291979
401.,Christapher Johnson,981348,1291977
401.,Quincy Acy,981348,1291977
401.,Hassan Whiteside,981348,1291977
401.,Thomas Robinson,981348,1291977
405.,Jeff Withey,947276,1247120
405.,Seth Curry,947276,1247120
405.,Allen Crabbe,947276,1247120
405.,Hollis Thompson,947276,1247120
405.,Isaiah Canaan,947276,1247120
405.,Dewayne Dedmon,947276,1247120
405.,Ian Clark,947276,1247120
405.,Gal Mekel,947276,1247120
405.,Justin Holiday,947276,1247120
405.,Troy Daniels,947276,1247120
405.,Mike Muscala,947276,1247120
416.,James Ennis,944477,1243435
417.,Elton Brand,890693,1172627
418.,Damien Inglis,855000,1125636
419.,Eric Moreland,845059,1112548
419.,Jerami Grant,845059,1112548
419.,Joe Harris,845059,1112548
419.,Devyn Marble,845059,1112548
419.,Langston Galloway,845059,1112548
419.,Cleanthony Early,845059,1112548
419.,Jarnell Stokes,845059,1112548
419.,Johnny O'Bryant,845059,1112548
419.,Tyler Johnson,845059,1112548
419.,JaMychal Green,845059,1112548
419.,Russ Smith,845059,1112548
419.,Jordan Clarkson,845059,1112548
419.,Tarik Black,845059,1112548
419.,Shayne Whittington,845059,1112548
419.,James Michael McAdoo,845059,1112548
419.,Spencer Dinwiddie,845059,1112548
419.,Nick Johnson,845059,1112548
419.,Dwight Powell,845059,1112548
419.,Cameron Bairstow,845059,1112548
419.,Markel Brown,845059,1112548
439.,Raul Neto,840000,1105888
440.,Kostas Papanikolaou,800320,1053648
441.,Pierre Jackson,750000,987400
442.,Norman Powell,650000,855746
443.,Jimmer Fredette,625167,823052
444.,Pat Connaughton,625093,822956
445.,Ryan Hollins,615906,810860
446.,Darrun Hilliard,600000,789920
447.,Treveon Graham,525093,691302
447.,Jonathon Simmons,525093,691302
447.,Duje Dukan,525093,691302
447.,Luis Montero,525093,691302
447.,Cliff Alexander,525093,691302
447.,TJ McConnell,525093,691302
447.,Josh Richardson,525093,691302
447.,Michael Frazier,525093,691302
447.,Anthony Brown,525093,691302
447.,Marcelo Huertas,525093,691302
447.,Branden Dawson,525093,691302
447.,Maurice Ndour,525093,691302
447.,Salah Mejri,525093,691302
447.,Cristiano Felicio,525093,691302
447.,Aaron Harrison,525093,691302
447.,Willie Reed,525093,691302
447.,Lamar Patterson,525093,691302
464.,Cory Jefferson,362878,477741
465.,Elijah Millsap,352936,464652
466.,Nazr Mohammed,352749,464405
467.,Jarell Eddie,349032,459512
468.,Christian Wood,339762,447308
469.,Sean Kilpatrick,320594,422072
470.,Michael Beasley,306526,403551
471.,Jorge Gutierrez,300899,396143
472.,Jeff Ayres,251890,331621
473.,Lorenzo Brown,222888,293438
474.,Andrew Goudelock,200600,264096
475.,Scottie Wilbekin,200000,263306
476.,Erick Green,199418,262540
477.,Greg Smith,197111,259503
478.,Jordan McRae,172971,227721
479.,Henry Sims,161633,212795
480.,Xavier Munford,123548,162655
481.,Jordan Hamilton,119461,157274
482.,Alan Williams,114284,150458
483.,Orlando Johnson,111444,146718
484.,Jonathan Holmes,100000,131653
485.,Bryce Cotton,99418,130887
485.,Justin Harper,99418,130887
487.,Alex Stepheson,92662,121991
488.,Chuck Hayes,70549,92880
489.,Keith Appling,61775,81328
489.,Bryce Dejean-Jones,61775,81328
489.,Axel Toupane,61775,81328
492.,Briante Weber,61774,81326
492.,Coty Clarke,61774,81327
494.,Elliot Williams,57726,75998
495.,Quincy Miller,50000,65826
496.,JJ O'Brien,30887,40663
496.,Thanasis Antetokounmpo,30887,40663
498.,Nate Robinson,26456,34830
499.,Dorell Wright,17637,23219
500.,John Holland,9266,12199
