Ranking,Player,2010/11,2010/11(*)
171.,Daniel Gibson,4015334,5787707
172.,Brandon Bass,4000000,5765604
172.,Ronny Turiaf,4000000,5765604
172.,Luke Ridnour,4000000,5765604
172.,Nikola Pekovic,4000000,5765604
172.,Steve Blake,4000000,5765604
172.,Ryan Gomes,4000000,5765604
172.,Anthony Morrow,4000000,5765604
179.,Willie Green,3976000,5731010
180.,Ramon Sessions,3964320,5714175
181.,Tyreke Evans,3880920,5593962
182.,Jordan Farmar,3750000,5405254
183.,Wesley Johnson,3726600,5371525
184.,Corey Brewer,3703472,5338188
185.,CJ Miles,3700000,5333184
185.,Derek Fisher,3700000,5333184
187.,Kevin Love,3638280,5244220
188.,Timofey Mozgov,3567096,5141616
189.,Chris Duhon,3500000,5044903
189.,Carlos Delfino,3500000,5044903
189.,Udonis Haslem,3500000,5044903
189.,Dorell Wright,3500000,5044903
189.,Shaun Livingston,3500000,5044903
194.,Marc Gasol,3480000,5016075
195.,Tiago Splitter,3400000,4900763
196.,Brandan Wright,3398072,4897984
197.,DeMarcus Cousins,3374640,4864209
198.,Grant Hill,3324000,4791217
199.,Danilo Gallinari,3304560,4763196
200.,Kelenna Azubuike,3300000,4756623
200.,Joel Anthony,3300000,4756623
200.,Glen Davis,3300000,4756623
203.,Thabo Sefolosha,3250000,4684553
203.,Will Bynum,3250000,4684553
203.,Johan Petro,3250000,4684553
206.,Kris Humphries,3200000,4612483
207.,Jonny Flynn,3192000,4600952
208.,Joakim Noah,3128536,4509475
209.,CJ Watson,3100000,4468343
210.,Ekpe Udoh,3065040,4417952
211.,Eric Gordon,3016680,4348245
212.,Josh Howard,3000000,4324203
212.,Raja Bell,3000000,4324203
212.,Matt Bonner,3000000,4324203
212.,Carl Landry,3000000,4324203
212.,Tony Allen,3000000,4324203
212.,Jamario Moon,3000000,4324203
212.,Chris Wilcox,3000000,4324203
212.,Eduardo Najera,3000000,4324203
220.,Spencer Hawes,2974320,4287188
221.,Stephen Curry,2913840,4200012
222.,Thaddeus Young,2901241,4181852
223.,Julian Wright,2858057,4119606
224.,Anthony Parker,2855700,4116209
225.,Al Thornton,2814196,4056385
226.,Greg Monroe,2798040,4033098
227.,Rodney Stuckey,2767126,3988538
228.,Sebastian Telfair,2700000,3891783
229.,Jordan Hill,2669520,3847849
230.,Nick Young,2630503,3791610
231.,Al-Farouq Aminu,2563320,3694772
232.,DJ Augustin,2540400,3661735
233.,Maurice Evans,2500000,3603502
233.,David Andersen,2500000,3603502
233.,Dahntay Jones,2500000,3603502
236.,Marquis Daniels,2470000,3560260
237.,DeMar DeRozan,2453880,3537025
238.,Brook Lopez,2413320,3478562
239.,Rasual Butler,2400000,3459362
240.,Marco Belinelli,2380270,3430923
241.,Gordon Hayward,2356320,3396402
242.,Ryan Hollins,2333333,3363268
243.,Brandon Jennings,2331120,3360079
244.,Ersan Ilyasova,2320500,3344771
245.,Craig Smith,2300000,3315222
246.,Jerryd Bayless,2292600,3304556
247.,Quentin Richardson,2265000,3264773
248.,Paul George,2238360,3226374
249.,Louis Amundson,2225000,3207117
250.,Terrence Williams,2214480,3191954
251.,Anthony Tolliver,2200000,3171082
251.,Shannon Brown,2200000,3171082
253.,Jason Smith,2187913,3153660
254.,Jason Thompson,2178000,3139371
255.,Daequan Cook,2169857,3127634
256.,Jared Dudley,2151068,3100551
257.,Wilson Chandler,2130482,3070879
258.,Cole Aldrich,2126520,3065168
259.,Gerald Henderson,2103840,3032477
260.,Ben Wallace,2080000,2998114
261.,Brandon Rush,2069049,2982329
262.,Xavier Henry,2020200,2911918
263.,Aaron Brooks,2016692,2906862
264.,Keyon Dooling,2000000,2882802
265.,Tyler Hansbrough,1998600,2880784
266.,Chuck Hayes,1972500,2843163
267.,Goran Dragic,1972000,2842443
268.,Anthony Randolph,1965720,2833391
269.,Arron Afflalo,1959577,2824536
270.,Ed Davis,1919160,2766279
271.,Earl Clark,1898760,2736874
272.,Jason Williams,1877145,2705718
273.,Robin Lopez,1867320,2691557
274.,Patrick Patterson,1823280,2628077
275.,Jose Juan Barea,1815000,2616143
276.,Austin Daye,1803720,2599884
277.,Marreese Speights,1773960,2556987
278.,Matt Barnes,1765000,2544073
279.,Larry Sanders,1731960,2496449
280.,Omer Asik,1721000,2480651
281.,James Johnson,1713600,2469984
282.,Roy Hibbert,1685280,2429164
283.,Renaldo Balkman,1675000,2414346
284.,Luke Babbitt,1645440,2371739
285.,Jrue Holiday,1627920,2346485
286.,JaVale McGee,1601040,2307740
287.,Hamed Haddadi,1600000,2306241
287.,Keith Bogans,1600000,2306241
289.,Kevin Seraphin,1563120,2253082
290.,Ty Lawson,1546560,2229213
291.,JJ Hickson,1528920,2203787
292.,Solomon Jones,1500000,2162101
293.,Eric Bledsoe,1485000,2140480
294.,Jeff Teague,1476840,2128718
295.,Alexis Ajinca,1467840,2115746
296.,Avery Bradley,1418160,2044137
297.,Eric Maynor,1417800,2043618
298.,Ryan Anderson,1409040,2030991
298.,Courtney Lee,1409040,2030991
300.,Roger Mason,1400000,2017961
301.,Ronnie Price,1380000,1989133
302.,James Anderson,1361400,1962323
303.,Darren Collison,1361040,1961804
304.,Kosta Koufos,1352640,1949696
305.,Tony Battie,1352181,1949035
305.,Anthony Carter,1352181,1949035
305.,Earl Boykins,1352181,1949035
305.,Eddie House,1352181,1949035
305.,Juwan Howard,1352181,1949035
305.,Zydrunas Ilgauskas,1352181,1949035
305.,Joe Smith,1352181,1949035
305.,Theo Ratliff,1352181,1949035
305.,Tracy McGrady,1352181,1949035
305.,Brian Cardinal,1352181,1949035
305.,Kurt Thomas,1352181,1949035
305.,Shaquille O'Neal,1352181,1949035
305.,Jason Collins,1352181,1949035
318.,Craig Brackins,1306920,1883795
319.,Sean Marks,1264687,1822921
320.,Elliot Williams,1254720,1808554
321.,Omri Casspi,1254480,1808208
322.,Rudy Fernandez,1246680,1796965
323.,Earl Watson,1229255,1771849
323.,Malik Allen,1229255,1771849
323.,Jamaal Magloire,1229255,1771849
323.,Brian Scalabrine,1229255,1771849
323.,Kwame Brown,1229255,1771849
328.,Carlos Arroyo,1223166,1763072
328.,Melvin Ely,1223166,1763072
328.,Etan Thomas,1223166,1763072
331.,Trevor Booker,1204560,1736254
332.,BJ Mullens,1204200,1735735
332.,Serge Ibaka,1204200,1735735
334.,Royal Ivey,1200000,1729681
335.,Nicolas Batum,1196760,1725011
336.,George Hill,1157160,1667931
337.,Damion James,1156320,1666720
338.,Rodrigue Beaubois,1156080,1666375
339.,Francisco Elson,1146337,1652331
339.,Brian Cook,1146337,1652331
339.,Quinton Ross,1146337,1652331
342.,Erick Dampier,1129469,1628017
343.,Darrell Arthur,1123680,1619673
344.,Taj Gibson,1117680,1611025
345.,Donte Greene,1116840,1609814
346.,Dominique Jones,1110120,1600128
347.,DJ White,1108680,1598052
348.,Kyrylo Fesenko,1087500,1567523
349.,DeMarre Carroll,1085400,1564496
350.,Wayne Ellington,1078800,1554983
351.,Quincy Pondexter,1073280,1547027
352.,Toney Douglas,1071000,1543740
353.,Josh Powell,1069609,1541735
354.,Didier Ilunga-Mbenga,1069509,1541591
354.,James Jones,1069509,1541591
354.,Delonte West,1069509,1541591
357.,Jordan Crawford,1042320,1502401
358.,Greivis Vasquez,1035960,1493233
359.,Aaron Gray,1028840,1482971
360.,Daniel Orton,1028400,1482336
361.,Lazar Hayward,1020960,1471612
361.,Christian Eyenga,1020960,1471612
363.,Jon Brockman,1000000,1441401
364.,Antoine Wright,992680,1430850
364.,Luther Head,992680,1430850
364.,Fabricio Oberto,992680,1430850
364.,Joey Graham,992680,1430850
364.,Stephen Graham,992680,1430850
364.,Hilton Armstrong,992680,1430850
370.,Patrick Mills,937195,1350873
371.,DeJuan Blair,918000,1323206
372.,Shelden Williams,915852,1320110
372.,Leon Powe,915852,1320110
372.,Von Wafer,915852,1320110
375.,Sam Young,886000,1277081
376.,Shawne Williams,885210,1275942
377.,Josh McRoberts,885120,1275812
378.,Dominic McGuire,884120,1274371
379.,Chris Quinn,861978,1242456
380.,Acie Law,859087,1238288
381.,Cartier Martin,854389,1231517
381.,Joey Dorsey,854389,1231517
381.,Sonny Weems,854389,1231517
381.,Darnell Jackson,854389,1231517
381.,Henry Walker,854389,1231517
381.,Chris Douglas-Roberts,854389,1231517
381.,Luc Mbah a Moute,854389,1231517
381.,Mario Chalmers,854389,1231517
381.,DeAndre Jordan,854389,1231517
390.,Jermaine Taylor,780871,1125548
390.,Chase Budinger,780871,1125548
392.,Solomon Alabi,770000,1109878
393.,Ian Mahinmi,762196,1098630
394.,Marcus Thornton,762195,1098628
394.,Jodie Meeks,762195,1098628
394.,AJ Price,762195,1098628
394.,Reggie Williams,762195,1098628
394.,Jonas Jerebko,762195,1098628
394.,DaJuan Summers,762195,1098628
394.,Derrick Brown,762195,1098628
394.,Dante Cunningham,762195,1098628
402.,Lance Stephenson,750000,1081050
403.,Damien Wilkins,748656,1079113
404.,Steve Novak,734945,1059350
405.,Hassan Whiteside,730437,1052852
406.,Alonzo Gee,681492,982302
407.,Rodney Carney,651872,939608
408.,Jarron Collins,643551,927615
409.,Ike Diogu,608772,877484
410.,Andy Rautins,600000,864840
411.,Gary Neal,525000,756735
412.,Willie Warren,500000,720700
412.,Samardo Samuels,500000,720700
414.,Garret Siler,473640,682705
414.,Gani Lawal,473640,682705
416.,Hamady N'Diaye,473604,682653
416.,Jeremy Evans,473604,682653
416.,Pooh Jeter,473604,682653
416.,Armon Johnson,473604,682653
416.,Landry Fields,473604,682653
416.,Da'Sean Butler,473604,682653
416.,Dexter Pittman,473604,682653
416.,Patrick Beverley,473604,682653
416.,Ishmael Smith,473604,682653
416.,Derrick Caracter,473604,682653
416.,Devin Ebanks,473604,682653
416.,Jeremy Lin,473604,682653
416.,Terrico White,473604,682653
416.,Gary Forbes,473604,682653
416.,Manny Harris,473604,682653
416.,Luke Harangody,473604,682653
416.,Semih Erden,473604,682653
416.,Sherron Collins,473604,682653
416.,Ben Uzoh,473604,682653
416.,Pape Sy,473604,682653
436.,Pops Mensah-Bonsu,364461,525334
437.,Jeff Adrien,342666,493919
438.,Sundiata Gaines,327296,471764
439.,Jawad Williams,321652,463629
440.,Brian Skinner,270436,389806
441.,Ime Udoka,264232,380864
442.,Zabian Dowdell,242374,349358
443.,Jerry Stackhouse,222712,321017
444.,John Lucas,208264,300191
445.,Aleksandar Pavlovic,202295,291587
446.,Lester Hudson,192791,277889
447.,Earl Barron,188558,271787
448.,Garrett Temple,170373,245575
449.,Chris Johnson,164368,236919
450.,Darington Hobson,103078,148576
451.,Danny Green,94154,135713
452.,Joe Alexander,90465,130396
453.,Mustafa Shakur,89670,129250
453.,Trey Johnson,89670,129250
455.,Maurice Ager,83305,120075
456.,Bobby Simmons,71951,103710
457.,Matt Janning,58504,84327
458.,Ronald Dupree,58393,84167
459.,Larry Owens,55718,80311
