Ranking,Player,2011/12,2011/12(*)
97.,Beno Udrih,6925400,9639235
97.,DeSagana Diop,6925400,9639235
99.,Marcin Gortat,6790640,9451667
99.,Trevor Ariza,6790640,9451667
99.,Metta World Peace,6790640,9451667
102.,JJ Redick,6750000,9395102
102.,Kwame Brown,6750000,9395102
104.,Andres Nocioni,6650000,9255915
105.,Mike Conley,6611571,9202427
106.,Mickael Pietrus,6523166,9079379
107.,Grant Hill,6500000,9047135
108.,Andray Blatche,6442083,8966522
109.,Glen Davis,6300000,8768762
110.,Tayshaun Prince,6292135,8757814
111.,Michael Beasley,6262347,8716354
112.,Drew Gooden,6226200,8666042
112.,Al Harrington,6226200,8666042
112.,Jermaine O'Neal,6226200,8666042
115.,Wesley Matthews,6135160,8539326
116.,Josh Childress,6000000,8351201
117.,Francisco Garcia,5800000,8072828
118.,Kyle Lowry,5750000,8003235
119.,Blake Griffin,5731080,7976901
120.,Luke Walton,5680000,7905804
121.,OJ Mayo,5632637,7839881
122.,Channing Frye,5600000,7794455
123.,John Wall,5530080,7697135
124.,Amir Johnson,5500000,7655268
125.,Nate Robinson,5483307,7632033
126.,Mike Miller,5400000,7516081
127.,Jason Richardson,5395000,7509122
128.,Martell Webster,5256000,7315652
129.,Chuck Hayes,5250000,7307301
130.,Louis Williams,5176000,7204303
131.,Kyrie Irving,5144280,7160153
132.,Hasheem Thabeet,5127720,7137104
133.,Russell Westbrook,5082416,7074047
134.,Jamal Crawford,5000000,6959334
134.,Jarrett Jack,5000000,6959334
134.,Luc Mbah a Moute,5000000,6959334
134.,Jason Maxiell,5000000,6959334
134.,Kyle Korver,5000000,6959334
139.,Evan Turner,4947840,6886735
140.,Darko Milicic,4776500,6648252
141.,Brad Miller,4752000,6614151
142.,Zaza Pachulia,4750000,6611368
143.,Ronnie Brewer,4710000,6555693
144.,Kevin Love,4609701,6416090
145.,Linas Kleiza,4605000,6409547
146.,James Harden,4604760,6409213
147.,Derrick Williams,4602720,6406374
148.,Nikola Pekovic,4503600,6268412
149.,Jonas Jerebko,4500000,6263401
150.,Derrick Favors,4443360,6184566
151.,Daniel Gibson,4403834,6129551
152.,Ronny Turiaf,4360000,6068540
153.,Jose Juan Barea,4300000,5985028
154.,Ramon Sessions,4257973,5926532
155.,Jared Dudley,4250000,5915434
155.,Randy Foye,4250000,5915434
155.,Brandon Bass,4250000,5915434
158.,Chris Andersen,4234000,5893164
159.,Danilo Gallinari,4190182,5832175
160.,Tyreke Evans,4151640,5778530
161.,Enes Kanter,4133280,5752975
162.,Charlie Bell,4099920,5706543
163.,Spencer Hawes,4051024,5638486
164.,Wesley Johnson,4006080,5575930
165.,Hakim Warrick,4000000,5567467
165.,Mario Chalmers,4000000,5567467
165.,Steve Blake,4000000,5567467
165.,Ryan Gomes,4000000,5567467
165.,Anthony Morrow,4000000,5567467
165.,Jordan Farmar,4000000,5567467
171.,Matt Carroll,3900000,5428281
172.,Eric Gordon,3831184,5332498
173.,Dorell Wright,3823000,5321107
174.,Udonis Haslem,3780000,5261257
175.,Nazr Mohammed,3750000,5219501
175.,Mike Dunleavy,3750000,5219501
177.,Tristan Thompson,3726600,5186931
178.,CJ Miles,3700000,5149907
179.,Nick Young,3695857,5144141
180.,Luke Ridnour,3680000,5122070
181.,Tiago Splitter,3672000,5110935
182.,DeMarcus Cousins,3627720,5049303
183.,Joel Anthony,3600000,5010721
184.,Shannon Brown,3500000,4871534
184.,Chris Duhon,3500000,4871534
184.,Carlos Delfino,3500000,4871534
184.,Shaun Livingston,3500000,4871534
188.,Ricky Rubio,3480120,4843864
189.,Jonny Flynn,3414720,4752836
190.,Derek Fisher,3400000,4732347
190.,CJ Watson,3400000,4732347
192.,Marco Belinelli,3377604,4701175
193.,Timofey Mozgov,3343896,4654258
194.,Daequan Cook,3341558,4651004
195.,Matt Bonner,3315000,4614039
196.,Thabo Sefolosha,3300000,4593161
197.,Ekpe Udoh,3294960,4586146
198.,Nick Collison,3272997,4555576
199.,Will Bynum,3250000,4523567
199.,Johan Petro,3250000,4523567
201.,Raja Bell,3240000,4509649
202.,DJ Augustin,3236470,4504735
203.,Tony Allen,3150000,4384381
204.,Stephen Curry,3117120,4338616
205.,Brook Lopez,3076983,4282751
206.,Jan Vesely,3065040,4266127
207.,Corey Brewer,3059000,4257721
208.,Jerryd Bayless,3042280,4234449
209.,Greg Monroe,3007920,4186624
210.,Jason Thompson,3001284,4177388
211.,Shane Battier,3000000,4175600
211.,Josh McRoberts,3000000,4175600
211.,Jeff Foster,3000000,4175600
211.,Shawne Williams,3000000,4175600
211.,Chris Wilcox,3000000,4175600
216.,Brandon Rush,2956658,4115274
217.,Anthony Randolph,2911231,4052046
218.,Robin Lopez,2862602,3984361
219.,Jordan Hill,2855760,3974838
220.,Bismack Biyombo,2798040,3894499
221.,Al-Farouq Aminu,2755560,3835372
222.,Eduardo Najera,2750000,3827634
223.,Marreese Speights,2721255,3787624
224.,Dahntay Jones,2700000,3758040
225.,Antonio McDyess,2640000,3674528
226.,DeMar DeRozan,2625000,3653650
227.,Roy Hibbert,2588590,3602972
228.,Brandon Knight,2563320,3567800
229.,Ersan Ilyasova,2541000,3536734
230.,Gordon Hayward,2532960,3525543
231.,Aaron Gray,2500000,3479667
231.,Jason Smith,2500000,3479667
231.,Kenyon Martin,2500000,3479667
231.,Reggie Williams,2500000,3479667
231.,DeShawn Stevenson,2500000,3479667
236.,Brandon Jennings,2493720,3470926
237.,Ryan Hollins,2483333,3456469
238.,JaVale McGee,2462400,3427333
239.,Quentin Richardson,2446600,3405341
240.,Paul George,2406240,3349166
241.,Louis Amundson,2403000,3344656
242.,JR Smith,2382353,3315918
243.,Terrence Williams,2369040,3297388
244.,Kemba Walker,2356320,3279684
245.,JJ Hickson,2354537,3277202
246.,Cole Aldrich,2286000,3181807
247.,Gerald Henderson,2250600,3132535
248.,Anthony Parker,2250000,3131700
249.,Ben Wallace,2246400,3126689
249.,Keyon Dooling,2246400,3126689
251.,Ryan Anderson,2244601,3124186
252.,Jimmer Fredette,2238360,3115499
253.,Courtney Lee,2225093,3097033
254.,Kosta Koufos,2203792,3067385
255.,Rudy Fernandez,2180443,3034886
256.,Xavier Henry,2171640,3022634
257.,Nicolas Batum,2155365,2999981
258.,Josh Howard,2150000,2992514
259.,Tyler Hansbrough,2138040,2975867
260.,Klay Thompson,2126520,2959832
261.,Goran Dragic,2108000,2934055
262.,George Hill,2086360,2903935
263.,Ed Davis,2063040,2871477
264.,Anthony Tolliver,2050000,2853327
265.,Darrell Arthur,2027119,2821480
266.,Alec Burks,2020200,2811849
267.,Donte Greene,2015896,2805859
268.,DJ White,2001167,2785358
269.,Earl Watson,2000000,2783733
269.,Dante Cunningham,2000000,2783733
271.,Patrick Patterson,1959960,2728003
272.,Austin Daye,1929600,2685746
273.,Markieff Morris,1919160,2671215
274.,Matt Barnes,1906200,2653176
275.,Larry Sanders,1861920,2591544
276.,Omer Asik,1857500,2585392
277.,James Johnson,1833120,2551459
278.,Marcus Morris,1823280,2537763
279.,Luke Babbitt,1768800,2461934
280.,Jrue Holiday,1741440,2423852
281.,Kawhi Leonard,1731960,2410657
282.,Kevin Seraphin,1680360,2338837
283.,Renaldo Balkman,1675000,2331377
284.,Ty Lawson,1654440,2302760
285.,Nikola Vucevic,1645400,2290177
286.,Eric Bledsoe,1596360,2221920
287.,Jeff Teague,1579920,2199038
288.,Gustavo Ayon,1567500,2181751
289.,Iman Shumpert,1563120,2175655
290.,Avery Bradley,1524480,2121873
291.,Eric Maynor,1516680,2111016
292.,Gary Forbes,1500000,2087800
292.,Greg Oden,1500000,2087800
292.,Sebastian Telfair,1500000,2087800
292.,James Jones,1500000,2087800
292.,Jeff Ayres,1500000,2087800
297.,Chris Singleton,1485000,2066922
298.,James Anderson,1463520,2037025
299.,Darren Collison,1455960,2026502
300.,Tobias Harris,1418160,1973890
301.,Craig Brackins,1404960,1955517
302.,Anthony Carter,1352181,1882056
302.,Jamaal Magloire,1352181,1882056
302.,Kurt Thomas,1352181,1882056
302.,Tony Battie,1352181,1882056
302.,Mike Bibby,1352181,1882056
302.,Eddie House,1352181,1882056
302.,Juwan Howard,1352181,1882056
302.,Troy Murphy,1352181,1882056
302.,Brian Cardinal,1352181,1882056
302.,Brian Scalabrine,1352181,1882056
302.,Vladimir Radmanovic,1352181,1882056
302.,Tracy McGrady,1352181,1882056
302.,Jason Collins,1352181,1882056
302.,Jerry Stackhouse,1352181,1882056
316.,Elliot Williams,1348800,1877350
317.,Omri Casspi,1341960,1867829
318.,Michael Redd,1308506,1821266
319.,Nolan Smith,1306920,1819058
320.,Hamed Haddadi,1300000,1809427
321.,Trevor Booker,1294920,1802356
322.,Serge Ibaka,1288200,1793003
322.,BJ Mullens,1288200,1793003
324.,Kenneth Faried,1254720,1746403
325.,Damion James,1243080,1730202
326.,Rodrigue Beaubois,1236720,1721349
327.,Jamaal Tinsley,1229255,1710959
327.,Rasual Butler,1229255,1710959
327.,Jared Jeffries,1229255,1710959
327.,Eddy Curry,1229255,1710959
327.,Reggie Evans,1229255,1710959
332.,Maurice Evans,1223166,1702484
332.,Jason Kapono,1223166,1702484
332.,Brian Cook,1223166,1702484
332.,Aleksandar Pavlovic,1223166,1702484
332.,Marquis Daniels,1223166,1702484
332.,Willie Green,1223166,1702484
332.,Jannero Pargo,1223166,1702484
339.,Royal Ivey,1200000,1670240
340.,Taj Gibson,1195680,1664227
341.,Dominique Jones,1193280,1660887
342.,Earl Clark,1160000,1614565
343.,Reggie Jackson,1156320,1609443
344.,Wayne Ellington,1154040,1606270
345.,Quincy Pondexter,1153800,1605936
346.,Roger Mason,1146337,1595548
346.,TJ Ford,1146337,1595548
346.,Damien Wilkins,1146337,1595548
346.,Delonte West,1146337,1595548
350.,Toney Douglas,1145640,1594578
351.,Joel Przybilla,1145027,1593725
352.,Jordan Crawford,1120440,1559503
353.,Greivis Vasquez,1113600,1549983
354.,MarShon Brooks,1110120,1545139
355.,Daniel Orton,1105560,1538792
356.,Lazar Hayward,1097520,1527601
356.,Christian Eyenga,1097520,1527601
358.,Jordan Hamilton,1073286,1493871
359.,Ronnie Price,1069509,1488614
360.,JaJuan Johnson,1042320,1450770
361.,Norris Cole,1035960,1441918
362.,Cory Joseph,1028400,1431396
363.,Jimmy Butler,1020960,1421040
364.,Jon Brockman,1000000,1391866
364.,Jeremy Pargo,1000000,1391866
366.,Craig Smith,992680,1381678
366.,Von Wafer,992680,1381678
366.,Steve Novak,992680,1381678
366.,Shelden Williams,992680,1381678
370.,DeJuan Blair,986000,1372380
371.,Sam Young,947800,1319211
372.,Dominic McGuire,915852,1274744
372.,Brandan Wright,915852,1274744
372.,Ian Mahinmi,915852,1274744
372.,John Lucas,915852,1274744
376.,Henry Walker,885120,1231969
376.,Sean Williams,885120,1231969
378.,Danny Green,854389,1189195
378.,Jodie Meeks,854389,1189195
378.,AJ Price,854389,1189195
378.,Chase Budinger,854389,1189195
378.,Alonzo Gee,854389,1189195
378.,Derrick Brown,854389,1189195
378.,Sundiata Gaines,854389,1189195
385.,Erick Dampier,850522,1183813
386.,Chandler Parsons,850000,1183086
387.,Keith Bogans,848266,1180673
388.,DeMarre Carroll,833713,1160417
389.,Solomon Alabi,830000,1155249
390.,Yi Jianlian,827197,1151348
391.,Lance Stephenson,810000,1127412
392.,Andy Rautins,788872,1098004
393.,Tyler Honeycutt,775000,1078696
394.,Jeremy Evans,762195,1060874
394.,Gary Neal,762195,1060874
394.,Hassan Whiteside,762195,1060874
394.,Armon Johnson,762195,1060874
394.,Chris Johnson,762195,1060874
394.,Jeremy Lin,762195,1060874
394.,Landry Fields,762195,1060874
394.,Dexter Pittman,762195,1060874
394.,Devin Ebanks,762195,1060874
394.,Luke Harangody,762195,1060874
394.,Samardo Samuels,762195,1060874
394.,Semih Erden,762195,1060874
394.,Greg Stiemsma,762195,1060874
407.,Jeremy Tyler,650000,904713
408.,Ishmael Smith,639254,889756
409.,Bobby Simmons,594836,827932
410.,Josh Selby,550000,765526
411.,Gerald Green,516999,719593
412.,Malcolm Lee,500000,695933
413.,Ryan Reid,475000,661136
414.,Shelvin Mack,473604,659193
414.,Isaiah Thomas,473604,659193
414.,Lavoy Allen,473604,659193
414.,DeAndre Liggins,473604,659193
414.,Justin Harper,473604,659193
414.,Jerome Jordan,473604,659193
414.,Josh Harrellson,473604,659193
414.,Jon Leuer,473604,659193
414.,Terrel Harris,473604,659193
414.,Andrew Goudelock,473604,659193
414.,Darius Morris,473604,659193
414.,Trey Thompkins,473604,659193
414.,Travis Leslie,473604,659193
414.,Chris Wright,473604,659193
414.,Charles Jenkins,473604,659193
414.,Vernon Macklin,473604,659193
414.,Julyan Stone,473604,659193
414.,Cory Higgins,473604,659193
414.,Jordan Williams,473604,659193
414.,E'Twaun Moore,473604,659193
414.,Ivan Johnson,473604,659193
435.,Solomon Jones,440353,612912
436.,Larry Hughes,414443,576849
437.,Walker Russell,374289,520960
438.,Lance Thomas,328444,457150
439.,Josh Davis,314041,437103
440.,Francisco Elson,305792,425621
441.,DaJuan Summers,303137,421926
442.,Greg Smith,301733,419972
443.,Mike James,277566,386334
444.,Hamady N'Diaye,270427,376398
444.,Derrick Caracter,270427,376398
444.,Jeff Adrien,270427,376398
447.,Mickell Gladness,248263,345549
448.,Darington Hobson,245884,342237
449.,Jeff Foote,225341,313644
450.,Donald Sloan,198629,276464
451.,Earl Barron,185588,258313
452.,Carldell Johnson,168035,233882
452.,Mychel Thompson,168035,233882
454.,Manny Harris,122942,171118
455.,Malcolm Thomas,103104,143507
456.,Dennis Horner,91642,127553
457.,Larry Owens,86052,119772
458.,Brian Skinner,65446,91092
459.,Ike Diogu,64028,89118
460.,Ben Uzoh,61433,85506
460.,Andre Emmett,61433,85506
462.,Garret Siler,51097,71120
463.,Courtney Fortson,42009,58470
