Ranking,Player,2013/14,2013/14(*)
103.,Manu Ginobili,7000000,9418361
103.,Andrew Bynum,7000000,9418360
105.,Wesley Matthews,6875480,9250821
106.,Jose Calderon,6791570,9137922
107.,Kyle Korver,6760563,9096203
108.,Carl Landry,6750000,9081991
108.,Glen Davis,6750000,9081991
108.,Brandon Bass,6750000,9081991
111.,Evan Turner,6679866,8987627
112.,Hidayet Turkoglu,6650359,8947925
113.,Amir Johnson,6500000,8745621
113.,Kevin Martin,6500000,8745621
113.,JJ Redick,6500000,8745621
113.,Spencer Hawes,6500000,8745621
117.,Channing Frye,6400000,8611073
118.,Wilson Chandler,6344164,8535946
119.,Jarrett Jack,6300000,8476525
120.,Chris Andersen,6217507,8365531
121.,Kyle Lowry,6210000,8355431
122.,Jason Richardson,6204250,8347695
123.,Derrick Favors,6008106,8083787
124.,Gerald Henderson,6000000,8072880
125.,Kyrie Irving,5915880,7959699
126.,Chuck Hayes,5722500,7699510
127.,Jason Thompson,5643750,7593553
128.,JR Smith,5565000,7487597
129.,Anthony Davis,5375760,7232978
130.,Anthony Bennett,5324280,7163713
131.,Derrick Williams,5293080,7121734
132.,Landry Fields,5225000,7030133
132.,Jason Terry,5225000,7030133
132.,Courtney Lee,5225000,7030133
132.,Jamal Crawford,5225000,7030133
132.,Omer Asik,5225000,7030133
132.,Jeremy Lin,5225000,7030133
132.,Louis Williams,5225000,7030133
139.,Zaza Pachulia,5200000,6996496
140.,Martell Webster,5150000,6929222
140.,JJ Hickson,5150000,6929222
142.,Robin Lopez,5119761,6888536
143.,Keith Bogans,5058198,6805705
144.,Andre Miller,5000000,6727400
144.,Chase Budinger,5000000,6727400
144.,Ramon Sessions,5000000,6727400
144.,Tony Allen,5000000,6727400
144.,Brandan Wright,5000000,6727400
149.,DeMarcus Cousins,4916973,6615689
150.,Michael Kidd-Gilchrist,4809840,6471544
151.,Victor Oladipo,4763760,6409544
152.,Enes Kanter,4753320,6395497
153.,Boris Diaw,4702500,6327120
154.,Jose Juan Barea,4687000,6306265
155.,Linas Kleiza,4600000,6189208
156.,Luc Mbah a Moute,4588384,6173579
157.,Corey Brewer,4500000,6054660
157.,Luis Scola,4500000,6054660
157.,Jonas Jerebko,4500000,6054660
160.,Ekpe Udoh,4469547,6013686
161.,Timofey Mozgov,4400000,5920112
162.,Earl Clark,4361518,5868335
163.,Udonis Haslem,4340000,5839383
164.,Luke Ridnour,4320000,5812474
165.,Bradley Beal,4319280,5811505
166.,Tristan Thompson,4285560,5766135
167.,Otto Porter,4278000,5755964
168.,Jared Dudley,4250000,5718290
169.,Quentin Richardson,4208107,5661923
170.,Raymond Felton,4180000,5624107
171.,Greg Monroe,4086453,5498241
172.,Kirk Hinrich,4059000,5461303
173.,Ricky Rubio,4002120,5384773
174.,Brandon Rush,4000000,5381920
174.,Mario Chalmers,4000000,5381920
174.,Ian Mahinmi,4000000,5381920
174.,Steve Blake,4000000,5381920
174.,Elton Brand,4000000,5381920
179.,Matt Bonner,3945000,5307919
180.,Thabo Sefolosha,3900000,5247372
181.,Dion Waiters,3894240,5239622
182.,Cody Zeller,3857040,5189570
183.,Joel Anthony,3800000,5112824
184.,Danny Green,3762500,5062369
185.,Steve Novak,3750001,5045551
186.,Samuel Dalembert,3700748,4979283
187.,Al-Farouq Aminu,3700000,4978276
188.,Jonas Valanciunas,3526440,4744755
188.,Thomas Robinson,3526440,4744755
190.,Jan Vesely,3524880,4742656
191.,Gerald Green,3500000,4709180
191.,Jordan Hill,3500000,4709180
191.,Marreese Speights,3500000,4709180
194.,Alex Len,3492720,4699385
195.,Gordon Hayward,3452183,4644843
196.,Marcus Camby,3383773,4552799
197.,Paul George,3282003,4415869
198.,Shane Battier,3270000,4399720
199.,Carlos Delfino,3250000,4372810
199.,Matt Barnes,3250000,4372810
199.,Alonzo Gee,3250000,4372810
199.,Gary Neal,3250000,4372810
203.,Klay Thompson,3245151,4366286
204.,Darrell Arthur,3231683,4348165
205.,Ray Allen,3229050,4344622
205.,Mirza Teletovic,3229050,4344622
207.,Bismack Biyombo,3217680,4329324
208.,Damian Lillard,3202920,4309465
209.,Tyler Hansbrough,3183000,4282663
209.,Chris Kaman,3183000,4282663
209.,Andrei Kirilenko,3183000,4282663
212.,Vince Carter,3180000,4278626
213.,Nerlens Noel,3172320,4268293
214.,Ed Davis,3153860,4243456
215.,Jerryd Bayless,3135000,4218080
216.,Lavoy Allen,3120000,4197898
217.,Patrick Patterson,3105301,4178120
218.,Alexey Shved,3066667,4126139
219.,Larry Sanders,3053368,4108246
220.,Dorell Wright,3000000,4036440
220.,Joel Freeland,3000000,4036440
220.,Kwame Brown,3000000,4036440
220.,Kosta Koufos,3000000,4036440
220.,Chris Copeland,3000000,4036440
220.,Randy Foye,3000000,4036440
220.,Mike Dunleavy,3000000,4036440
227.,Brandon Knight,2947800,3966206
228.,Harrison Barnes,2923920,3934076
229.,Ben McLemore,2895960,3896456
230.,Jimmer Fredette,2813399,3785372
231.,Will Bynum,2790343,3754351
232.,Kevin Seraphin,2761113,3715022
233.,Marco Belinelli,2750000,3700070
234.,Kemba Walker,2709720,3645874
235.,Terrence Ross,2678640,3604056
236.,Greg Stiemsma,2676000,3600504
237.,Kentavious Caldwell-Pope,2653080,3569666
238.,Maurice Williams,2652000,3568213
238.,Josh McRoberts,2652000,3568213
240.,Eric Bledsoe,2626473,3533867
241.,Aaron Gray,2612500,3515066
242.,Nick Collison,2585668,3478965
243.,Avery Bradley,2511432,3379081
244.,Jason Maxiell,2500000,3363700
244.,Jason Smith,2500000,3363700
244.,Chauncey Billups,2500000,3363700
244.,Wayne Ellington,2500000,3363700
244.,DeMarre Carroll,2500000,3363700
249.,Andre Drummond,2462400,3313110
250.,Trey Burke,2438760,3281303
251.,Trevor Booker,2350820,3162981
252.,Austin Rivers,2339040,3147131
253.,Alec Burks,2323200,3125819
254.,CJ McCollum,2316720,3117100
255.,Quincy Pondexter,2225478,2994336
256.,CJ Miles,2225000,2993693
257.,Meyers Leonard,2222160,2989872
258.,Markieff Morris,2207040,2969528
259.,Michael Carter-Williams,2200920,2961294
260.,Dante Cunningham,2180000,2933146
261.,Jordan Crawford,2162418,2909490
262.,Greivis Vasquez,2150188,2893035
263.,Jeremy Lamb,2111160,2840523
264.,Marcus Morris,2096760,2821148
265.,Steven Adams,2090880,2813237
266.,Eric Maynor,2016000,2712488
266.,CJ Watson,2016000,2712488
266.,Nate Robinson,2016000,2712488
269.,Jermaine O'Neal,2000000,2690960
269.,Vitor Faverani,2000000,2690960
271.,Kawhi Leonard,1991760,2679873
272.,Kelly Olynyk,1986360,2672607
273.,John Henson,1905360,2563624
274.,Darren Collison,1900000,2556412
275.,Nikola Vucevic,1892280,2546025
276.,Shabazz Muhammad,1887120,2539082
277.,Moe Harkless,1809840,2435103
278.,Iman Shumpert,1797600,2418635
279.,Giannis Antetokounmpo,1792560,2411853
280.,Royce White,1777148,2391117
281.,Jeff Ayres,1750000,2354590
281.,Gigi Datome,1750000,2354590
281.,Anthony Randolph,1750000,2354590
284.,Chris Singleton,1707720,2297703
285.,Reggie Evans,1695636,2281444
286.,Jeremy Evans,1660000,2233497
287.,Tyler Zeller,1633440,2197761
288.,Tobias Harris,1630800,2194209
289.,Dennis Schroeder,1617840,2176771
290.,John Lucas,1600000,2152768
290.,Ronny Turiaf,1600000,2152768
290.,Toney Douglas,1600000,2152768
293.,Pablo Prigioni,1591350,2141129
294.,Terrence Jones,1551840,2087969
295.,Jodie Meeks,1550000,2085494
296.,Shane Larkin,1536960,2067949
297.,Vyacheslav Kravtsov,1500000,2018220
297.,James Jones,1500000,2018220
297.,Chris Duhon,1500000,2018220
297.,Gustavo Ayon,1500000,2018220
301.,Andrew Nicholson,1482000,1994001
302.,Sergey Karasev,1467840,1974949
303.,Nando De Colo,1463000,1968437
304.,Kenneth Faried,1442880,1941366
305.,Donatas Motiejunas,1422720,1914241
305.,Evan Fournier,1422720,1914241
307.,Tony Snell,1409040,1895835
308.,Earl Watson,1399507,1883008
308.,Derek Fisher,1399507,1883008
308.,Kenyon Martin,1399507,1883008
308.,Rashard Lewis,1399507,1883008
308.,Willie Green,1399507,1883008
308.,Rasual Butler,1399507,1883008
308.,Nazr Mohammed,1399507,1883008
308.,Jannero Pargo,1399507,1883008
308.,Antawn Jamison,1399507,1883008
317.,Jared Sullinger,1365720,1837549
318.,Gorgui Dieng,1352640,1819950
319.,Scotty Hopson,1350000,1816398
320.,Reggie Jackson,1329720,1789111
321.,Victor Claver,1311240,1764247
321.,Fab Melo,1311240,1764247
323.,Jared Cunningham,1301208,1750749
324.,Mason Plumlee,1298640,1747294
325.,MarShon Brooks,1276560,1717586
326.,Roger Mason,1272279,1711826
326.,Beno Udrih,1272279,1711825
326.,Devin Harris,1272279,1711826
329.,Ronnie Price,1265977,1703346
329.,Francisco Garcia,1265977,1703346
329.,Shaun Livingston,1265977,1703346
332.,John Jenkins,1258800,1693690
333.,Ronnie Brewer,1256250,1690259
334.,Solomon Hill,1246680,1677383
335.,Jordan Hamilton,1234320,1660753
336.,Hasheem Thabeet,1200000,1614576
336.,Pero Antic,1200000,1614576
338.,Tim Hardaway Jr,1196760,1610216
339.,Norris Cole,1191240,1602789
340.,Ryan Hollins,1186459,1596357
341.,Cory Joseph,1182600,1591164
342.,Jimmy Butler,1174080,1579701
343.,Tony Wroten,1160040,1560810
344.,Reggie Bullock,1149000,1545956
345.,Patrick Mills,1133950,1525707
346.,Miles Plumlee,1121520,1508982
347.,Andre Roberson,1110840,1494613
348.,Jordan Farmar,1106942,1489368
348.,Nick Young,1106942,1489368
350.,Arnett Moultrie,1089240,1465550
351.,Perry Jones,1082520,1456509
352.,Rudy Gobert,1078800,1451503
353.,Marquis Teague,1074720,1446014
354.,Festus Ezeli,1066920,1435519
355.,Archie Goodwin,1064400,1432129
356.,Nemanja Nedovic,1056720,1421795
357.,Kyle Singler,1045000,1406026
358.,Anthony Morrow,1027424,1382378
358.,Greg Oden,1027424,1382378
358.,Aaron Brooks,1027424,1382378
361.,Cartier Martin,1003248,1349850
362.,Richard Hamilton,1000000,1345480
363.,Ishmael Smith,985000,1325297
364.,Lance Stephenson,981349,1320385
365.,Austin Daye,947907,1275390
365.,BJ Mullens,947907,1275390
365.,AJ Price,947907,1275390
365.,Omri Casspi,947907,1275390
365.,Alan Anderson,947907,1275390
370.,Darius Morris,944923,1271373
371.,DeJuan Blair,941000,1266096
372.,Chandler Parsons,926500,1246587
373.,Garrett Temple,916099,1232593
373.,James Anderson,916099,1232593
373.,Chris Johnson,916099,1232593
373.,Jeff Adrien,916099,1232593
373.,Xavier Henry,916099,1232593
373.,Wesley Johnson,916099,1232593
379.,Jon Leuer,900000,1210932
380.,Mike James,889097,1196262
381.,Julyan Stone,884293,1189798
381.,Isaiah Thomas,884293,1189798
381.,PJ Tucker,884293,1189798
381.,E'Twaun Moore,884293,1189798
381.,Cole Aldrich,884293,1189798
381.,Lance Thomas,884293,1189798
381.,Donald Sloan,884293,1189798
381.,Josh Harrellson,884293,1189798
381.,Greg Smith,884293,1189798
381.,Shelvin Mack,884293,1189798
391.,Draymond Green,875500,1177967
392.,Allen Crabbe,825000,1110021
393.,Elliot Williams,797545,1073080
394.,Robert Sacre,788873,1061412
395.,Aron Baynes,788872,1061411
395.,Quincy Acy,788872,1061411
395.,Will Barton,788872,1061411
395.,Henry Sims,788872,1061411
395.,Kyle O'Quinn,788872,1061411
395.,Doron Lamb,788872,1061411
395.,Darius Miller,788872,1061411
395.,Brian Roberts,788872,1061411
395.,Khris Middleton,788872,1061411
395.,Orlando Johnson,788872,1061411
395.,Patrick Beverley,788872,1061411
395.,Quincy Miller,788872,1061411
395.,Bernard James,788872,1061411
395.,Jae Crowder,788872,1061411
395.,Tornike Shengelia,788872,1061411
395.,Jeffery Taylor,788872,1061411
395.,Mike Scott,788872,1061411
412.,Kent Bazemore,762195,1025518
413.,Diante Garrett,719266,967758
414.,Malcolm Thomas,702233,944840
415.,Dwight Buycks,700000,941836
416.,Leandro Barbosa,650359,875045
417.,Alexis Ajinca,635880,855563
418.,DJ Augustin,592279,796899
419.,Isaiah Canaan,570515,767616
420.,Jeremy Tyler,556584,748872
421.,Ricky Ledo,550000,740014
422.,Kendall Marshall,547570,736744
423.,Shawne Williams,535770,720867
424.,Chris Douglas-Roberts,535288,720219
425.,Jamaal Franklin,535000,719831
426.,Ray McCallum,524616,705860
427.,James Johnson,507409,682708
428.,Ryan Gomes,495521,666713
429.,Glen Rice Jr,490180,659527
429.,Ian Clark,490180,659527
429.,Dionte Christmas,490180,659527
429.,Hollis Thompson,490180,659527
429.,Brandon Davies,490180,659527
429.,Toure Murry,490180,659527
429.,Jeff Withey,490180,659527
429.,Robbie Hummel,490180,659527
429.,Nate Wolters,490180,659527
429.,Miroslav Raduljica,490180,659527
429.,Nick Calathes,490180,659527
429.,Ryan Kelly,490180,659527
429.,Robert Covington,490180,659527
429.,Ognjen Kuzmic,490180,659527
429.,Peyton Siva,490180,659527
429.,Tony Mitchell,490180,659527
429.,Gal Mekel,490180,659527
429.,Carrick Felix,490180,659527
429.,Matthew Dellavedova,490180,659527
429.,Phil Pressey,490180,659527
449.,Shannon Brown,481562,647931
450.,Solomon Jones,474583,638542
451.,Erik Murphy,455580,612973
452.,Jason Collins,436316,587054
453.,Luke Babbitt,387995,522039
454.,Daniel Orton,369322,496915
455.,Maalik Wayns,361952,486999
456.,Christapher Johnson,320000,430553
457.,Jarvis Varnado,310908,418319
458.,Shavlik Randolph,306036,411765
459.,Hilton Armstrong,296138,398447
460.,Dewayne Dedmon,256623,345280
461.,Stephen Jackson,238739,321218
462.,Hamed Haddadi,200000,269096
463.,Chris Smith,184538,248292
464.,Mike Muscala,161471,217256
465.,Troy Daniels,158587,213375
466.,James Southerland,155704,209496
467.,Jamaal Tinsley,139951,188301
468.,Chris Wright,139212,187306
469.,Chris Babb,138403,186218
470.,Justin Hamilton,126870,170700
471.,Jorge Gutierrez,121103,162941
472.,Reggie Williams,111518,150045
473.,Damion James,107776,145010
473.,Dexter Pittman,107776,145010
475.,Arinze Onuaku,106776,143664
476.,Othyus Jeffers,104034,139974
476.,Manny Harris,104034,139975
478.,Elias Harris,100000,134548
479.,DeAndre Liggins,88429,118979
480.,Royal Ivey,74839,100694
481.,Melvin Ely,74469,100196
482.,Sasha Vujacic,69791,93902
483.,Casper Ware,69201,93108
484.,Seth Curry,66318,89228
485.,Willie Reed,57668,77591
485.,James Nunnally,57668,77591
487.,Darius Johnson-Odom,46404,62435
487.,Mustafa Shakur,46404,62435
489.,DJ Stephens,28834,38795
489.,Tony Mitchell,28834,38795
489.,Shane Edwards,28834,38795
489.,Vander Blue,28834,38795
