Ranking,Player,2018/19,2018/19(*)
54.,George Hill,19000000,23688831
56.,Klay Thompson,18988725,23674774
57.,Goran Dragic,18109175,22578168
58.,Kent Bazemore,18089888,22554121
59.,Evan Turner,17868853,22278539
60.,Draymond Green,17469565,21780714
60.,Tristan Thompson,17469565,21780714
62.,Tim Hardaway Jr,17325000,21600474
63.,Pau Gasol,17133285,21361447
64.,Reggie Jackson,17043478,21249477
65.,Evan Fournier,17000000,21195270
65.,Bismack Biyombo,17000000,21195270
67.,Derrick Favors,16900000,21070592
68.,Luol Deng,16747954,20881023
69.,Jonas Valanciunas,16539326,20620911
70.,Gary Harris,16517857,20594143
71.,Ian Mahinmi,16000000,19948489
71.,Timofey Mozgov,16000000,19948489
71.,Andre Iguodala,16000000,19948489
74.,Clint Capela,15793104,19690535
75.,Dennis Schroeder,15500000,19325099
76.,DeMarre Carroll,15400000,19200421
77.,Gorgui Dieng,15170787,18914643
78.,Trevor Ariza,15000000,18701709
78.,Eric Bledsoe,15000000,18701709
80.,Ricky Rubio,14800000,18452353
80.,Tobias Harris,14800000,18452353
82.,JR Smith,14720000,18352610
83.,Brandon Knight,14631250,18241958
84.,James Johnson,14420700,17979449
85.,Robin Lopez,14357750,17900964
86.,Kenneth Faried,14242782,17757624
87.,Marvin Williams,14087500,17564021
88.,Taj Gibson,14000000,17454928
89.,Thaddeus Young,13764045,17160744
90.,Tyson Chandler,13585000,16937514
91.,Marcin Gortat,13565218,16912850
92.,Kelly Olynyk,13537527,16878326
93.,Cody Zeller,13528090,16866560
94.,Eric Gordon,13500375,16832005
95.,Austin Rivers,13155324,16401802
96.,Khris Middleton,13000000,16208147
96.,Michael Kidd-Gilchrist,13000000,16208147
98.,Mason Plumlee,12917808,16105672
99.,Wilson Chandler,12800562,15959492
100.,Solomon Hill,12763467,15913243
101.,Nikola Vucevic,12750000,15896452
102.,Dion Waiters,12705000,15840347
103.,Joe Ingles,12545455,15641430
104.,Jeremy Lin,12516746,15605635
105.,Nikola Mirotic,12500000,15584757
105.,Jordan Clarkson,12500000,15584757
107.,Tyreke Evans,12400000,15460079
107.,Miles Plumlee,12400000,15460079
109.,Courtney Lee,12253780,15277775
110.,JJ Redick,12250000,15273062
111.,Avery Bradley,12000000,14961367
111.,Kentavious Caldwell-Pope,12000000,14961367
111.,Kemba Walker,12000000,14961367
114.,Will Barton,11830358,14749861
115.,TJ Warren,11750000,14649672
116.,Zach Randolph,11692308,14577742
117.,Patrick Mills,11571429,14427033
118.,Alec Burks,11536515,14383503
119.,Omer Asik,11286516,14071809
120.,Marcus Smart,11160716,13914964
121.,Jusuf Nurkic,11111111,13853117
122.,Iman Shumpert,11011234,13728593
123.,Moe Harkless,10837079,13511460
124.,Tony Snell,10607143,13224780
125.,Dante Exum,10600000,13215874
126.,Meyers Leonard,10595506,13210271
127.,John Henson,10577466,13187779
128.,Terrence Ross,10500000,13091196
128.,Mirza Teletovic,10500000,13091196
128.,Bojan Bogdanovic,10500000,13091196
131.,Robert Covington,10464092,13046427
132.,Rudy Gay,10087200,12576525
133.,Jon Leuer,10002681,12471148
134.,Danny Green,10000000,12467806
134.,Andre Roberson,10000000,12467806
134.,Darren Collison,10000000,12467806
137.,Dwight Powell,9631250,12008055
138.,Matthew Dellavedova,9607500,11978444
139.,Jared Dudley,9530000,11881819
140.,Boban Marjanovic,9490740,11832870
141.,Norman Powell,9367200,11678843
141.,Josh Richardson,9367200,11678843
143.,Markieff Morris,9173294,11437084
144.,Bogdan Bogdanovic,9000000,11221025
144.,Rajon Rondo,9000000,11221025
146.,E'Twaun Moore,8808685,10982497
147.,Kosta Koufos,8739500,10896239
148.,Fred VanVleet,8653847,10789448
149.,Wayne Ellington,8653076,10788486
150.,Julius Randle,8641000,10773431
150.,Kyle Anderson,8641000,10773431
152.,Jerryd Bayless,8575916,10692285
153.,Cristiano Felicio,8470980,10561453
154.,Markelle Fultz,8339880,10398000
155.,Jerami Grant,8333333,10389838
155.,CJ Miles,8333333,10389838
155.,Joe Harris,8333333,10389838
158.,Shaun Livingston,8307692,10357869
159.,Deandre Ayton,8175840,10193478
160.,JaMychal Green,8066667,10057364
161.,Garrett Temple,8000000,9974244
161.,Louis Williams,8000000,9974244
163.,PJ Tucker,7959537,9923796
164.,Cory Joseph,7945000,9905671
165.,Karl-Anthony Towns,7839435,9774055
166.,Kyle Korver,7560000,9425661
167.,Darrell Arthur,7464912,9307107
168.,Lonzo Ball,7461960,9303427
169.,Doug McDermott,7333334,9143058
170.,Marvin Bagley,7314960,9120150
171.,Jae Crowder,7305825,9108760
172.,DJ Augustin,7250000,9039159
173.,Lance Thomas,7119650,8876641
174.,D'Angelo Russell,7019698,8752023
175.,Davis Bertans,7000000,8727464
175.,Ersan Ilyasova,7000000,8727464
175.,Langston Galloway,7000000,8727464
175.,Jeremy Lamb,7000000,8727464
179.,Al-Farouq Aminu,6957105,8673983
180.,Jayson Tatum,6700800,8354427
181.,Luka Doncic,6569040,8190151
182.,Nemanja Bjelica,6500000,8104073
182.,Mario Hezonja,6500000,8104073
184.,Ben Simmons,6434520,8022434
185.,Milos Teodosic,6300000,7854717
185.,Dewayne Dedmon,6300000,7854717
187.,Marco Belinelli,6153846,7672495
188.,Wesley Johnson,6134000,7647752
189.,Josh Jackson,6041520,7532450
190.,Jonathon Simmons,6000000,7480683
190.,Montrezl Harrell,6000000,7480683
190.,Ishmael Smith,6000000,7480683
193.,Jaren Jackson Jr,5922720,7384332
194.,Brandon Ingram,5757120,7177865
195.,Anthony Tolliver,5750000,7168988
196.,Kristaps Porzingis,5697054,7102976
197.,Deron Williams,5474787,6825858
198.,De'Aaron Fox,5470920,6821036
199.,Ben McLemore,5460000,6807422
200.,Patrick Patterson,5451600,6796949
201.,Jason Smith,5450000,6794954
202.,Marcus Morris,5375000,6701445
203.,Trae Young,5363280,6686833
204.,DeMarcus Cousins,5337000,6654068
205.,Josh Smith,5331729,6647496
206.,Alexis Ajinca,5285394,6589726
207.,Thabo Sefolosha,5250000,6545598
208.,Aron Baynes,5193600,6475279
209.,Jaylen Brown,5169960,6445805
210.,Patrick Beverley,5027028,6267601
211.,Mike Muscala,5000000,6233903
211.,Dirk Nowitzki,5000000,6233903
211.,Tony Parker,5000000,6233903
214.,Jonathan Isaac,4969080,6195352
215.,Mo Bamba,4871280,6073417
216.,Jamal Crawford,4698113,5857515
217.,Ron Baker,4697823,5857154
218.,Willie Cauley-Stein,4696874,5855971
219.,Dragan Bender,4661280,5811593
220.,Lauri Markkanen,4536120,5655546
221.,Justin Holiday,4500000,5610512
222.,Lance Stephenson,4449000,5546926
222.,Kyle O'Quinn,4449000,5546926
222.,Ed Davis,4449000,5546926
225.,Wendell Carter,4446840,5544233
226.,Alex Len,4350000,5423495
227.,Mike Scott,4320500,5386715
227.,Luc Mbah a Moute,4320500,5386715
229.,Emmanuel Mudiay,4294479,5354273
230.,Kris Dunn,4221000,5262660
231.,Frank Ntilikina,4155720,5181271
232.,Glenn Robinson III,4075000,5080630
233.,Collin Sexton,4073760,5079084
234.,Al Jefferson,4000000,4987122
235.,Stanley Johnson,3940401,4912815
236.,Buddy Hield,3833760,4779857
237.,Dennis Smith,3819960,4762652
238.,Jodie Meeks,3774176,4705568
239.,Kevin Knox,3744840,4668993
240.,Jose Juan Barea,3710850,4626615
241.,Alex Abrines,3667645,4572748
242.,Nenê,3651480,4552594
243.,Zach Collins,3628920,4524467
244.,Frank Kaminsky,3627842,4523123
245.,Mikal Bridges,3557400,4435297
246.,Michael Beasley,3500000,4363732
247.,Jamal Murray,3499800,4363482
248.,Rodney Hood,3472887,4329928
249.,Justise Winslow,3448926,4300054
250.,Malik Monk,3447480,4298251
251.,Cameron Payne,3440356,4289368
252.,Allonzo Trier,3382000,4216612
252.,Brook Lopez,3382000,4216612
254.,Shai Gilgeous-Alexander,3375360,4208333
255.,Trey Lyles,3364249,4194480
256.,Ekpe Udoh,3360000,4189182
257.,Devin Booker,3314365,4132286
258.,Myles Turner,3294994,4108134
259.,Luke Kennard,3275280,4083555
260.,Troy Daniels,3258539,4062683
261.,Kelly Oubre,3208630,4000457
262.,Miles Bridges,3206640,3997976
263.,Marquese Chriss,3206160,3997378
264.,Tomas Satoransky,3129187,3901409
265.,Bryn Forbes,3125000,3896189
266.,Donovan Mitchell,3111480,3879332
267.,Terry Rozier,3050389,3803165
268.,Jerome Robinson,3050160,3802880
269.,Yogi Ferrell,3000000,3740341
269.,Elfrid Payton,3000000,3740341
271.,Bam Adebayo,2955840,3685284
272.,Jakob Poeltl,2947320,3674661
273.,Michael Porter,2894160,3608382
274.,Andrew Nicholson,2844429,3546378
275.,Justin Jackson,2807880,3500810
276.,Thon Maker,2799720,3490636
277.,Seth Curry,2795000,3484751
278.,Cedi Osman,2775000,3459816
279.,Sam Dekker,2760094,3441231
280.,Troy Brown,2752680,3431988
281.,Justin Patton,2667600,3325911
281.,Guerschon Yabusele,2667600,3325911
283.,Domantas Sabonis,2659800,3316187
284.,Jerian Grant,2639313,3290644
285.,Zhaire Smith,2615160,3260530
286.,Corey Brewer,2559925,3191663
287.,Delon Wright,2536898,3162955
288.,DJ Wilson,2534280,3159691
289.,Dario Saric,2526840,3150415
289.,Taurean Prince,2526840,3150415
291.,Justin Anderson,2516047,3136958
292.,Shelvin Mack,2512601,3132661
293.,Manu Ginobili,2500000,3116951
293.,Reggie Bullock,2500000,3116951
295.,Bobby Portis,2494346,3109902
296.,Dante Cunningham,2487000,3100743
297.,Donte DiVincenzo,2484360,3097451
298.,Rondae Hollis-Jefferson,2470356,3079991
299.,Tyus Jones,2444052,3047196
300.,Jarell Martin,2416221,3012497
301.,Greg Monroe,2410167,3004947
302.,TJ Leaf,2407560,3001699
303.,Georgios Papagiannis,2400480,2992871
304.,Jeff Green,2393887,2984651
304.,Amir Johnson,2393887,2984651
304.,Raymond Felton,2393887,2984651
304.,Dwyane Wade,2393887,2984651
304.,Udonis Haslem,2393887,2984651
304.,JaVale McGee,2393887,2984651
304.,Zaza Pachulia,2393887,2984651
304.,Jose Calderon,2393887,2984651
304.,Devin Harris,2393887,2984651
304.,Channing Frye,2393887,2984651
304.,Carmelo Anthony,2393887,2984651
304.,Vince Carter,2393887,2984651
316.,Lonnie Walker,2360160,2942601
317.,John Collins,2299080,2866448
318.,Denzel Valentine,2280600,2843407
319.,Larry Nance Jr,2272390,2833171
320.,Kevin Huerter,2250960,2806453
321.,Monta Ellis,2245400,2799521
322.,Harry Giles,2207040,2751694
323.,Darius Miller,2205000,2749151
324.,Henry Ellenson,2199311,2742058
325.,Derrick Rose,2176260,2713318
325.,Omri Casspi,2176260,2713318
327.,Juan Hernangomez,2166360,2700975
328.,Quincy Pondexter,2165481,2699879
328.,Jonas Jerebko,2165481,2699879
330.,Josh Okogie,2163600,2697534
331.,Nik Stauskas,2161886,2695396
332.,Terrance Ferguson,2118840,2641728
333.,Raul Neto,2100000,2618239
334.,Salah Mejri,2098196,2615990
335.,Grayson Allen,2076960,2589513
336.,Jarrett Allen,2034120,2536101
337.,Isaiah Thomas,2029463,2530295
338.,Spencer Hawes,2007058,2502361
339.,Cole Aldrich,2000000,2493561
339.,Torrey Craig,2000000,2493561
341.,Chandler Hutchison,1991520,2482988
342.,OG Anunoby,1952760,2434663
342.,Ante Zizic,1952760,2434663
344.,Shabazz Napier,1942422,2421774
345.,Aaron Holiday,1914480,2386936
346.,Timothe Luwawu,1880268,2344281
347.,Tyler Lydon,1874640,2337264
348.,Anfernee Simons,1837800,2291333
349.,Tim Frazier,1832107,2284234
350.,Trey Burke,1795015,2237989
351.,Malik Beasley,1773840,2211589
352.,Moritz Wagner,1764240,2199620
353.,Nerlens Noel,1757429,2191128
353.,Ian Clark,1757429,2191128
355.,Deyonta Davis,1741503,2171271
356.,Caleb Swanigan,1740000,2169398
356.,Furkan Korkmaz,1740000,2169398
358.,Landry Shamet,1705920,2126907
359.,Caris LeVert,1702800,2123018
360.,Jonah Bolden,1690000,2107059
360.,Rodions Kurucs,1690000,2107059
362.,Kyle Kuzma,1689840,2106859
363.,Tony Bradley,1679520,2093992
364.,Derrick White,1667160,2078582
365.,Kyle Singler,1665333,2076304
366.,Robert Williams,1656600,2065416
367.,MarShon Brooks,1656092,2064783
367.,Spencer Dinwiddie,1656092,2064783
369.,Josh Hart,1655160,2063621
370.,Jacob Evans,1646400,2052699
371.,Pat Connaughton,1641000,2045966
372.,DeAndre Bembry,1634640,2038037
373.,Dzanan Musa,1634400,2037738
374.,Omari Spellman,1622520,2022926
375.,James Ennis,1621415,2021548
375.,Noah Vonleh,1621415,2021548
377.,Luke Kornet,1619260,2018861
378.,Richaun Holmes,1600520,1995497
378.,TJ McConnell,1600520,1995497
380.,Malachi Richardson,1569360,1956647
381.,Jahlil Okafor,1567007,1953713
381.,Kevon Looney,1567007,1953713
383.,Pascal Siakam,1544951,1926214
383.,Dejounte Murray,1544951,1926214
383.,Jake Layman,1544951,1926214
383.,Skal Labissiere,1544951,1926214
383.,Cheick Diallo,1544951,1926214
383.,Malcolm Brogdon,1544951,1926214
383.,Rodney McGruder,1544951,1926214
383.,Ivica Zubac,1544951,1926214
383.,Wade Baldwin,1544951,1926214
383.,Quinn Cook,1544951,1926214
383.,Damian Jones,1544951,1926214
383.,Dorian Finney-Smith,1544951,1926214
383.,Wayne Selden,1544951,1926214
396.,Georges Niang,1512601,1885881
396.,Christian Wood,1512601,1885881
396.,Derrick Jones,1512601,1885881
396.,Gerald Green,1512601,1885881
396.,David Nwaba,1512601,1885881
396.,Treveon Graham,1512601,1885881
402.,Willy Hernangomez,1496500,1865807
403.,Sviatoslav Mykhailiuk,1487694,1854828
404.,Mitchell Robinson,1485440,1852017
405.,Michael Carter-Williams,1468082,1830375
406.,Jawun Evans,1455492,1814678
407.,Thomas Bryant,1378242,1718365
407.,Royce O'Neale,1378242,1718365
407.,Frank Mason,1378242,1718365
407.,Khem Birch,1378242,1718365
407.,Wesley Iwundu,1378242,1718365
407.,Abdel Nader,1378242,1718365
407.,Damyean Dotson,1378242,1718365
407.,Frank Jackson,1378242,1718365
407.,Sterling Brown,1378242,1718365
407.,Tyler Dorsey,1378242,1718365
407.,Ivan Rabb,1378242,1718365
407.,Dillon Brooks,1378242,1718365
407.,Rade Zagorac,1378242,1718365
407.,Sindarius Thornwell,1378242,1718365
407.,Zhou Qi,1378242,1718365
407.,Jordan Bell,1378242,1718365
407.,Maxi Kleber,1378242,1718365
407.,Dwayne Bacon,1378242,1718365
407.,Daniel Theis,1378242,1718365
407.,Semi Ojeleye,1378242,1718365
427.,Tyrone Wallace,1349383,1682384
427.,Ike Anigbogu,1349383,1682384
427.,Alfonzo McKinnie,1349383,1682384
427.,Monte Morris,1349383,1682384
427.,Ryan Arcidiacono,1349383,1682384
427.,Antonio Blakeney,1349383,1682384
427.,Jabari Bird,1349383,1682384
427.,Daniel Hamilton,1349383,1682384
435.,Shaquille Harrison,1325531,1652646
436.,Elie Okobo,1238464,1544092
437.,Jalen Brunson,1230000,1533540
438.,Melvin Frazier,1050000,1309119
439.,Raymond Spalding,1023210,1275717
440.,Justin Hamilton,1000000,1246780
440.,Isaac Bonga,1000000,1246780
442.,Devonte Graham,988464,1232397
443.,Chasson Randle,975824,1216638
444.,Patrick McCaw,964104,1202025
445.,De'Anthony Melton,949000,1183194
446.,Jason Thompson,893333,1113790
447.,Chimezie Metu,838464,1045380
447.,Gary Trent Jr,838464,1045380
447.,Isaiah Briscoe,838464,1045380
447.,Hamidou Diallo,838464,1045380
447.,Kenrich Williams,838464,1045380
447.,Keita Bates-Diop,838464,1045380
447.,Jevon Carter,838464,1045380
447.,Alize Johnson,838464,1045380
447.,Isaiah Hartenstein,838464,1045380
447.,Khyri Thomas,838464,1045380
447.,Bruce Brown,838464,1045380
447.,Jarred Vanderbilt,838464,1045380
447.,Ryan Broekhoff,838464,1045380
447.,Brad Wanamaker,838464,1045380
461.,Lorenzo Brown,800000,997424
462.,Davon Reed,752250,937889
463.,Isaiah Canaan,744671,928440
464.,Isaiah Whitehead,726390,905648
465.,Bruno Caboclo,705361,879430
466.,Gary Clark,674122,840482
467.,James Nunnally,663255,826933
468.,Kalin Lucas,648008,807923
469.,John Jenkins,585809,730374
470.,Deonte Burton,500000,623390
471.,Andrew Bogut,486892,607047
472.,Dakari Johnson,459414,572788
473.,Malcolm Miller,457418,570299
473.,Chris Boucher,457418,570299
475.,Edmond Sumner,449794,560794
476.,Yante Maten,385000,480010
477.,Andrew Harrison,354500,441982
478.,Eric Moreland,309859,386325
479.,Nick Young,284020,354110
480.,Okaro White,247827,308985
480.,Danuel House,247827,308985
482.,Jaylen Adams,236854,295304
483.,Ben Moore,222099,276907
484.,Quincy Acy,213948,266746
484.,Tyler Zeller,213948,266746
486.,Jimmer Fredette,198579,247584
486.,Terrence Jones,198579,247584
488.,Dairis Bertans,194220,242149
489.,Walter Lemon Jr,176250,219744
490.,Demetrius Jackson,170107,212085
491.,BJ Johnson,142111,177180
492.,Chris Chiozza,137374,171275
493.,Johnathan Williams,127250,158652
494.,Cam Reynolds,108953,135840
495.,Donatas Motiejunas,99289,123791
496.,Emanuel Terry,94740,118118
497.,Justin Bibbs,92159,114902
498.,Gary Payton II,85457,106546
498.,JaKarr Sampson,85457,106546
500.,Jordan McRae,77250,96313
500.,Devin Robinson,77250,96313
500.,Tyler Cavanaugh,77250,96313
500.,Naz Long,77250,96313
500.,Jordan Loyd,77250,96313
500.,Drew Eubanks,77250,96313
500.,Troy Williams,77250,96313
500.,George King,77250,96313
500.,Haywood Highsmith,77250,96313
500.,Shake Milton,77250,96313
500.,Amile Jefferson,77250,96313
500.,Troy Caupain,77250,96313
500.,Donte Grantham,77250,96313
500.,Tyler Davis,77250,96313
500.,Kadeem Allen,77250,96313
500.,Isaiah Hicks,77250,96313
500.,Trevon Bluiett,77250,96313
500.,Jared Terrell,77250,96313
500.,CJ Williams,77250,96313
500.,Bonzie Colson,77250,96313
500.,Jaylen Morris,77250,96313
500.,Duncan Robinson,77250,96313
500.,Julian Washburn,77250,96313
500.,Jarnell Stokes,77250,96313
500.,DJ Stephens,77250,96313
500.,Yuta Watanabe,77250,96313
500.,Alex Caruso,77250,96313
500.,Johnathan Motley,77250,96313
500.,Angel Delgado,77250,96313
500.,Trevon Duval,77250,96313
500.,Vincent Edwards,77250,96313
500.,Marcus Derrickson,77250,96313
500.,Damion Lee,77250,96313
500.,Zach Lofton,77250,96313
500.,Keenan Evans,77250,96313
500.,Archie Goodwin,77250,96313
500.,DeVaughn Akoon-Purcell,77250,96313
500.,Thomas Welsh,77250,96313
500.,Daryl Macon,77250,96313
500.,Kostas Antetokounmpo,77250,96313
500.,Billy Preston,77250,96313
500.,John Holland,77250,96313
500.,Deng Adel,77250,96313
500.,Jalen Jones,77250,96313
500.,Jaron Blossomgame,77250,96313
500.,Brandon Sampson,77250,96313
500.,Tyler Ulis,77250,96313
500.,Rawle Alkins,77250,96313
500.,JP Macura,77250,96313
500.,Joe Chealey,77250,96313
500.,Alan Williams,77250,96313
500.,Theo Pinson,77250,96313
500.,RJ Hunter,77250,96313
500.,PJ Dozier,77250,96313
500.,Alex Poythress,77250,96313
555.,Scotty Hopson,76236,95049
555.,Charles Cooke,76236,95049
555.,Scott Machado,76236,95049
555.,Andre Ingram,76236,95049
555.,Kobi Simmons,76236,95049
555.,Jonathan Gibson,76236,95049
561.,Wenyen Gabriel,75000,93508
562.,Billy Garrett,67370,83995
563.,Mitch Creek,56845,70873
563.,Brandon Goodwin,56845,70873
565.,Jemerrio Jones,52170,65044
566.,Tarik Phillip,47370,59059
566.,Cody Demps,47370,59059
566.,Richard Solomon,47370,59059
566.,Kendrick Nunn,47370,59059
566.,Dusty Hannahs,47370,59059
566.,Stephan Hicks,47370,59059
566.,Michael Frazier,47370,59059
566.,Tahjere McCall,47370,59059
566.,Mitchell Creek,47370,59059
566.,Isaac Humphries,47370,59059
566.,Jordan Sibert,47370,59059
