Ranking,Player,1992/93,1992/93(*)
119.,Terry Mills,1337000,2996091
120.,Mark Eaton,1333000,2987127
121.,Danny Ainge,1330000,2980404
122.,Todd Day,1325000,2969200
123.,Bill Laimbeer,1319000,2955754
124.,Spud Webb,1317000,2951273
125.,Michael Adams,1309000,2933345
126.,Sidney Green,1288000,2886286
127.,Alvin Robertson,1283000,2875082
127.,Alton Lister,1283000,2875082
129.,Mike Brown,1275000,2857154
129.,Walt Williams,1275000,2857154
129.,Doug West,1275000,2857154
129.,Ken Norman,1275000,2857154
133.,Grant Long,1258000,2819059
134.,Tom Gugliotta,1250000,2801132
134.,J.R. Reid,1250000,2801132
134.,Charles Smith,1250000,2801132
134.,James Edwards,1250000,2801131
134.,Roy Hinson,1250000,2801132
139.,Antoine Carr,1233000,2763036
140.,Mark Macon,1228000,2751832
141.,Rumeal Robinson,1225000,2745109
142.,Jim Petersen,1221000,2736146
143.,Rod Strickland,1200000,2689087
143.,John Paxson,1200000,2689087
143.,Chris Dudley,1200000,2689087
143.,Kevin Gamble,1200000,2689087
143.,Travis Mays,1200000,2689087
148.,Johnny Newman,1175000,2633064
149.,Derrick McKey,1162000,2603932
150.,Ed Pinckney,1150000,2577041
150.,Joe Kleine,1150000,2577041
152.,Stacey Augmon,1138000,2550150
153.,Gary Grant,1128000,2527741
154.,Orlando Woolridge,1108000,2482923
155.,Tyrone Corbin,1100000,2464996
155.,Mark Bryant,1100000,2464996
155.,Kurt Rambis,1100000,2464996
155.,Eddie Johnson,1100000,2464996
155.,Byron Scott,1100000,2464996
155.,Loy Vaught,1100000,2464996
161.,Terry Catledge,1086000,2433623
162.,Craig Ehlo,1075000,2408973
162.,Rodney McCray,1075000,2408973
164.,Greg Anthony,1067000,2391046
165.,Charles Oakley,1050000,2352951
166.,Andrew Lang,1040000,2330542
166.,George McCloud,1040000,2330542
168.,Mitch Richmond,1036000,2321578
169.,Dave Jamerson,1034000,2317096
170.,Bison Dele,1011000,2265555
171.,Dale Ellis,1000000,2240905
171.,Mark West,1000000,2240905
171.,Thurl Bailey,1000000,2240905
171.,Adam Keefe,1000000,2240905
175.,Robert Horry,997000,2234183
176.,Reggie Williams,985000,2207292
177.,Duane Causwell,950000,2128860
177.,Ron Anderson,950000,2128860
179.,Victor Alexander,942000,2110933
180.,Randy White,930000,2084042
181.,William Bedford,925000,2072837
182.,Vinny Del Negro,920000,2061633
183.,Harold Miner,912000,2043706
184.,Jerry Reynolds,910000,2039224
184.,Chris Gatling,910000,2039224
184.,John Battle,910000,2039224
187.,Jerrod Mustaf,904000,2025778
188.,Gerald Glass,903000,2023537
189.,Tim Perry,900000,2016815
189.,Anthony Bowie,900000,2016815
191.,Doc Rivers,895000,2005610
192.,Lester Conner,890000,1994406
193.,Charles Jones,875000,1960792
194.,Fred Roberts,866000,1940624
195.,Bo Kimble,865000,1938383
195.,Dee Brown,865000,1938383
197.,Olden Polynice,850000,1904769
197.,Bryant Stith,850000,1904769
197.,Tom Hammonds,850000,1904769
200.,Stojko Vrankovic,831000,1862192
201.,Duane Ferrell,825000,1848747
202.,Willie Burton,802000,1797206
203.,Ed Nealy,800000,1792724
203.,Clarence Weatherspoon,800000,1792724
203.,Nick Anderson,800000,1792724
203.,John Williams,800000,1792724
203.,Pooh Richardson,800000,1792724
203.,Carl Herrera,800000,1792724
203.,Kevin Brooks,800000,1792724
203.,Jayson Williams,800000,1792724
211.,Sedale Threatt,796000,1783761
212.,Malik Sealy,790000,1770315
213.,Ledell Eackles,780000,1747906
214.,Greg Kite,775000,1736702
215.,Anthony Bonner,763000,1709811
216.,Alec Kessler,762000,1707570
217.,LaBradford Smith,760000,1703088
218.,Winston Garland,759000,1700847
219.,Nate McMillan,750000,1680679
219.,Kevin Edwards,750000,1680679
219.,Dell Curry,750000,1680679
222.,Dan Majerle,735000,1647065
222.,Darrell Walker,735000,1647065
224.,Tracy Murray,725000,1624656
225.,Dino Radja,711000,1593284
226.,Jeff Turner,700000,1568634
226.,Brad Sellers,700000,1568634
226.,Eric Murdock,700000,1568634
226.,Anthony Peeler,700000,1568634
226.,Muggsy Bogues,700000,1568634
231.,Tim Hardaway,690000,1546225
232.,Terrell Brandon,682000,1528297
233.,Tim McCormick,660000,1478997
233.,Mookie Blaylock,660000,1478997
235.,Shawn Kemp,650000,1456588
235.,Bimbo Coles,650000,1456588
235.,Greg Dreiling,650000,1456588
235.,Donald Hodge,650000,1456588
235.,Michael Smith,650000,1456588
235.,Rick Fox,650000,1456588
241.,Pete Chilcutt,630000,1411770
242.,Will Perdue,625000,1400566
243.,Scott Williams,613000,1373675
244.,Mario Elie,608000,1362470
245.,Tom Tolbert,606000,1357988
246.,Larry Krystkowiak,605000,1355748
247.,Rich King,600000,1344543
247.,John Starks,600000,1344543
247.,Scott Hastings,600000,1344543
247.,Bob Hansen,600000,1344543
247.,Maurice Cheeks,600000,1344543
252.,Kenny Gattison,598000,1340061
253.,Hubert Davis,588000,1317652
254.,Brad Lohaus,583000,1306448
255.,Elden Campbell,575000,1288520
255.,Sam Mitchell,575000,1288520
257.,Anthony Cook,570000,1277316
258.,Todd Lichti,565180,1266515
259.,Dale Davis,559000,1252666
260.,Tate George,551000,1234739
261.,Buck Johnson,550000,1232498
261.,Steve Kerr,550000,1232498
261.,Jeff Grayer,550000,1232498
261.,Latrell Sprewell,550000,1232498
261.,John Bagley,550000,1232498
266.,BJ Armstrong,540000,1210089
267.,Rafael Addison,522000,1169752
268.,Lee Mayberry,520000,1165271
269.,Oliver Miller,517000,1158548
270.,Les Jepsen,504000,1129416
271.,Larry Stewart,500000,1120452
271.,Larry Smith,500000,1120452
271.,Dave Johnson,500000,1120452
271.,Tim Kempton,500000,1120452
271.,Kenny Payne,500000,1120452
271.,Eddie Lee Wilkins,500000,1120452
271.,Dana Barros,500000,1120452
271.,Jon Barry,500000,1120452
271.,Anthony Avent,500000,1120452
271.,Randy Woods,500000,1120452
271.,Tod Murphy,500000,1120452
271.,Tree Rollins,500000,1120452
271.,Scott Brooks,500000,1120452
271.,Matt Bullard,500000,1120452
271.,Byron Houston,500000,1120452
271.,Gerald Wilkins,500000,1120452
271.,Rick Mahorn,500000,1120452
271.,Alaa Abdelnaby,500000,1120452
271.,Paul Graham,500000,1120452
290.,Lance Blanks,490000,1098043
291.,Henry James,477000,1068912
292.,Blue Edwards,475000,1064430
293.,Negele Knight,469000,1050984
294.,Don MacLean,463000,1037539
295.,Brian Oliver,456000,1021853
296.,Tony Smith,450000,1008407
297.,Greg Foster,439000,983757
298.,Elmore Spencer,438000,981516
299.,Herb Williams,430000,963589
300.,Jim Les,413000,925494
301.,A.J. English,406000,909807
302.,Isaac Austin,400000,896362
302.,Craig Hodges,400000,896362
304.,Jack Haley,390000,873953
305.,David Wood,375000,840339
305.,Jud Buechler,375000,840339
305.,Sean Rooks,375000,840339
308.,Marcus Liberty,360000,806726
309.,Sean Green,355000,795521
310.,Cedric Ceballos,350000,784317
310.,Trent Tucker,350000,784317
312.,Mitchell Wiggins,335000,750703
313.,Marlon Maxey,325000,728294
313.,Kenny Williams,325000,728294
315.,David Benoit,300000,672271
315.,Chris Corchiani,300000,672271
315.,Randy Wittman,300000,672271
318.,Brent Price,283000,634176
319.,Reggie Smith,275000,616249
319.,Gundars Vetra,275000,616249
321.,Anthony Mason,273000,611767
322.,Greg Grant,270000,605044
323.,Corey Crowder,250000,560226
323.,Randy Brown,250000,560226
323.,Keith Askins,250000,560226
323.,Keith Owens,250000,560226
323.,Sean Higgins,250000,560226
323.,Mark Acres,250000,560226
323.,Mark Randall,250000,560226
323.,Robert Pack,250000,560226
323.,Tracy Moore,250000,560226
323.,Bobby Phills,250000,560226
323.,Kevin Lynch,250000,560226
323.,Morlon Wiley,250000,560226
323.,Jeff Sanders,250000,560226
336.,Mike Iuzzolino,241000,540058
337.,Bob McCann,225000,504203
337.,Jerome Lane,225000,504203
339.,Vinnie Johnson,210000,470590
340.,Marty Conlon,200000,448181
340.,Chris Smith,200000,448181
340.,Brian Howard,200000,448181
340.,Corey Williams,200000,448181
344.,Gerald Paddio,190000,425772
345.,Vincent Askew,180000,403363
346.,Kevin Pritchard,158000,354063
347.,Walter Bond,150000,336135
347.,John Shasky,150000,336135
347.,Dexter Cambridge,150000,336135
347.,Steve Bardo,150000,336135
351.,Robert Werdann,145000,324931
352.,Doug Overton,140000,313726
352.,Andre Turner,140000,313726
352.,Tim Legler,140000,313726
352.,Stephen Howard,140000,313726
352.,John Crotty,140000,313726
352.,Sam Mack,140000,313726
352.,Lloyd Daniels,140000,313726
352.,Avery Johnson,140000,313726
352.,Richard Dumas,140000,313726
352.,Frank Johnson,140000,313726
352.,Alex Stivrins,140000,313726
352.,Litterial Green,140000,313726
352.,Donald Royal,140000,313726
352.,Steve Scheffler,140000,313726
352.,Eric Anderson,140000,313726
352.,Anthony Pullard,140000,313726
352.,Matt Geiger,140000,313726
352.,Rory Sparrow,140000,313726
352.,Duane Cooper,140000,313726
352.,Alex Blackwell,140000,313726
352.,Kiki Vandeweghe,140000,313726
352.,Jaren Jackson Jr,140000,313726
352.,Kennard Winchester,140000,313726
352.,Keith Jennings,140000,313726
352.,Isaiah Morris,140000,313726
352.,Gary Plummer,140000,313726
352.,Walter Palmer,140000,313726
352.,Radisav Curcic,140000,313726
352.,Jay Guidinger,140000,313726
352.,Tony Bennett,140000,313726
352.,Dwayne Schintzius,140000,313726
352.,Dan O'Sullivan,140000,313726
352.,Chucky Brown,140000,313726
352.,Marcus Webb,140000,313726
352.,Kenny Battle,140000,313726
352.,Bart Kofoed,140000,313726
352.,A.J. Wynder,140000,313726
389.,Stan Kimbrough,133000,298040
390.,David Wingate,129000,289076
391.,Doug Lee,125000,280113
392.,Roy Tarpley,80000,179272
393.,Joe Wolf,29000,64986
394.,Curtis Blair,25000,56022
395.,Ron Grandison,15000,33613
396.,Matt Othick,13000,29131
396.,Corey Gaines,13000,29131
398.,Reggie Fox,11000,24649
399.,Ricky Blanton,8000,17927
400.,Tito Horford,7000,15686
400.,Lorenzo Williams,7000,15686
