Ranking,Player,1991/92,1991/92(*)
223.,LaBradford Smith,620000,1432268
224.,Eric Leckner,618000,1427648
225.,John Turner,615000,1420717
226.,Sedale Threatt,612000,1413787
227.,Larry Krystkowiak,605000,1397616
228.,Eric Murdock,600000,1386066
228.,Rich King,600000,1386066
228.,Kevin Edwards,600000,1386066
228.,Larry Drew,600000,1386066
228.,Greg Dreiling,600000,1386066
228.,Brad Sellers,600000,1386066
228.,Brad Davis,600000,1386066
228.,Bob Hansen,600000,1386066
236.,Elden Campbell,575000,1328313
236.,Mookie Blaylock,575000,1328313
238.,Anthony Bonner,568000,1312142
239.,Todd Lichti,565000,1305212
240.,Jerome Kersey,561000,1295971
241.,Spud Webb,560000,1293661
242.,Steve Kerr,553000,1277490
243.,Mark Alarie,550000,1270560
243.,Danny Young,550000,1270560
243.,Stanley Roberts,550000,1270560
243.,Jeff Turner,550000,1270560
243.,Randy Wittman,550000,1270560
243.,Rod Higgins,550000,1270560
243.,John Bagley,550000,1270560
250.,Mark Acres,547000,1263630
251.,Dan Majerle,535000,1235909
252.,Otis Smith,525000,1212807
252.,Winston Bennett,525000,1212807
252.,Terrell Brandon,525000,1212807
252.,Rick Fox,525000,1212807
256.,Stuart Gray,520000,1201257
257.,Bill Hanzlik,508000,1173536
258.,Tom Tolbert,506000,1168915
259.,Les Jepsen,504000,1164295
260.,Dave Hoppen,500000,1155055
260.,Dana Barros,500000,1155055
260.,Micheal Williams,500000,1155055
260.,Scott Hastings,500000,1155055
260.,Alex English,500000,1155055
260.,Will Perdue,500000,1155055
260.,Duane Ferrell,500000,1155055
267.,Alaa Abdelnaby,494000,1141194
268.,Tate George,481000,1111163
269.,Anthony Cook,480000,1108852
270.,Henry James,477000,1101922
271.,Pete Chilcutt,475000,1097302
272.,Cliff Robinson,474000,1094992
273.,Negele Knight,469000,1083441
274.,Brian Oliver,456000,1053410
274.,Kenny Gattison,456000,1053410
276.,Harvey Grant,450000,1039549
276.,Mark Bryant,450000,1039549
276.,Andrew Toney,450000,1039549
276.,Brian Quinnett,450000,1039549
276.,Winston Garland,450000,1039549
276.,John Morton,450000,1039549
282.,Rickey Green,445000,1027998
283.,BJ Armstrong,435000,1004897
284.,Shawn Kemp,430000,993347
284.,Dale Davis,430000,993347
286.,Quintin Dailey,425000,981796
286.,Reggie Williams,425000,981796
288.,Lance Blanks,415000,958695
289.,Kenny Payne,410000,947145
290.,Rod Strickland,400000,924044
290.,John Starks,400000,924044
290.,Scott Brooks,400000,924044
290.,Tony Smith,400000,924044
290.,Mike Holton,400000,924044
295.,Blue Edwards,390000,900943
296.,Jeff Sanders,385000,889392
297.,Terry Davis,382000,882462
298.,Tree Rollins,375000,866291
299.,Steve Henson,350000,808538
299.,Scott Williams,350000,808538
301.,Greg Foster,339000,783127
302.,Mitchell Wiggins,335000,773886
302.,Bob Thornton,335000,773886
304.,Jon Sundvold,333000,769266
305.,A.J. English,325000,750785
305.,Carl Herrera,325000,750785
305.,Vernon Maxwell,325000,750785
308.,Jim Les,323000,746165
309.,Rafael Addison,311000,718444
310.,Doug West,310000,716134
311.,Dave Corzine,300000,693033
311.,Jack Haley,300000,693033
311.,Ken Bannister,300000,693033
314.,Kevin Pritchard,288000,665311
315.,Walter Palmer,275000,635280
315.,Kenny Williams,275000,635280
315.,Matt Bullard,275000,635280
318.,Ian Lockhart,263000,607559
319.,Marcus Liberty,260000,600628
320.,Grant Long,252000,582147
321.,Haywoode Workman,250000,577527
321.,David Wingate,250000,577527
321.,Andy Toolson,250000,577527
321.,Cedric Ceballos,250000,577527
321.,Mark Hughes,250000,577527
321.,Kelvin Upshaw,250000,577527
321.,John Shasky,250000,577527
328.,Delaney Rudd,240000,554426
329.,David Benoit,230000,531325
330.,Jim Paxson,225000,519774
331.,Rodney Monroe,217000,501293
332.,Bimbo Coles,212000,489743
333.,Randy Brown,210000,485123
333.,Anthony Mason,210000,485123
335.,Alan Ogg,202000,466642
335.,Keith Askins,202000,466642
337.,Tony Massenburg,200000,462022
337.,Tom Garrick,200000,462022
337.,Myron Brown,200000,462022
337.,Jimmy Oliver,200000,462022
341.,Mike Iuzzolino,185000,427370
342.,LeRon Ellis,180000,415819
342.,Mark Randall,180000,415819
344.,Greg Sutton,175000,404269
344.,Jawann Oldham,175000,404269
346.,Tom Copa,160000,369617
347.,Lamont Strothers,150000,346516
347.,Doug Lee,150000,346516
349.,Vincent Askew,135000,311864
349.,Dave Feitl,135000,311864
351.,Larry Stewart,130000,300314
351.,Andre Turner,130000,300314
351.,Isaac Austin,130000,300314
351.,Corey Crowder,130000,300314
351.,Morlon Wiley,130000,300314
351.,Donald Royal,130000,300314
351.,Robert Pack,130000,300314
351.,Ennis Whatley,130000,300314
351.,Tharon Mayes,130000,300314
351.,Robert Reid,130000,300314
351.,Derek Strong,130000,300314
351.,Marty Conlon,130000,300314
351.,Bart Kofoed,130000,300314
351.,Patrick Eddie,130000,300314
351.,Bobby Phills,130000,300314
351.,Keith Owens,130000,300314
351.,Tony Brown,130000,300314
351.,Lanard Copeland,130000,300314
351.,Elliot Perry,130000,300314
351.,Sean Green,130000,300314
351.,Mario Elie,130000,300314
351.,Charles Thomas,130000,300314
351.,Bob McCann,130000,300314
351.,Donald Hodge,130000,300314
351.,Darnell Valentine,130000,300314
351.,Anthony Frederick,130000,300314
351.,A.J. Wynder,130000,300314
351.,Gary Leonard,130000,300314
379.,Rory Sparrow,126000,291073
380.,Paul Graham,125000,288763
381.,Kennard Winchester,120000,277213
382.,Chuck Nevitt,118000,272593
383.,Dan Godfread,100000,231011
