Ranking,Player,1996/97,1996/97(*)
132.,Shareef Abdur-Rahim,2186000,4382811
133.,Doug West,2155000,4320658
134.,Blue Edwards,2100000,4210386
135.,George Lynch,2090000,4190336
136.,Chuck Person,2060000,4130188
136.,Rasheed Wallace,2060000,4130188
138.,Reggie Williams,2048000,4106128
139.,Vinny Del Negro,2023000,4056005
140.,Elliot Perry,2000000,4009891
140.,PJ Brown,2000000,4009891
140.,Vincent Askew,2000000,4009891
140.,Mark West,2000000,4009891
144.,Adam Keefe,1950000,3909644
145.,Stephon Marbury,1917000,3843481
146.,John Starks,1913000,3835461
147.,Terry Dehere,1905000,3819421
148.,Nick Van Exel,1900000,3809396
149.,Sasha Danilovic,1892000,3793357
150.,Greg Anthony,1875000,3759273
151.,Dell Curry,1830000,3669050
152.,Bobby Phills,1808000,3624941
153.,Eddie Jones,1800000,3608902
153.,Greg Minor,1800000,3608902
155.,Ray Allen,1785000,3578828
156.,Don MacLean,1780000,3568803
157.,Terry Porter,1775000,3558778
158.,Pervis Ellison,1760000,3528704
159.,Khalid Reeves,1752000,3512664
160.,Rick Fox,1750000,3508655
161.,Malik Sealy,1732000,3472566
162.,Lindsey Hunter,1715000,3438481
163.,Robert Horry,1703000,3414422
164.,Tracy Murray,1700000,3408407
164.,Donald Royal,1700000,3408407
166.,Bryant Reeves,1695000,3398383
167.,Kevin Garnett,1666000,3340239
168.,Ervin Johnson,1636000,3280091
169.,Antoine Walker,1620000,3248012
170.,Brent Price,1600000,3207913
170.,Dale Ellis,1600000,3207913
172.,Popeye Jones,1581000,3169819
173.,Muggsy Bogues,1575000,3157789
174.,Michael Smith,1570000,3147764
175.,Matt Geiger,1562000,3131725
176.,Jalen Rose,1560000,3127715
177.,Carl Herrera,1550000,3107665
178.,Damon Stoudamire,1547000,3101651
179.,Will Perdue,1544000,3095636
180.,Anthony Peeler,1540000,3087616
181.,Kevin Willis,1500000,3007418
181.,Frank Brickowski,1500000,3007418
183.,Lorenzen Wright,1480000,2967319
184.,Michael Cage,1473000,2953285
185.,Kenny Gattison,1450000,2907171
186.,Yinka Dare,1448000,2903161
187.,Marty Conlon,1447500,2902158
188.,Shawn Respert,1417000,2841008
189.,Mario Elie,1400000,2806924
189.,Bimbo Coles,1400000,2806924
191.,Eric Piatkowski,1363000,2732741
192.,Kerry Kittles,1356000,2718706
193.,Doug Christie,1355000,2716701
193.,Nate McMillan,1355000,2716701
195.,Brooks Thompson,1332300,2671188
196.,Greg Graham,1330000,2666577
197.,Terrell Brandon,1312000,2630488
198.,Ed O'Bannon,1303000,2612444
199.,Derek Harper,1300000,2606429
199.,Randy Brown,1300000,2606429
201.,Hubert Davis,1295000,2596404
202.,Brian Grant,1293000,2592394
203.,Eric Montross,1280000,2566330
204.,Samaki Walker,1246000,2498162
205.,Kurt Thomas,1238000,2482122
206.,Acie Earl,1235000,2476108
206.,Joe Kleine,1235000,2476108
206.,Rex Walters,1235000,2476108
206.,James Robinson,1235000,2476108
206.,Corie Blount,1235000,2476108
206.,Sam Cassell,1235000,2476108
206.,Chris Mills,1235000,2476108
206.,Scott Burrell,1235000,2476108
214.,Johnny Newman,1225000,2456058
215.,Lucious Harris,1200000,2405934
215.,Sam Mitchell,1200000,2405934
215.,Sean Rooks,1200000,2405934
215.,Eddie Johnson,1200000,2405934
215.,Ricky Pierce,1200000,2405934
220.,Kevin Gamble,1196000,2397915
221.,Buck Williams,1193000,2391900
222.,Erick Dampier,1184000,2373855
223.,Gary Trent,1176000,2357816
224.,Mark Bryant,1150000,2305687
224.,Jon Koncak,1150000,2305687
226.,Carlos Rogers,1144000,2293657
227.,Todd Fuller,1125000,2255563
228.,Bill Curley,1123000,2251554
229.,Tony Dumas,1120000,2245539
230.,Cherokee Parks,1117000,2239524
231.,Lee Mayberry,1100000,2205440
231.,George McCloud,1100000,2205440
233.,Haywoode Workman,1080000,2165341
234.,Tom Hammonds,1070000,2145291
235.,Vitaly Potapenko,1068000,2141282
236.,Corliss Williamson,1051000,2107197
237.,B.J. Tyler,1040000,2085143
237.,Monty Williams,1040000,2085143
237.,Avery Johnson,1040000,2085143
237.,Aaron McKie,1040000,2085143
237.,Wesley Person,1040000,2085143
237.,Clifford Rozier,1040000,2085143
237.,Duane Ferrell,1040000,2085143
237.,Dickey Simpkins,1040000,2085143
245.,Kobe Bryant,1015000,2035019
246.,Eric Williams,1008000,2020985
247.,Jamie Watson,1000000,2004945
247.,Vernon Maxwell,1000000,2004945
247.,Robert Parish,1000000,2004945
247.,Bill Wennington,1000000,2004945
251.,Eric Mobley,992000,1988906
252.,Brent Barry,958000,1920738
253.,Lorenzo Williams,940000,1884649
254.,Steve Nash,916000,1836530
255.,Alan Henderson,910000,1824500
256.,Charlie Ward,888000,1780391
257.,Tony Delk,870000,1744302
258.,Bob Sura,864000,1732273
259.,Jermaine O'Neal,827000,1658090
260.,Theo Ratliff,821000,1646060
261.,Zan Tabak,800000,1603956
262.,John Wallace,785000,1573882
263.,Randolph Childress,784000,1571877
264.,Herb Williams,757000,1517743
265.,Walter McCarty,750000,1503709
265.,Chris Carr,750000,1503709
265.,Steve Kerr,750000,1503709
268.,Michael Finley,723000,1449575
269.,Zydrunas Ilgauskas,720000,1443560
270.,Pete Chilcutt,700000,1403462
270.,Jason Caffey,700000,1403462
272.,George Zidek,694000,1391432
273.,Dontae' Jones,691000,1385417
274.,Travis Best,666000,1335293
275.,Roy Rogers,664000,1331283
276.,Keith Askins,650000,1303214
277.,Loren Meyer,639000,1281160
278.,Dwayne Schintzius,625000,1253091
279.,David Vaughn,614000,1231036
280.,Derek Fisher,612000,1227026
281.,Mitchell Butler,600000,1202967
281.,Bo Outlaw,600000,1202967
283.,Greg Anderson,584000,1170888
284.,Danny Schayes,575000,1152843
285.,Greg Ostertag,573000,1148833
286.,Jerome Williams,568000,1138809
287.,David Wingate,560000,1122769
288.,Mario Bennett,555000,1112744
289.,Brian Evans,551000,1104725
290.,Priest Lauderdale,548000,1098710
291.,Cory Alexander,521000,1044576
292.,Antonio Lang,520000,1042571
293.,David Benoit,508000,1018512
294.,Dontonio Wingfield,500000,1002472
294.,Sherell Ford,500000,1002472
294.,Chucky Brown,500000,1002472
294.,Gary Grant,500000,1002472
294.,Jud Buechler,500000,1002472
294.,Alton Lister,500000,1002472
300.,Brad Lohaus,485000,972398
301.,Tim Legler,450000,902225
301.,Donny Marshall,450000,902225
303.,Greg Foster,420000,842077
304.,Darrell Armstrong,410000,822027
305.,Martin Muursepp,401000,803983
306.,Chris Whitney,400000,801978
306.,Joe Wolf,400000,801978
306.,Rick Mahorn,400000,801978
306.,Michael Curry,400000,801978
306.,Don Reid,400000,801978
311.,Bryon Russell,385000,771904
312.,Darrick Martin,375000,751854
313.,Craig Ehlo,360000,721780
314.,David Wesley,350000,701731
315.,Jimmy King,330000,661632
316.,Lawrence Moten,321000,643587
317.,Shane Heal,320000,641582
318.,Ed Pinckney,300000,601483
318.,Shawnelle Scott,300000,601483
320.,Howard Eisley,298000,597473
321.,Fred Hoiberg,297000,595468
322.,Rafael Addison,290000,581434
323.,Andrew DeClercq,276000,553365
324.,Steve Scheffler,275000,551360
325.,Xavier McDaniel,254000,509256
326.,Anthony Goldwire,250000,501236
327.,Matt Fish,247500,496224
327.,Ashraf Amaya,247500,496224
327.,Jaren Jackson Jr,247500,496224
327.,Ben Wallace,247500,496224
327.,Walt Williams,247500,496224
327.,Dominique Wilkins,247500,496224
327.,Kevin Salvadori,247500,496224
327.,Tyus Edney,247500,496224
327.,Reggie Jordan,247500,496224
327.,Darrin Hancock,247500,496224
327.,Rex Chapman,247500,496224
327.,Mark Davis,247500,496224
327.,Mark Bradtke,247500,496224
327.,Doug Overton,247500,496224
327.,Derek Strong,247500,496224
327.,Gerald Wilkins,247500,496224
327.,Larry Stewart,247500,496224
327.,Eric Snow,247500,496224
327.,Antonio Harvey,247500,496224
327.,Scott Brooks,247500,496224
327.,Eric Leckner,247500,496224
327.,Chris Jent,247500,496224
327.,Dean Garrett,247500,496224
327.,David Wood,247500,496224
327.,Tony Farmer,247500,496224
327.,Voshon Lenard,247500,496224
327.,Mark Strickland,247500,496224
327.,Isaac Austin,247500,496224
327.,Rich Manning,247500,496224
327.,Doug Edwards,247500,496224
327.,Rumeal Robinson,247500,496224
327.,Byron Scott,247500,496224
327.,Jerome Kersey,247500,496224
327.,Kevin Duckworth,247500,496224
327.,Jerome Allen,247500,496224
327.,Brent Scott,247500,496224
327.,Tracy Moore,247500,496224
327.,Charles Jones,247500,496224
327.,Sam Mack,247500,496224
327.,Othella Harrington,247500,496224
327.,Matt Maloney,247500,496224
327.,Matt Bullard,247500,496224
327.,Mike Peplowski,247500,496224
327.,Lou Roe,247500,496224
327.,Litterial Green,247500,496224
327.,LaSalle Thompson,247500,496224
327.,Keith Jennings,247500,496224
327.,Greg Dreiling,247500,496224
327.,Fred Roberts,247500,496224
327.,Oliver Miller,247500,496224
327.,Carl Thomas,247500,496224
327.,Tony Smith,247500,496224
327.,Tony Massenburg,247500,496224
327.,Willie Burton,247500,496224
327.,Ivano Newbill,247500,496224
327.,Donnie Boyce,247500,496224
327.,Tyrone Corbin,247500,496224
327.,Eldridge Recasner,247500,496224
327.,Jon Barry,247500,496224
386.,Mark Hendrickson,247000,495221
387.,Shandon Anderson,220000,441088
387.,Donald Whiteside,220000,441088
387.,Marcus Brown,220000,441088
387.,Ben Davis,220000,441088
387.,Amal McCaskill,220000,441088
387.,Virginijus Praskevicius,220000,441088
387.,James Scott,220000,441088
387.,Chris Robinson,220000,441088
387.,Travis Knight,220000,441088
387.,Randy Livingston,220000,441088
387.,Emanual Davis,220000,441088
387.,Ray Owes,220000,441088
387.,Marcus Mann,220000,441088
387.,Darvin Ham,220000,441088
387.,Erick Strickland,220000,441088
387.,Reggie Geary,220000,441088
387.,Carlos Strong,220000,441088
387.,Malik Rose,220000,441088
387.,Steve Hamer,220000,441088
387.,Brett Szabo,220000,441088
407.,John Long,205200,411414
407.,Earl Cureton,205200,411414
409.,Kenny Smith,190100,381140
410.,Lloyd Daniels,184100,369110
411.,Stephen Howard,181100,363095
411.,Henry James,181100,363095
413.,Aaron Williams,169000,338835
414.,Robert Werdann,166000,332820
415.,Gaylon Nickerson,152900,306556
