Ranking,Player,2007/08,2007/08(*)
57.,Adonal Foyle,10157090,15315924
58.,Zydrunas Ilgauskas,10142156,15293406
59.,Richard Hamilton,10000000,15079048
59.,Chauncey Billups,10000000,15079048
61.,Gerald Wallace,9500000,14325096
62.,Andre Miller,9366666,14124041
63.,Bobby Simmons,9280000,13993357
64.,Troy Murphy,9206349,13882298
65.,Manu Ginobili,9079811,13691491
66.,Kwame Brown,9075000,13684236
67.,Boris Diaw,9000000,13571144
67.,Josh Howard,9000000,13571144
69.,Eddy Curry,8947543,13492043
70.,Jason Williams,8937500,13476899
71.,Jason Terry,8898000,13417337
72.,Nenê,8840000,13329879
73.,Tayshaun Prince,8675620,13082009
74.,Chris Kaman,8600000,12967982
75.,Mehmet Okur,8500000,12817191
75.,Andres Nocioni,8500000,12817191
77.,Al Harrington,8425625,12705041
78.,Mike Miller,8376194,12630503
79.,Cuttino Mobley,8350000,12591005
80.,Antoine Walker,8329640,12560304
81.,Darius Miles,8250000,12440215
82.,Mike Dunleavy,8219008,12393482
83.,Caron Butler,8218990,12393455
84.,Quentin Richardson,8105500,12222323
85.,Juwan Howard,8094997,12206484
86.,Kurt Thomas,8091188,12200741
87.,TJ Ford,8000000,12063239
88.,Jamal Crawford,7920000,11942606
89.,Mark Blount,7901040,11914016
90.,Kenny Thomas,7875000,11874751
91.,Radoslav Nesterovic,7840000,11821974
92.,Maurice Williams,7750000,11686262
92.,Aaron McKie,7750000,11686262
94.,Jerome Williams,7639400,11519488
95.,Metta World Peace,7400000,11158496
96.,Troy Hudson,7172590,10815582
97.,Malik Rose,7101250,10708009
98.,Corey Maggette,7000000,10555334
99.,Ricky Davis,6819000,10282403
100.,Jerry Stackhouse,6750000,10178358
101.,Eric Snow,6703125,10107674
102.,Stephen Jackson,6630000,9997409
103.,Luke Ridnour,6500000,9801381
103.,Chris Wilcox,6500000,9801381
103.,Darko Milicic,6500000,9801381
106.,Drew Gooden,6453416,9731137
107.,Etan Thomas,6373900,9611234
107.,Hidayet Turkoglu,6373900,9611234
107.,Marquis Daniels,6373900,9611234
107.,Antonio McDyess,6373900,9611234
111.,Speedy Claxton,6306182,9509122
112.,Jamaal Tinsley,6300000,9499800
113.,Sam Cassell,6150000,9273615
114.,Jason Collins,6100000,9198219
115.,Dwight Howard,6061274,9139824
116.,Marko Jaric,6050000,9122824
116.,Udonis Haslem,6050000,9122824
118.,Donyell Marshall,6016965,9073010
119.,Matt Harpring,6000000,9047429
120.,Shane Battier,5883600,8871909
121.,Brian Cardinal,5850000,8821243
122.,Greg Buckner,5830000,8791085
123.,Antonio Daniels,5800000,8745848
123.,Shareef Abdur-Rahim,5800000,8745848
123.,Earl Watson,5800000,8745848
123.,Jerome James,5800000,8745848
123.,Stromile Swift,5800000,8745848
128.,Joel Przybilla,5762575,8689415
129.,Dan Gadzuric,5751130,8672157
130.,Nick Collison,5750000,8670453
131.,Bobby Jackson,5670000,8549820
132.,Jared Jeffries,5632200,8492821
132.,Mike James,5632200,8492821
132.,Vladimir Radmanovic,5632200,8492821
132.,Tim Thomas,5632200,8492821
132.,Nazr Mohammed,5632200,8492821
137.,Leandro Barbosa,5600000,8444267
138.,Brent Barry,5544370,8360382
139.,Jeff Foster,5500000,8293476
140.,Matt Carroll,5450000,8218081
141.,Emeka Okafor,5427307,8183862
142.,Jason Kapono,5356000,8076338
142.,Mikki Moore,5356000,8076338
142.,Morris Peterson,5356000,8076338
142.,Anderson Varejao,5356000,8076338
146.,Tony Battie,5200000,7841105
146.,Joe Smith,5200000,7841105
148.,Brendan Haywood,5000000,7539524
148.,Desmond Mason,5000000,7539524
150.,Andrew Bogut,4991520,7526737
151.,Eduardo Najera,4952380,7467718
152.,Damon Stoudamire,4906438,7398441
153.,Ben Gordon,4881669,7361092
154.,Andrea Bargnani,4838880,7296570
155.,John Salmons,4752000,7165564
156.,Raja Bell,4750000,7162548
157.,Greg Oden,4662000,7029852
158.,Rafer Alston,4550000,6860967
159.,Alvin Williams,4516484,6810428
160.,Kendrick Perkins,4480912,6756789
161.,Marvin Williams,4466040,6734363
162.,Shaun Livingston,4404629,6641761
163.,Kyle Korver,4400000,6634781
164.,Anthony Parker,4350000,6559386
164.,Trenton Hassell,4350000,6559386
166.,LaMarcus Aldridge,4329360,6528263
167.,Reggie Evans,4320000,6514149
168.,Keith Van Horn,4300000,6483991
169.,Steve Blake,4250000,6408595
169.,Aleksandar Pavlovic,4250000,6408595
171.,Damon Jones,4172432,6291630
172.,Kevin Durant,4171200,6289772
173.,Bruce Bowen,4125000,6220107
174.,Carlos Arroyo,4100000,6182410
175.,Deron Williams,4010640,6047663
176.,Jorge Garbajosa,4000000,6031619
176.,Travis Outlaw,4000000,6031619
176.,Gordan Giricek,4000000,6031619
176.,Luke Walton,4000000,6031619
176.,Jamaal Magloire,4000000,6031619
176.,Zaza Pachulia,4000000,6031619
182.,Devin Harris,3995003,6024084
183.,Marcus Banks,3966207,5980662
184.,Darius Songaila,3942000,5944161
185.,Dan Dickau,3916706,5906019
186.,Adam Morrison,3887880,5862553
187.,Bob Sura,3840000,5790354
188.,Pat Garrity,3818750,5758311
189.,Al Horford,3745800,5648310
190.,Amir Johnson,3666666,5528983
191.,Josh Childress,3631449,5475879
192.,Robert Horry,3630000,5473694
193.,Chris Paul,3615960,5452523
194.,Fabricio Oberto,3600000,5428457
195.,Keyon Dooling,3596000,5422425
196.,Tyrus Thomas,3505320,5285689
197.,Tyronn Lue,3500000,5277667
197.,Brian Cook,3500000,5277667
199.,Mickael Pietrus,3470770,5233591
200.,Kevin Ollie,3441900,5190057
200.,Ira Newble,3441900,5190057
202.,Mike Conley,3377160,5092436
203.,Luol Deng,3320339,5006755
204.,Rasual Butler,3315000,4998704
205.,Fred Jones,3300000,4976086
206.,Raymond Felton,3274440,4937544
207.,Lorenzen Wright,3250000,4900690
208.,Steven Hunter,3248000,4897675
208.,Chris Duhon,3248000,4897675
210.,James Posey,3206000,4834343
211.,Shelden Williams,3174240,4786452
212.,Michael Doleac,3120000,4704663
213.,Charlie Bell,3100000,4674505
213.,Trevor Ariza,3100000,4674505
215.,Willie Green,3094000,4665457
216.,Jeff Green,3058200,4611474
217.,Francisco Elson,3000000,4523714
217.,Jake Voskuhl,3000000,4523714
217.,Matt Barnes,3000000,4523714
217.,Chucky Atkins,3000000,4523714
217.,Brian Scalabrine,3000000,4523714
222.,Martell Webster,2974080,4484629
223.,Luis Scola,2910000,4388003
224.,James Jones,2900000,4372924
224.,Damien Wilkins,2900000,4372924
224.,Eddie Griffin,2900000,4372924
227.,Brandon Roy,2883120,4347470
228.,Anthony Johnson,2860000,4312607
229.,Andre Iguodala,2804889,4229505
230.,Yi Jianlian,2777760,4188597
231.,Alonzo Mourning,2762500,4165587
232.,Primoz Brezec,2750000,4146738
233.,Charlie Villanueva,2715000,4093961
234.,Matt Bonner,2678000,4038169
235.,Andris Biedrins,2636696,3975886
236.,Randy Foye,2631840,3968564
237.,Robert Swift,2601113,3922231
238.,Sebastian Telfair,2562426,3863894
239.,Juan Dixon,2550000,3845157
240.,Corey Brewer,2535720,3823624
241.,Beno Udrih,2535445,3823209
242.,Kris Humphries,2522913,3804312
243.,Chris Mihm,2500000,3769762
243.,Bostjan Nachbar,2500000,3769762
245.,Channing Frye,2487240,3750521
246.,Didier Ilunga-Mbenga,2483569,3744984
247.,Al Jefferson,2480885,3740938
248.,Jose Calderon,2471604,3726943
249.,Andray Blatche,2470000,3724525
250.,Keith Bogans,2440000,3679287
251.,Mark Madsen,2420000,3649129
252.,Rudy Gay,2411160,3635799
253.,Othella Harrington,2376000,3582782
254.,Devean George,2369111,3572394
255.,Kirk Snyder,2358433,3556292
256.,Jarron Collins,2350000,3543576
256.,Jackie Butler,2350000,3543576
258.,Brandan Wright,2323080,3502983
259.,Jason Hart,2300000,3468181
260.,Ike Diogu,2286360,3447613
261.,Bonzi Wells,2284200,3444356
262.,Smush Parker,2250000,3392786
262.,Lindsey Hunter,2250000,3392786
264.,Josh Smith,2243543,3383049
265.,Patrick O'Bryant,2216400,3342120
266.,Andrew Bynum,2172000,3275169
267.,DeSagana Diop,2146000,3235963
268.,Joakim Noah,2135400,3219980
269.,JR Smith,2134067,3217970
270.,Saer Sene,2105520,3174923
271.,Dorell Wright,2040746,3077250
272.,Spencer Hawes,2028600,3058935
273.,JJ Redick,2000160,3016051
274.,Jameer Nelson,1961609,2957919
275.,Vassilis Spanoulis,1944000,2931367
275.,Walter Herrmann,1944000,2931367
277.,Viktor Khryapa,1928598,2908142
278.,Acie Law,1927080,2905853
279.,Hilton Armstrong,1900200,2865320
280.,Aaron Williams,1890000,2849940
280.,Ronald Murray,1890000,2849940
282.,Delonte West,1889760,2849578
282.,Nenad Krstic,1889760,2849578
284.,Carlos Delfino,1868141,2816978
284.,Tony Allen,1868141,2816978
286.,Sean May,1862160,2807960
287.,Thaddeus Young,1830720,2760551
288.,Maceo Baston,1830000,2759465
288.,Grant Hill,1830000,2759465
288.,Jannero Pargo,1830000,2759465
288.,Eddie Jones,1830000,2759465
292.,Kevin Martin,1808121,2726474
293.,Thabo Sefolosha,1805160,2722009
294.,Kosta Perovic,1800000,2714228
295.,Rashad McCants,1769160,2667725
296.,Sasha Vujacic,1756951,2649315
297.,Chuck Hayes,1750000,2638833
298.,Maurice Evans,1740000,2623754
299.,Julian Wright,1739160,2622487
300.,David Harrison,1734316,2615183
301.,Ronnie Brewer,1715040,2586117
302.,Antoine Wright,1680600,2534184
303.,Al Thornton,1652280,2491481
304.,Cedric Simmons,1629120,2456558
305.,Brevin Knight,1600000,2412647
306.,Joey Graham,1596600,2407520
307.,Adrian Griffin,1593000,2402092
308.,Rodney Stuckey,1569600,2366807
309.,Rodney Carney,1547760,2333874
310.,Danny Granger,1516800,2287190
311.,Travis Diener,1500000,2261857
311.,Eddie House,1500000,2261857
313.,Nick Young,1491240,2248648
314.,Shawne Williams,1470360,2217163
315.,Gerald Green,1440960,2172830
316.,Justin Reed,1436500,2166105
317.,Sean Williams,1416600,2136098
318.,Hakim Warrick,1376040,2074937
319.,Oleksiy Pecherov,1345800,2029338
319.,Marco Belinelli,1345800,2029338
321.,Quincy Douby,1333920,2011424
322.,Javaris Crittenton,1285200,1937959
323.,Renaldo Balkman,1280640,1931083
324.,Nate Robinson,1268160,1912264
325.,Jason Smith,1233840,1860513
326.,Rajon Rondo,1229280,1853637
327.,Jacque Vaughn,1219950,1839568
328.,Darrick Martin,1219590,1839025
328.,Eric Piatkowski,1219590,1839025
328.,Dikembe Mutombo,1219590,1839025
328.,Austin Croshere,1219590,1839025
328.,Jeff McInnis,1219590,1839025
328.,Derek Anderson,1219590,1839025
328.,Darrell Armstrong,1219590,1839025
328.,Scot Pollard,1219590,1839025
336.,Jarrett Jack,1217400,1835723
337.,Jarvis Hayes,1200000,1809485
337.,Devin Brown,1200000,1809485
339.,Marcus Williams,1193090,1799065
340.,Daequan Cook,1184400,1785962
341.,Francisco Garcia,1168800,1762439
342.,Jared Dudley,1137000,1714487
343.,Josh Boone,1133040,1708516
344.,Luther Head,1122000,1691869
345.,Brian Skinner,1108718,1671841
346.,Calvin Booth,1103225,1663558
346.,Anthony Carter,1103225,1663558
348.,Ronnie Price,1100000,1658695
349.,Wilson Chandler,1091640,1646089
350.,Kyle Lowry,1087680,1640117
351.,Shavlik Randolph,1080000,1628537
351.,Bernard Robinson,1080000,1628537
353.,Johan Petro,1077120,1624194
354.,Shannon Brown,1044120,1574433
355.,Jason Maxiell,1041360,1570271
356.,DeShawn Stevenson,1033930,1559068
356.,Sean Marks,1033930,1559068
356.,Ryan Bowen,1033930,1559068
356.,Michael Ruffin,1033930,1559068
360.,Linas Kleiza,1011360,1525034
361.,Jordan Farmar,1009560,1522320
362.,Morris Almond,1005960,1516892
363.,Ime Udoka,1000000,1507904
364.,Malik Allen,998398,1505489
365.,David Lee,990600,1493730
366.,Maurice Ager,974400,1469302
367.,Earl Barron,973328,1467686
368.,Aaron Brooks,972720,1466769
369.,Mardy Collins,967320,1458626
370.,Arron Afflalo,944520,1424246
371.,Ian Mahinmi,938760,1415560
372.,Alando Tucker,931920,1405246
373.,Melvin Ely,895341,1350089
374.,Mile Ilic,864000,1302829
375.,Justin Williams,862456,1300501
376.,Kareem Rush,854957,1289193
377.,Jeremy Richardson,850726,1282813
378.,Casey Jacobsen,826269,1245935
379.,Royal Ivey,826046,1245598
379.,Quinton Ross,826046,1245598
379.,Ronald Dupree,826046,1245598
382.,Sergio Rodriguez,817000,1231958
383.,Randolph Morris,810000,1221402
384.,Mickael Gelabale,802000,1209339
385.,Josh Powell,800000,1206323
386.,Roger Mason,798328,1203802
387.,Salim Stoudamire,783000,1180689
388.,Billy Thomas,775426,1169268
389.,Bobby Jones,773388,1166195
390.,CJ Miles,770610,1162006
390.,Von Wafer,770610,1162006
390.,Louis Williams,770610,1162006
390.,Ryan Gomes,770610,1162006
390.,Ronny Turiaf,770610,1162006
390.,Stephen Graham,770610,1162006
390.,Monta Ellis,770610,1162006
390.,Brandon Bass,770610,1162006
390.,Dwayne Jones,770610,1162006
399.,Dahntay Jones,753767,1136608
400.,Kyrylo Fesenko,750000,1130928
401.,Solomon Jones,729000,1099262
402.,Awvee Storey,711517,1072899
402.,Andre Brown,711517,1072899
404.,Paul Millsap,687456,1036618
404.,Juaquin Hawkins,687456,1036618
404.,James Augustine,687456,1036618
404.,Craig Smith,687456,1036618
404.,David Noel,687456,1036618
404.,Alexander Johnson,687456,1036618
404.,Chris Quinn,687456,1036618
404.,Marcus Vinicius,687456,1036618
404.,Paul Davis,687456,1036618
404.,Andre Owens,687456,1036618
404.,Steve Novak,687456,1036618
404.,Kelenna Azubuike,687456,1036618
404.,Yakhouba Diawara,687456,1036618
404.,Jose Juan Barea,687456,1036618
404.,Daniel Gibson,687456,1036618
404.,Ryan Hollins,687456,1036618
404.,Leon Powe,687456,1036618
421.,Gabe Pruitt,650000,980138
422.,Richie Frahm,623694,940471
423.,Juan Carlos Navarro,538090,811388
424.,Earl Boykins,533572,804575
425.,Arvydas Macijauskas,500000,753952
425.,Clifford Robinson,500000,753952
427.,Dominic McGuire,427163,644121
427.,Jamario Moon,427163,644121
427.,Josh McRoberts,427163,644121
427.,D.J. Strawberry,427163,644121
427.,Herbert Hill,427163,644121
427.,Marcin Gortat,427163,644121
427.,Chris Richard,427163,644121
427.,Ramon Sessions,427163,644121
427.,Joel Anthony,427163,644121
427.,Coby Karl,427163,644121
427.,Adam Haluska,427163,644121
427.,Carl Landry,427163,644121
427.,Cheikh Samb,427163,644121
427.,Taurean Green,427163,644121
427.,Nick Fazekas,427163,644121
427.,JamesOn Curry,427163,644121
427.,Demetris Nichols,427163,644121
427.,Aaron Gray,427163,644121
427.,Jermareo Davidson,427163,644121
427.,Glen Davis,427163,644121
427.,Mario West,427163,644121
448.,Anfernee Hardaway,320142,482743
449.,Ruben Patterson,304897,459755
450.,Linton Johnson,283953,428174
451.,Luke Jackson,279415,421331
452.,Keith Langford,272316,410626
453.,Kaniel Dickens,264897,399439
454.,David Wesley,250000,376976
455.,Mike Wilks,229432,345961
456.,Tarence Kinsey,219533,331034
457.,Bo Outlaw,160071,241371
458.,Darius Washington,154847,233494
459.,Jelani McCoy,151089,227827
459.,Eddie Gill,151089,227827
461.,Brandon Wallace,130819,197262
462.,CJ Watson,125479,189210
463.,Courtney Sims,112130,169081
464.,Darryl Watkins,109461,165056
465.,Thomas Gardner,101451,152978
466.,Orien Greene,77061,116200
467.,Guillermo Diaz,56065,84540
468.,Stephane Lasme,48056,72463
469.,DerMarr Johnson,42203,63638
