Ranking,Player,2001/02,2001/02(*)
106.,Rod Strickland,4750000,8383883
107.,Ben Wallace,4700000,8295632
108.,Brent Barry,4680000,8260331
109.,Michael Olowokandi,4662472,8229394
110.,Scott Williams,4650000,8207380
111.,Danny Fortson,4649534,8206558
112.,Clarence Weatherspoon,4638000,8186200
113.,Calvin Booth,4539000,8011462
114.,Ruben Patterson,4538000,8009697
114.,Joe Smith,4538000,8009697
114.,Anthony Mason,4538000,8009697
114.,Avery Johnson,4538000,8009697
114.,Todd MacCulloch,4538000,8009697
119.,Christian Laettner,4500000,7942626
119.,Brevin Knight,4500000,7942626
119.,Shawn Bradley,4500000,7942626
119.,Nazr Mohammed,4500000,7942626
123.,Eric Williams,4448000,7850844
124.,Jahidi White,4413375,7789730
124.,Rashard Lewis,4413375,7789730
124.,Kurt Thomas,4413375,7789730
124.,Cuttino Mobley,4413375,7789730
128.,Adonal Foyle,4400000,7766123
128.,Brad Miller,4400000,7766123
130.,Sam Cassell,4350000,7677872
131.,Scot Pollard,4344187,7667612
132.,Voshon Lenard,4252435,7505667
133.,Mike Bibby,4174893,7368803
134.,Darrell Armstrong,4005000,7068937
135.,Aaron McKie,4000000,7060112
135.,Corliss Williamson,4000000,7060112
137.,Elton Brand,3882360,6852474
138.,Derek Strong,3861000,6814773
139.,Mark Jackson,3860000,6813008
140.,Rex Chapman,3850000,6795358
141.,Michael Stewart,3840000,6777707
142.,Kenyon Martin,3801960,6710566
143.,Rick Fox,3791250,6691662
144.,Raef LaFrentz,3755142,6627931
145.,Eric Snow,3750000,6618855
145.,Lamond Murray,3750000,6618855
147.,Kwame Brown,3697440,6526085
148.,Brent Price,3680000,6495303
149.,Ervin Johnson,3670929,6479292
150.,Jud Buechler,3600000,6354101
150.,Travis Knight,3600000,6354101
150.,Moochie Norris,3600000,6354101
150.,Tony Battie,3600000,6354101
154.,Zeljko Rebraca,3500000,6177598
155.,Steve Francis,3473520,6130860
156.,Lindsey Hunter,3425760,6046562
157.,Stromile Swift,3401640,6003990
158.,Tracy Murray,3400000,6001095
159.,Antawn Jamison,3388176,5980225
160.,Travis Best,3375000,5956969
161.,Tim Hardaway,3360390,5931182
162.,Tyson Chandler,3308160,5838995
163.,Chucky Atkins,3300000,5824592
164.,Tyrone Nesby,3260000,5753991
165.,Anthony Carter,3250000,5736341
165.,Marc Jackson,3250000,5736341
167.,Dean Garrett,3240000,5718691
167.,David Wesley,3240000,5718691
169.,Jon Barry,3175000,5603964
170.,Walter McCarty,3125000,5515712
171.,Baron Davis,3119400,5505828
172.,Vince Carter,3073032,5423987
173.,Darius Miles,3054840,5391878
174.,Evan Eschmeyer,3038000,5362155
175.,Lawrence Funderburke,3025000,5339209
176.,Jaren Jackson Jr,3020834,5331856
177.,Antonio Daniels,3000000,5295084
177.,LaPhonso Ellis,3000000,5295084
177.,Derek Fisher,3000000,5295084
177.,Eric Piatkowski,3000000,5295084
177.,Kevin Willis,3000000,5295084
177.,Cedric Henderson,3000000,5295084
177.,Greg Anthony,3000000,5295084
184.,Anthony Peeler,2978500,5257136
185.,Pau Gasol,2970840,5243616
186.,Andrew DeClercq,2900000,5118581
187.,Lamar Odom,2812320,4963823
188.,Robert Traylor,2793505,4930614
189.,Marcus Fizer,2754120,4861099
190.,Chris Whitney,2700000,4765575
191.,Eddy Curry,2678400,4727451
192.,Johnny Newman,2675000,4721450
193.,John Wallace,2630000,4642023
194.,Jason Williams,2554072,4508008
195.,Jonathan Bender,2546760,4495102
196.,Matt Maloney,2543750,4489790
197.,Mikki Moore,2531250,4467727
198.,Chris Gatling,2504227,4420030
199.,Chris Crawford,2500000,4412570
200.,Mike Miller,2494080,4402121
201.,Eric Montross,2480000,4377269
202.,John Starks,2475000,4368444
202.,Bobby Jackson,2475000,4368444
202.,Tony Delk,2475000,4368444
202.,Othella Harrington,2475000,4368444
202.,Chauncey Billups,2475000,4368444
202.,Aaron Williams,2475000,4368444
202.,Randy Brown,2475000,4368444
209.,Jason Richardson,2425440,4280969
210.,Horace Grant,2419580,4270626
211.,Hubert Davis,2418750,4269161
212.,Steve Kerr,2406250,4247098
213.,Michael Smith,2400000,4236067
213.,Terry Porter,2400000,4236067
213.,Rodney Rogers,2400000,4236067
213.,Grant Long,2400000,4236067
213.,Sean Rooks,2400000,4236067
213.,Michael Curry,2400000,4236067
213.,George McCloud,2400000,4236067
213.,Calbert Cheaney,2400000,4236067
213.,Stacey Augmon,2400000,4236067
213.,George Lynch,2400000,4236067
213.,Lucious Harris,2400000,4236067
213.,Jamie Feick,2400000,4236067
225.,Larry Hughes,2343635,4136581
226.,Wally Szczerbiak,2313240,4082933
227.,Malik Rose,2285000,4033089
228.,Vinny Del Negro,2275000,4015438
229.,DerMarr Johnson,2265240,3998212
230.,Shane Battier,2203080,3888498
231.,Bimbo Coles,2200000,3883061
232.,John Amaechi,2175000,3838936
233.,Dirk Nowitzki,2157595,3808215
234.,Patrick Ewing,2118420,3739070
235.,Richard Hamilton,2111640,3727103
236.,Dell Curry,2100000,3706558
237.,Chris Mihm,2067960,3650007
238.,Paul Pierce,2051271,3620550
239.,Bonzi Wells,2028239,3579898
240.,Eddie Griffin,2011080,3549612
241.,Michael Doleac,2000856,3531567
242.,Bryant Stith,2000000,3530056
243.,Cory Alexander,1995741,3522538
244.,Keon Clark,1971163,3479158
245.,Michael Dickerson,1940702,3425393
246.,Andre Miller,1934520,3414482
247.,Matt Harpring,1908401,3368381
248.,Jamal Crawford,1894560,3343951
249.,Lorenzo Williams,1880000,3318252
250.,DeSagana Diop,1842480,3252028
251.,Tom Hammonds,1800000,3177050
252.,Shawn Marion,1778160,3138502
253.,Greg Foster,1764247,3113945
254.,Darvin Ham,1760000,3106449
255.,Shammond Williams,1750000,3088799
256.,Joel Przybilla,1741440,3073690
257.,Radoslav Nesterovic,1725788,3046064
258.,Tyronn Lue,1700000,3000547
259.,Rodney White,1693560,2989180
260.,Jason Terry,1689360,2981767
261.,Keyon Dooling,1654320,2919921
262.,Tony Massenburg,1650000,2912296
263.,Corie Blount,1609235,2840344
264.,Joe Johnson,1608840,2839647
265.,Trajan Langdon,1604880,2832658
266.,Dana Barros,1600000,2824044
266.,Fred Hoiberg,1600000,2824044
268.,Jerome Moiso,1571640,2773988
269.,Pat Garrity,1569691,2770548
270.,Kendall Gill,1538000,2714613
271.,Kedrick Brown,1528440,2697739
272.,Aleksandar Radojevic,1524600,2690961
273.,Muggsy Bogues,1520860,2684360
274.,Roshown McLeod,1509001,2663429
275.,Popeye Jones,1500000,2647542
275.,Danny Manning,1500000,2647542
277.,Ricky Davis,1496400,2641188
278.,Etan Thomas,1493040,2635257
279.,Brian Skinner,1483461,2618350
280.,Vladimir Radmanovic,1452000,2562820
281.,Corey Maggette,1448400,2556466
282.,Al Harrington,1436982,2536313
283.,Courtney Alexander,1418400,2503515
284.,Samaki Walker,1400000,2471039
285.,Richard Jefferson,1379400,2434679
286.,William Avery,1375920,2428537
287.,Mateen Cleaves,1347480,2378340
288.,Will Perdue,1320000,2329837
289.,Troy Murphy,1310400,2312892
290.,Eldridge Recasner,1300000,2294536
290.,Matt Bullard,1300000,2294536
290.,Bryce Drew,1300000,2294536
293.,Jason Collier,1280040,2259306
294.,Steven Hunter,1244880,2197248
295.,Metta World Peace,1241760,2191741
296.,Hidayet Turkoglu,1216080,2146415
297.,Greg Buckner,1200000,2118033
298.,Kirk Haston,1182600,2087322
299.,Cal Bowdler,1179720,2082238
300.,Desmond Mason,1155240,2039031
301.,Michael Bradley,1123560,1983114
302.,James Posey,1120680,1978031
303.,Quentin Richardson,1097520,1937153
304.,Quincy Lewis,1070280,1889074
305.,Jason Collins,1067400,1883990
306.,Jamaal Magloire,1048080,1849890
307.,Dion Glover,1027440,1813460
308.,Zach Randolph,1019280,1799057
309.,Michael Ruffin,1009147,1781172
310.,Speedy Claxton,1006200,1775971
311.,Michael Jordan,1000000,1765028
311.,John Crotty,1000000,1765028
311.,Mark Bryant,1000000,1765028
311.,Danny Ferry,1000000,1765028
311.,Dan Majerle,1000000,1765028
311.,Don Reid,1000000,1765028
311.,Felton Spencer,1000000,1765028
311.,Sam Mitchell,1000000,1765028
319.,Jeff Foster,986400,1741023
320.,Brendan Haywood,978600,1727256
321.,Morris Peterson,966000,1705017
322.,Don MacLean,965850,1704752
323.,Brian Shaw,963415,1700454
324.,Kenny Thomas,946920,1671340
325.,Tim James,943252,1664865
326.,Joseph Forte,939360,1657996
327.,Donnell Harvey,927360,1636816
328.,Jeryl Sasser,901800,1591702
329.,DeShawn Stevenson,890280,1571369
330.,Brandon Armstrong,865800,1528161
331.,Dalibor Bagaric,854640,1508463
332.,Devean George,834250,1472474
333.,Andrei Kirilenko,831120,1466950
334.,Iakovos Tsakalidis,820400,1448029
335.,Vonteego Cummings,810000,1429672
336.,Gerald Wallace,797880,1408280
337.,Mamadou N'diaye,793200,1400020
338.,Jim Jackson,789170,1392907
339.,Jumaine Jones,786600,1388371
340.,Scott Padgett,781680,1379687
341.,Monty Williams,778350,1373809
341.,Carlos Rogers,778350,1373809
341.,Darrick Martin,778350,1373809
344.,Samuel Dalembert,771480,1361683
345.,Mark Madsen,759960,1341350
346.,Primoz Brezec,749160,1322288
346.,Jamaal Tinsley,749160,1322288
348.,Tony Parker,744480,1314028
349.,Cherokee Parks,715850,1263495
349.,Bruce Bowen,715850,1263495
349.,Mitchell Butler,715850,1263495
349.,Antonio Harvey,715850,1263495
349.,Larry Robinson,715850,1263495
349.,Gary Trent,715850,1263495
349.,Mark Strickland,715850,1263495
349.,Emanual Davis,715850,1263495
357.,Milt Palacio,690000,1217869
358.,Victor Alexander,653350,1153181
359.,Earl Boykins,650000,1147268
360.,Reggie Slater,646011,1140227
361.,Erick Barkley,638000,1126087
362.,Erick Strickland,637415,1125055
363.,Laron Profit,630850,1113467
363.,Ryan Bowen,630850,1113467
365.,Rafer Alston,625000,1103142
366.,Harold Jamison,600000,1059016
367.,Stephen Jackson,590850,1042866
367.,Rick Brunson,590850,1042866
367.,Troy Hudson,590850,1042866
367.,Mark Pope,590850,1042866
367.,Jeff McInnis,590850,1042866
367.,Shawnelle Scott,590850,1042866
367.,Kevin Ollie,590850,1042866
367.,Jacque Vaughn,590850,1042866
375.,Felipe Lopez,565850,998741
375.,Vladimir Stepania,565850,998741
375.,Sean Marks,565850,998741
375.,Jelani McCoy,565850,998741
375.,Bruno Sundov,565850,998741
375.,Damon Jones,565850,998741
375.,Adrian Griffin,565850,998741
382.,Ruben Wolkowyski,545385,962619
383.,Charles Smith,540850,954615
383.,Raja Bell,540850,954615
383.,Obinna Ekezie,540850,954615
383.,Derrick Dial,540850,954615
383.,Mark Blount,540850,954615
388.,Leon Smith,517360,913154
389.,Rodney Buford,481488,849839
390.,Predrag Drobnjak,478558,844668
391.,Vernon Maxwell,473000,834858
392.,Amal McCaskill,465850,822238
392.,Jabari Smith Sr,465850,822238
392.,Jake Voskuhl,465850,822238
392.,Daniel Santiago,465850,822238
392.,Olumide Oyedeji,465850,822238
392.,Jerome James,465850,822238
392.,Art Long,465850,822238
392.,Lavor Postell,465850,822238
392.,Michael Redd,465850,822238
392.,Jason Hart,465850,822238
392.,Eddie House,465850,822238
392.,Stanislav Medvedenko,465850,822238
392.,Dan Langhi,465850,822238
392.,Brian Cardinal,465850,822238
392.,Zendon Hamilton,465850,822238
392.,Wang Zhizhi,465850,822238
392.,Khalid El-Amin,465850,822238
392.,Eduardo Najera,465850,822238
392.,Soumaila Samake,465850,822238
392.,AJ Guyton,465850,822238
392.,Chris Porter,465850,822238
392.,Lee Nailon,465850,822238
392.,Steve Goodrich,465850,822238
392.,Hanno Mottola,465850,822238
416.,Terence Morris,420000,741311
417.,Bobby Simmons,332817,587431
417.,Jarron Collins,332817,587431
417.,Carlos Arroyo,332817,587431
417.,Ruben Boumtje-Boumtje,332817,587431
417.,Alton Ford,332817,587431
417.,Damone Brown,332817,587431
417.,Alvin Jones,332817,587431
417.,Earl Watson,332817,587431
417.,Maurice Evans,332817,587431
417.,Loren Woods,332817,587431
417.,Malik Allen,332817,587431
417.,Ernest Brown,332817,587431
417.,Willie Solomon,332817,587431
417.,Antonis Fotsis,332817,587431
417.,Norm Richardson,332817,587431
417.,Jamison Brewer,332817,587431
417.,Tierre Brown,332817,587431
417.,Oscar Torres,332817,587431
417.,Gilbert Arenas,332817,587431
417.,Dean Oliver,332817,587431
417.,Ratko Varda,332817,587431
417.,Kenny Satterfield,332817,587431
417.,Jeff Trepagnier,332817,587431
417.,Trenton Hassell,332817,587431
417.,Brian Scalabrine,332817,587431
442.,Omar Cook,292230,515794
443.,Chris Andersen,288171,508629
444.,Sam Mack,174598,308170
445.,Isaiah Rider,112797,199089
446.,Charlie Bell,89292,157602
447.,Tang Hamilton,60881,107456
448.,Joe Crispin,48705,85965
449.,Mike Penberthy,28405,50135
450.,Dickey Simpkins,26190,46226
