Ranking,Player,2017/18,2017/18(*)
105.,Jeremy Lin,12000000,15390990
108.,Austin Rivers,11825000,15166538
109.,Courtney Lee,11747890,15067638
110.,Nikola Pekovic,11600000,14877957
111.,Jordan Clarkson,11562500,14829860
112.,John Henson,11422536,14650344
113.,Amir Johnson,11000000,14108407
114.,Alec Burks,10845506,13910256
115.,Patrick Mills,10714286,13741955
116.,Moe Harkless,10662922,13676077
117.,Omer Asik,10595505,13589609
118.,Terrence Ross,10500000,13467116
118.,Mirza Teletovic,10500000,13467116
118.,Bojan Bogdanovic,10500000,13467116
121.,Jon Leuer,10497319,13463677
122.,Iman Shumpert,10337079,13258156
123.,Joe Johnson,10254904,13152759
124.,Danny Green,10000000,12825825
124.,Jared Dudley,10000000,12825825
124.,Darren Collison,10000000,12825825
127.,Meyers Leonard,9904495,12703332
128.,Tony Snell,9821429,12596793
129.,Al Jefferson,9769821,12530601
130.,Matthew Dellavedova,9607500,12322411
131.,Trevor Booker,9571137,12275772
132.,Bogdan Bogdanovic,9470614,12146843
133.,Andre Roberson,9259260,11875764
134.,Dwight Powell,9003125,11547250
135.,Jerryd Bayless,9000000,11543242
136.,Avery Bradley,8808989,11298255
137.,JaMychal Green,8533333,10944703
138.,E'Twaun Moore,8445024,10831440
139.,Rudy Gay,8406000,10781388
140.,Kosta Koufos,8393000,10764715
141.,Corey Brewer,8105615,10396119
142.,Markieff Morris,8000000,10260660
142.,Vince Carter,8000000,10260660
142.,Garrett Temple,8000000,10260660
145.,CJ Miles,7936509,10179227
146.,Cristiano Felicio,7843500,10059935
147.,Shaun Livingston,7692308,9866019
148.,Cory Joseph,7630000,9786104
149.,PJ Tucker,7590035,9734846
150.,Andrew Wiggins,7574322,9714692
151.,Darrell Arthur,7464912,9574365
152.,Channing Frye,7420912,9517931
153.,Trevor Ariza,7400000,9491110
154.,Al-Farouq Aminu,7319035,9387266
155.,Cole Aldrich,7300000,9362852
156.,DJ Augustin,7250000,9298723
157.,Marco Belinelli,7082277,9083604
158.,Markelle Fultz,7026240,9011732
159.,Louis Williams,7000000,8978077
159.,Kyle Korver,7000000,8978077
159.,Jeremy Lamb,7000000,8978077
162.,Jameer Nelson,6998920,8976691
163.,Dewayne Dedmon,6900000,8849819
164.,Jae Crowder,6796117,8716580
165.,Jabari Parker,6782392,8698977
166.,Langston Galloway,6666667,8550550
167.,Lance Thomas,6655325,8536003
168.,Ersan Ilyasova,6514288,8355111
169.,Matt Barnes,6400625,8209329
170.,Ed Davis,6352531,8147645
171.,Jonathon Simmons,6300000,8080269
171.,Rajon Rondo,6300000,8080269
173.,Lonzo Ball,6286560,8063031
174.,Wayne Ellington,6270000,8041792
175.,Isaiah Thomas,6261394,8030754
176.,Karl-Anthony Towns,6216840,7973610
177.,Ben Simmons,6168840,7912046
178.,Joel Embiid,6100266,7824094
179.,Josh McRoberts,6021175,7722653
180.,Alan Williams,6000000,7695495
180.,Shelvin Mack,6000000,7695495
180.,Milos Teodosic,6000000,7695495
180.,Ishmael Smith,6000000,7695495
184.,Brandan Wright,5955760,7638753
185.,Boban Marjanovic,5881260,7543201
185.,Wesley Johnson,5881260,7543201
187.,Tyler Johnson,5821260,7466246
188.,Alex Abrines,5725000,7342784
189.,Jayson Tatum,5645400,7240691
190.,D'Angelo Russell,5562360,7134185
191.,Brandon Ingram,5519400,7079085
192.,Josh Smith,5514806,7073193
193.,Patrick Beverley,5513514,7071536
194.,Aaron Gordon,5504419,7059871
195.,Deron Williams,5474787,7021866
196.,Arron Afflalo,5328652,6834435
197.,Anthony Tolliver,5290000,6784861
198.,Thabo Sefolosha,5250000,6733558
199.,Jason Smith,5225000,6701493
200.,Ben McLemore,5200000,6669429
201.,Patrick Patterson,5192000,6659168
201.,Nick Young,5192000,6659168
203.,Josh Jackson,5090040,6528396
204.,Larry Sanders,5000000,6412912
204.,Dirk Nowitzki,5000000,6412912
204.,Marcus Morris,5000000,6412912
204.,Mike Muscala,5000000,6412912
208.,Jahlil Okafor,4995120,6406653
209.,Dante Exum,4992385,6403145
210.,Alexis Ajinca,4961798,6363915
211.,Jaylen Brown,4956480,6357094
212.,Richard Jefferson,4828652,6193144
213.,Sean Kilpatrick,4774445,6123617
214.,Kyle Singler,4666500,5985171
215.,De'Aaron Fox,4609200,5911679
216.,Marcus Smart,4538019,5820383
217.,Kristaps Porzingis,4503600,5776238
218.,Justin Holiday,4500000,5771621
219.,Dragan Bender,4468800,5731604
220.,Devin Harris,4402546,5646628
221.,Ron Baker,4328000,5551017
222.,Aron Baynes,4300000,5515104
223.,Alex Len,4187599,5370941
223.,Nerlens Noel,4187599,5370941
225.,Jonathan Isaac,4186320,5369300
226.,Lance Stephenson,4180000,5361194
227.,Julius Randle,4149242,5321745
228.,Kyle O'Quinn,4087500,5242556
229.,Mario Hezonja,4078320,5230781
230.,Kris Dunn,4046760,5190303
231.,Noah Vonleh,4031018,5170113
232.,Jonas Jerebko,4000000,5130330
233.,Nemanja Bjelica,3950000,5066200
234.,Jose Juan Barea,3903900,5007073
235.,Quincy Pondexter,3853931,4942984
236.,Lauri Markkanen,3821640,4901568
237.,Nik Stauskas,3807146,4882978
238.,Willie Cauley-Stein,3704160,4750890
239.,Paul Pierce,3679840,4719698
240.,Buddy Hield,3675480,4714106
241.,Will Barton,3533333,4531791
242.,Frank Ntilikina,3501120,4490475
243.,Lavoy Allen,3500000,4489038
244.,Nenê,3477600,4460308
244.,Zaza Pachulia,3477600,4460308
246.,Troy Daniels,3408520,4371708
247.,Emmanuel Mudiay,3381480,4337027
248.,Jamal Murray,3355320,4303474
249.,Elfrid Payton,3332340,4274001
250.,Doug McDermott,3294994,4226101
251.,Jodie Meeks,3290000,4219696
251.,Tyreke Evans,3290000,4219696
251.,Tarik Black,3290000,4219696
254.,Dennis Smith,3218280,4127709
255.,Zach LaVine,3202217,4107107
256.,Ekpe Udoh,3200000,4104264
257.,TJ Warren,3152930,4043892
258.,Stanley Johnson,3097800,3973184
259.,Thon Maker,3086784,3959055
260.,Marquese Chriss,3073800,3942402
261.,Zach Collins,3057240,3921162
262.,Mindaugas Kuzminskas,3028410,3884185
262.,James Ennis,3028410,3884185
262.,Seth Curry,3028410,3884185
265.,Tomas Satoransky,3000000,3847747
266.,Ramon Sessions,2986463,3830384
267.,Lucas Nogueira,2947304,3780160
267.,Jusuf Nurkic,2947304,3780160
269.,Malik Monk,2904480,3725235
270.,Frank Kaminsky,2847600,3652281
271.,Andrew Nicholson,2844429,3648214
272.,Jakob Poeltl,2825640,3624116
273.,Luke Kennard,2759280,3539004
274.,Justise Winslow,2705040,3469437
275.,Michael Carter-Williams,2700000,3462972
276.,Cedi Osman,2642857,3389682
277.,Donovan Mitchell,2621280,3362007
278.,Gary Harris,2550055,3270655
279.,Domantas Sabonis,2550000,3270585
280.,Derrick Rose,2533488,3249406
281.,Manu Ginobili,2500000,3206456
281.,Reggie Bullock,2500000,3206456
281.,Malcolm Delaney,2500000,3206456
284.,Bam Adebayo,2490360,3194092
285.,Georgios Papagiannis,2486757,3189470
286.,Myles Turner,2483040,3184703
287.,Bruno Caboclo,2451224,3143897
288.,Ronnie Price,2442455,3132650
289.,Trey Lyles,2441400,3131296
290.,Dario Saric,2422560,3107133
290.,Taurean Prince,2422560,3107133
292.,Rodney Hood,2386864,3061350
293.,Justin Jackson,2365560,3034025
294.,Shabazz Napier,2361359,3028637
295.,Rashad Vaughn,2338653,2999515
296.,Clint Capela,2334528,2994224
297.,Nick Collison,2328652,2986688
297.,Raymond Felton,2328652,2986688
297.,Jarrett Jack,2328652,2986688
297.,Jason Terry,2328652,2986688
297.,Udonis Haslem,2328652,2986688
297.,David West,2328652,2986688
297.,Jose Calderon,2328652,2986688
304.,Devin Booker,2319360,2974770
305.,Dante Cunningham,2300000,2949939
306.,Wade Baldwin,2254292,2891314
307.,Justin Patton,2247480,2882578
307.,Guerschon Yabusele,2247480,2882578
309.,Monta Ellis,2245400,2879910
310.,Cameron Payne,2203440,2826093
311.,Denzel Valentine,2186400,2804238
312.,Kyle Anderson,2151704,2759737
313.,DJ Wilson,2135040,2738364
314.,Marreese Speights,2116955,2715169
314.,Michael Beasley,2116955,2715169
314.,Aaron Brooks,2116955,2715169
314.,Luc Mbah a Moute,2116955,2715169
314.,JaVale McGee,2116955,2715169
314.,Jeff Green,2116955,2715169
320.,Omri Casspi,2106470,2701721
321.,Mario Chalmers,2106407,2701640
322.,Darius Miller,2100000,2693423
323.,Kelly Oubre,2093040,2684496
324.,Juan Hernangomez,2076840,2663718
325.,TJ Leaf,2028360,2601539
326.,Spencer Hawes,2007058,2574217
327.,Tim Frazier,2000000,2565165
328.,Terry Rozier,1988520,2550440
329.,Luke Babbitt,1974159,2532021
330.,John Collins,1936920,2484259
331.,Shabazz Muhammad,1924755,2468656
332.,Harry Giles,1859400,2384833
333.,Troy Williams,1842176,2362741
334.,Sam Dekker,1794600,2301722
335.,Terrance Ferguson,1785000,2289409
336.,Henry Ellenson,1780800,2284022
337.,Eric Moreland,1740000,2231693
338.,Jerian Grant,1713840,2198141
339.,Jarrett Allen,1713720,2197987
340.,Mike Scott,1709538,2192623
340.,Jordan Crawford,1709538,2192623
340.,Tyler Zeller,1709538,2192623
340.,Quincy Acy,1709538,2192623
344.,Malik Beasley,1700640,2181211
345.,OG Anunoby,1645200,2110104
345.,Delon Wright,1645200,2110104
345.,Ante Zizic,1645200,2110104
348.,Caris LeVert,1632480,2093790
349.,Mike Dunleavy,1600000,2052132
350.,Timothe Luwawu,1594590,2045193
351.,Justin Anderson,1579440,2025762
351.,Tyler Lydon,1579440,2025762
353.,Ian Clark,1577230,2022927
354.,DeAndre Bembry,1567200,2010063
355.,Joffrey Lauvergne,1524305,1955046
355.,Jerami Grant,1524305,1955046
355.,Johnny O'Bryant,1524305,1955046
355.,Tyler Ennis,1524305,1955046
355.,Glenn Robinson III,1524305,1955046
355.,Julyan Stone,1524305,1955046
355.,Spencer Dinwiddie,1524305,1955046
355.,Joe Harris,1524305,1955046
355.,Shane Larkin,1524305,1955046
364.,Bobby Portis,1516320,1944805
365.,DeAndre Liggins,1505942,1931494
366.,Malachi Richardson,1504560,1929722
367.,Chris McCullough,1471382,1887168
367.,Raul Neto,1471382,1887168
367.,Norman Powell,1471382,1887168
367.,Pat Connaughton,1471382,1887168
367.,TJ McConnell,1471382,1887168
367.,Richaun Holmes,1471382,1887168
367.,Josh Huestis,1471382,1887168
367.,Tyus Jones,1471382,1887168
367.,Josh Richardson,1471382,1887168
367.,Jordan Mickey,1471382,1887168
367.,Jarell Martin,1471382,1887168
367.,Montrezl Harrell,1471382,1887168
367.,Joseph Young,1471382,1887168
367.,Kevon Looney,1471382,1887168
367.,Nikola Jokic,1471382,1887168
367.,Salah Mejri,1471382,1887168
367.,Larry Nance Jr,1471382,1887168
367.,Willie Reed,1471382,1887168
367.,Tony Allen,1471382,1887168
386.,Caleb Swanigan,1465920,1880163
386.,Furkan Korkmaz,1465920,1880163
388.,Okaro White,1460927,1873758
389.,Rondae Hollis-Jefferson,1455720,1867081
390.,Willy Hernangomez,1435750,1841467
391.,Kyle Kuzma,1423560,1825833
392.,Tony Bradley,1414920,1814751
393.,Derrick White,1404600,1801515
394.,Josh Hart,1394520,1788586
395.,Gerald Green,1381403,1771763
396.,Brice Johnson,1331160,1707322
397.,Fred VanVleet,1312611,1683531
397.,Pascal Siakam,1312611,1683531
397.,Davis Bertans,1312611,1683531
397.,Bryn Forbes,1312611,1683531
397.,Dejounte Murray,1312611,1683531
397.,Skal Labissiere,1312611,1683531
397.,Jake Layman,1312611,1683531
397.,Tyler Ulis,1312611,1683531
397.,Chasson Randle,1312611,1683531
397.,Cheick Diallo,1312611,1683531
397.,Marcus Georges-Hunt,1312611,1683531
397.,Malcolm Brogdon,1312611,1683531
397.,AJ Hammons,1312611,1683531
397.,Rodney McGruder,1312611,1683531
397.,Wayne Selden,1312611,1683531
397.,Andrew Harrison,1312611,1683531
397.,Deyonta Davis,1312611,1683531
397.,Ivica Zubac,1312611,1683531
397.,Chinanu Onuaku,1312611,1683531
397.,Damian Jones,1312611,1683531
397.,Patrick McCaw,1312611,1683531
397.,Yogi Ferrell,1312611,1683531
397.,Dorian Finney-Smith,1312611,1683531
397.,David Nwaba,1312611,1683531
397.,Paul Zipser,1312611,1683531
397.,Treveon Graham,1312611,1683531
397.,Isaiah Whitehead,1312611,1683531
397.,Diamond Stone,1312611,1683531
397.,Sheldon Mac,1312611,1683531
397.,Isaiah Taylor,1312611,1683531
427.,Semi Ojeleye,1291892,1656958
428.,Livio Jean-Charles,1242240,1593275
429.,Bobby Brown,1231500,1579500
430.,Frank Mason,1184385,1519071
431.,Abdel Nader,1167333,1497200
432.,Isaiah Canaan,1113863,1428620
433.,Damyean Dotson,1100000,1410840
434.,Andrew Bogut,1078810,1383662
435.,Wesley Iwundu,1050000,1346711
436.,Justin Hamilton,1000000,1282582
436.,Festus Ezeli,1000000,1282582
436.,Gerald Henderson,1000000,1282582
439.,Damien Wilkins,992696,1273214
440.,Ivan Rabb,950000,1218453
440.,Rade Zagorac,950000,1218453
440.,Ike Anigbogu,950000,1218453
443.,Jason Thompson,893333,1145773
444.,Royce O'Neale,815615,1046093
444.,Alfonzo McKinnie,815615,1046093
444.,Brandon Paul,815615,1046093
444.,Davon Reed,815615,1046093
444.,Khem Birch,815615,1046093
444.,Dakari Johnson,815615,1046093
444.,Frank Jackson,815615,1046093
444.,Sterling Brown,815615,1046093
444.,Dillon Brooks,815615,1046093
444.,Thomas Bryant,815615,1046093
444.,Sindarius Thornwell,815615,1046093
444.,Jawun Evans,815615,1046093
444.,Zhou Qi,815615,1046093
444.,Jordan Bell,815615,1046093
444.,Maxi Kleber,815615,1046093
444.,Dwayne Bacon,815615,1046093
444.,Daniel Theis,815615,1046093
444.,Tyler Dorsey,815615,1046093
462.,Emeka Okafor,813293,1043115
463.,Trey Burke,784160,1005749
464.,Alex Poythress,778668,998705
465.,Dwight Buycks,748160,959576
466.,Joel Bolomboy,708200,908324
467.,Kyle Collinsworth,595702,764036
468.,Jeff Withey,593780,761571
469.,Kay Felder,551866,707813
470.,Leandro Barbosa,500000,641291
470.,Michael Gbinije,500000,641291
472.,Derrick Jones,462875,593674
473.,Nicolas Brussino,393041,504107
474.,Antonius Cleveland,384116,492659
475.,Brandon Jennings,380830,488445
476.,CJ Watson,333333,427527
477.,Demetrius Jackson,319266,409483
478.,Travis Wear,304051,389970
479.,Cameron Oliver,300000,384774
480.,Shaquille Harrison,230399,295505
481.,Larry Drew II,222474,285340
482.,Jaylen Morris,198143,254134
483.,Nigel Hayes,193532,248220
484.,David Stockton,192812,247297
485.,Quinn Cook,189832,243474
486.,Georges Niang,177250,227337
487.,Aaron Harrison,174570,223900
488.,Omari Johnson,170495,218673
489.,Naz Long,167158,214393
490.,Jarell Eddie,166256,213236
491.,Rodney Purvis,165887,212763
492.,Mike James,164802,211371
493.,Briante Weber,160378,205697
494.,Marquis Teague,157944,202576
495.,Gary Payton II,154500,198158
496.,Jeremy Evans,154059,197593
497.,Carrick Felix,140901,180717
498.,Damion Lee,138239,177302
499.,Kendrick Perkins,131562,168739
500.,Milton Doyle,127250,163208
501.,Brandon Rush,119601,153398
502.,Ty Lawson,119009,152638
503.,Derrick Williams,104059,133464
504.,KJ McDaniels,100000,128258
505.,Tim Quarterman,96406,123648
506.,Josh Gray,92159,118201
506.,Walter Lemon Jr,92159,118201
508.,Jaylen Johnson,87551,112291
509.,MarShon Brooks,86118,110453
510.,CJ Fair,82943,106381
511.,Devin Robinson,77250,99079
511.,Michael Young,77250,99079
511.,Erik McCree,77250,99079
511.,Nate Wolters,77250,99079
511.,Eric Griffin,77250,99079
511.,Lorenzo Brown,77250,99079
511.,Malcolm Miller,77250,99079
511.,Matt Costello,77250,99079
511.,Darrun Hilliard,77250,99079
511.,Jack Cooley,77250,99079
511.,JaKarr Sampson,77250,99079
511.,CJ Wilcox,77250,99079
511.,Danuel House,77250,99079
511.,Alec Peters,77250,99079
511.,James Young,77250,99079
511.,Jacob Pullen,77250,99079
511.,James Michael McAdoo,77250,99079
511.,Jamel Artis,77250,99079
511.,Adreian Payne,77250,99079
511.,PJ Dozier,77250,99079
511.,Daniel Hamilton,77250,99079
511.,Isaiah Hicks,77250,99079
511.,Luke Kornet,77250,99079
511.,Charles Cooke,77250,99079
511.,Amile Jefferson,77250,99079
511.,Anthony Brown,77250,99079
511.,Marshall Plumlee,77250,99079
511.,Xavier Munford,77250,99079
511.,Derrick Walton,77250,99079
511.,Matt Williams,77250,99079
511.,Myke Henry,77250,99079
511.,Vince Hunter,77250,99079
511.,Kobi Simmons,77250,99079
511.,Vander Blue,77250,99079
511.,Alex Caruso,77250,99079
511.,Tyrone Wallace,77250,99079
511.,CJ Williams,77250,99079
511.,Jamil Wilson,77250,99079
511.,Ben Moore,77250,99079
511.,Edmond Sumner,77250,99079
511.,Markel Brown,77250,99079
511.,RJ Hunter,77250,99079
511.,Chris Boucher,77250,99079
511.,Reggie Hearn,77250,99079
511.,Luis Montero,77250,99079
511.,Monte Morris,77250,99079
511.,Torrey Craig,77250,99079
511.,Jalen Jones,77250,99079
511.,Gian Clavell,77250,99079
511.,Johnathan Motley,77250,99079
511.,London Perrantes,77250,99079
511.,John Holland,77250,99079
511.,Ryan Arcidiacono,77250,99079
511.,Antonio Blakeney,77250,99079
511.,Marcus Paige,77250,99079
511.,Mangok Mathiang,77250,99079
511.,James Webb,77250,99079
511.,Jacob Wiley,77250,99079
511.,Yakuba Ouattara,77250,99079
511.,Jabari Bird,77250,99079
511.,Kadeem Allen,77250,99079
511.,Andrew White,77250,99079
511.,Tyler Cavanaugh,77250,99079
511.,Josh Magette,77250,99079
575.,Scotty Hopson,74158,95113
575.,Jonathan Gibson,74158,95113
575.,Xavier Silas,74158,95113
578.,Daniel Ochefu,50000,64129
578.,Bronson Koenig,50000,64129
578.,VJ Beachem,50000,64129
578.,Landry Nnoko,50000,64129
582.,Andre Ingram,46079,59100
582.,Trey McKinney-Jones,46079,59100
582.,Aaron Jackson,46079,59100
582.,Jameel Warney,46079,59100
582.,Marcus Thornton II,46079,59100
