Ranking,Player,2012/13,2012/13(*)
56.,DeAndre Jordan,10532977,14420545
57.,Richard Hamilton,10500000,14375397
58.,Richard Jefferson,10164000,13915384
59.,Stephen Jackson,10060000,13773000
60.,Andrea Bargnani,10000000,13690854
60.,David West,10000000,13690854
60.,JaVale McGee,10000000,13690854
63.,Andrei Kirilenko,9779349,13388764
64.,Gerald Wallace,9682435,13256081
65.,Tim Duncan,9638554,13196004
66.,Danilo Gallinari,9439000,12922797
67.,Andris Biedrins,9000000,12321769
68.,Steve Nash,8900000,12184860
69.,Ryan Anderson,8700000,11911043
70.,Shawn Marion,8646364,11837611
71.,Jameer Nelson,8600000,11774135
72.,Maurice Williams,8500000,11637226
72.,Rodney Stuckey,8500000,11637226
72.,Devin Harris,8500000,11637226
75.,Anderson Varejao,8400000,11500318
76.,Brendan Haywood,8349000,11430493
77.,Marvin Williams,8287500,11346295
78.,Lamar Odom,8200000,11226501
79.,Jeff Green,8100000,11089592
80.,John Salmons,8080000,11062210
81.,Charlie Villanueva,8060000,11034829
82.,Thaddeus Young,8039130,11006256
83.,Caron Butler,8000000,10952683
83.,George Hill,8000000,10952683
83.,Chris Kaman,8000000,10952683
83.,Tyrus Thomas,8000000,10952683
87.,Andray Blatche,7972891,10915568
88.,Ersan Ilyasova,7900000,10815775
89.,Beno Udrih,7810000,10692557
90.,Kendrick Perkins,7800531,10679593
91.,Marcus Thornton,7632500,10449544
92.,Arron Afflalo,7562500,10353709
93.,Goran Dragic,7500000,10268141
94.,DeSagana Diop,7372200,10093172
95.,Trevor Ariza,7258960,9938136
95.,Marcin Gortat,7258960,9938136
95.,Metta World Peace,7258960,9938136
98.,Blake Griffin,7226891,9894231
99.,Paul Millsap,7200000,9857415
100.,Mike Conley,7180000,9830033
101.,Travis Outlaw,7000000,9583597
102.,Josh Childress,6890056,9433075
103.,Tayshaun Prince,6764045,9260555
104.,Samuel Dalembert,6700000,9172872
105.,Al Harrington,6687400,9155622
106.,Drew Gooden,6680000,9145491
107.,Wesley Matthews,6505320,8906339
108.,Spencer Hawes,6500000,8899055
108.,Brandon Bass,6500000,8899055
110.,Darko Milicic,6457255,8840533
111.,Glen Davis,6400000,8762147
112.,Francisco Garcia,6100000,8351421
113.,Luke Walton,6091363,8339596
114.,Amir Johnson,6000000,8214512
114.,Channing Frye,6000000,8214512
114.,Nick Young,6000000,8214512
114.,JJ Redick,6000000,8214512
118.,Wilson Chandler,5930415,8119245
119.,John Wall,5915880,8099345
120.,James Harden,5820416,7968647
121.,Mike Miller,5800000,7940695
122.,Jason Richardson,5799625,7940182
123.,Kyle Lowry,5750000,7872241
123.,Michael Beasley,5750000,7872241
123.,Aaron Brooks,5750000,7872240
126.,Jarrett Jack,5580000,7639497
127.,Kyrie Irving,5530080,7571152
128.,Chuck Hayes,5486250,7511145
129.,Evan Turner,5293080,7246679
130.,Tyreke Evans,5251824,7190196
131.,Jason Thompson,5250000,7187698
132.,Zaza Pachulia,5248750,7185987
133.,Chris Andersen,5225952,7154774
134.,Anthony Davis,5144280,7042959
135.,Landry Fields,5000000,6845427
135.,Jamal Crawford,5000000,6845427
135.,Jeremy Lin,5000000,6845427
135.,Omer Asik,5000000,6845427
135.,Jason Maxiell,5000000,6845427
135.,Andre Miller,5000000,6845427
135.,Ramon Sessions,5000000,6845427
135.,Courtney Lee,5000000,6845427
135.,Jason Terry,5000000,6845427
135.,Kyle Korver,5000000,6845427
135.,Louis Williams,5000000,6845427
146.,Derrick Williams,4947840,6774015
147.,Robin Lopez,4899293,6707550
148.,Luc Mbah a Moute,4794192,6563658
149.,Daniel Gibson,4792332,6561112
150.,Derrick Favors,4753320,6507701
151.,Nikola Pekovic,4640000,6352556
152.,Michael Kidd-Gilchrist,4602720,6301517
153.,Linas Kleiza,4600000,6297793
154.,Marcus Camby,4590338,6284565
155.,Boris Diaw,4500000,6160884
155.,Luis Scola,4500000,6160884
155.,Jonas Jerebko,4500000,6160884
158.,Jose Juan Barea,4493000,6151301
159.,Enes Kanter,4443360,6083339
160.,Wesley Johnson,4285560,5867298
161.,Jared Dudley,4250000,5818613
162.,Marreese Speights,4200000,5750159
163.,Bradley Beal,4133280,5658813
164.,Dorell Wright,4106000,5621465
165.,Udonis Haslem,4060000,5558487
166.,Steve Novak,4054055,5550347
167.,OJ Mayo,4020000,5503723
168.,Tristan Thompson,4006080,5484665
169.,JJ Hickson,4000000,5476341
169.,Hakim Warrick,4000000,5476341
169.,Raymond Felton,4000000,5476341
169.,Luke Ridnour,4000000,5476341
169.,Mario Chalmers,4000000,5476341
169.,Steve Blake,4000000,5476341
169.,Ryan Gomes,4000000,5476341
169.,Ian Mahinmi,4000000,5476341
169.,Brandon Rush,4000000,5476341
169.,Carl Landry,4000000,5476341
169.,Anthony Morrow,4000000,5476341
180.,Stephen Curry,3958742,5419856
181.,Tiago Splitter,3944000,5399673
182.,Kirk Hinrich,3941000,5395565
183.,DeMarcus Cousins,3880800,5313146
184.,Mike Dunleavy,3750000,5134070
184.,Joel Anthony,3750000,5134070
186.,Ricky Rubio,3741120,5121913
187.,Dion Waiters,3726600,5102033
188.,Chris Duhon,3680000,5038234
189.,Matt Bonner,3630000,4969780
190.,Daequan Cook,3602675,4932369
191.,Thabo Sefolosha,3600000,4928707
192.,Ekpe Udoh,3524880,4825862
193.,Danny Green,3500000,4791799
193.,Shannon Brown,3500000,4791799
193.,Matt Carroll,3500000,4791799
193.,Jordan Hill,3500000,4791799
193.,Gerald Green,3500000,4791799
193.,DJ Augustin,3500000,4791799
193.,Will Bynum,3500000,4791799
193.,Alonzo Gee,3500000,4791799
193.,Johan Petro,3500000,4791799
202.,Raja Bell,3480000,4764417
203.,Jonas Valanciunas,3374640,4620170
203.,Thomas Robinson,3374640,4620170
205.,DeMar DeRozan,3344250,4578564
206.,Tony Allen,3300000,4517982
207.,Jan Vesely,3294960,4511081
208.,Corey Brewer,3243000,4439944
209.,Greg Monroe,3217680,4405278
210.,Brandon Jennings,3179493,4352997
211.,Shawne Williams,3158000,4323571
212.,Shane Battier,3135000,4292083
212.,Josh McRoberts,3135000,4292083
214.,Vince Carter,3120000,4271546
215.,Gerald Henderson,3101326,4245980
216.,Jerryd Bayless,3100000,4244165
217.,Jason Kidd,3090000,4230474
217.,Ray Allen,3090000,4230474
217.,Mirza Teletovic,3090000,4230474
220.,Damian Lillard,3065040,4196301
221.,Tyler Hansbrough,3055259,4182910
222.,Alexey Shved,3017943,4131821
223.,Bismack Biyombo,3007920,4118099
224.,Darrell Arthur,3006217,4115768
225.,Kwame Brown,3000000,4107256
225.,Lavoy Allen,3000000,4107256
225.,Chauncey Billups,3000000,4107256
225.,Carlos Delfino,3000000,4107256
225.,Kosta Koufos,3000000,4107256
230.,Austin Daye,2958444,4050362
231.,Al-Farouq Aminu,2947800,4035790
232.,Nick Collison,2929332,4010505
233.,Joel Freeland,2900000,3970347
233.,Dahntay Jones,2900000,3970347
235.,James Johnson,2812006,3849876
236.,JR Smith,2806452,3842272
237.,Harrison Barnes,2798040,3830755
238.,Timofey Mozgov,2794621,3826075
239.,Brandon Knight,2755560,3772597
240.,Gordon Hayward,2709720,3709838
241.,Quentin Richardson,2706940,3706032
242.,Jrue Holiday,2674851,3662099
243.,Greg Stiemsma,2575000,3525395
244.,Paul George,2574120,3524190
245.,Terrence Ross,2563320,3509404
246.,Ty Lawson,2544528,3483676
247.,Kemba Walker,2532960,3467838
248.,Randy Foye,2500000,3422713
248.,Jason Smith,2500000,3422713
248.,Reggie Williams,2500000,3422713
251.,Cole Aldrich,2445480,3348071
252.,Jeff Teague,2433076,3331089
253.,Jimmer Fredette,2406240,3294348
254.,Andre Drummond,2356320,3226003
255.,Eric Maynor,2338720,3201907
256.,Xavier Henry,2323200,3180659
257.,Darren Collison,2319344,3175380
258.,Omri Casspi,2277306,3117826
259.,Serge Ibaka,2253061,3084633
259.,BJ Mullens,2253061,3084633
261.,DeShawn Stevenson,2240450,3067367
262.,Austin Rivers,2238360,3064506
263.,Rodrigue Beaubois,2227332,3049407
264.,CJ Miles,2225000,3046215
265.,Klay Thompson,2222160,3042327
266.,Ed Davis,2207040,3021626
267.,Martell Webster,2200000,3011987
268.,Alec Burks,2171640,2973160
269.,Taj Gibson,2155811,2951489
270.,Meyers Leonard,2126520,2911387
271.,Patrick Patterson,2096760,2870643
272.,Dante Cunningham,2090000,2861388
273.,Wayne Ellington,2083042,2851862
274.,Toney Douglas,2067880,2831104
275.,Markieff Morris,2063040,2824478
276.,Shaun Livingston,2038446,2790806
277.,Jeremy Lamb,2020200,2765826
278.,Earl Watson,2000000,2738170
279.,Larry Sanders,1991760,2726889
280.,Marcus Morris,1959960,2683352
281.,Grant Hill,1957000,2679300
281.,Marco Belinelli,1957000,2679300
283.,Kendall Marshall,1919160,2627494
284.,Luke Babbitt,1892280,2590693
285.,Kawhi Leonard,1861920,2549127
286.,John Henson,1823280,2496226
287.,Kevin Seraphin,1797600,2461068
288.,Jeremy Evans,1795000,2457508
289.,Nikola Vucevic,1768800,2421638
290.,Moe Harkless,1731960,2371201
291.,Eric Bledsoe,1707720,2338014
292.,Iman Shumpert,1680360,2300556
293.,Renaldo Balkman,1675000,2293218
294.,Anthony Randolph,1674641,2292726
295.,Royce White,1645440,2252748
296.,Avery Bradley,1630800,2232704
297.,Reggie Evans,1622618,2221502
298.,Chris Singleton,1596360,2185553
299.,Sebastian Telfair,1567500,2146041
300.,Tyler Zeller,1563120,2140044
301.,Tobias Harris,1524480,2087143
302.,Derek Fisher,1519214,2079933
303.,John Lucas,1500000,2053628
303.,Gustavo Ayon,1500000,2053628
303.,Gary Forbes,1500000,2053628
303.,Vyacheslav Kravtsov,1500000,2053628
303.,Jordan Farmar,1500000,2053628
308.,Terrence Jones,1485000,2033091
309.,Jared Jeffries,1475106,2019546
310.,Keyon Dooling,1471491,2014596
311.,Elliot Williams,1442880,1975426
312.,Andrew Nicholson,1418160,1941582
313.,Nolan Smith,1404960,1923510
314.,Nando De Colo,1400000,1916719
314.,Jodie Meeks,1400000,1916719
316.,Trevor Booker,1385280,1896566
317.,Willie Green,1375000,1882492
318.,Louis Amundson,1365196,1869068
319.,Donatas Motiejunas,1361400,1863872
319.,Evan Fournier,1361400,1863872
321.,Jason Collins,1352181,1851251
321.,Jamaal Tinsley,1352181,1851251
321.,Jermaine O'Neal,1352181,1851251
321.,Kurt Thomas,1352181,1851251
321.,Rasheed Wallace,1352181,1851251
321.,Joel Przybilla,1352181,1851251
321.,Antawn Jamison,1352181,1851251
321.,Vladimir Radmanovic,1352181,1851251
321.,Nazr Mohammed,1352181,1851251
321.,Jerry Stackhouse,1352181,1851251
321.,Chris Wilcox,1352181,1851251
332.,Kenneth Faried,1348800,1846622
333.,Jeremy Pargo,1313845,1798765
334.,Jared Sullinger,1306920,1789285
335.,Hamed Haddadi,1300000,1779811
336.,Dominique Jones,1276560,1747719
337.,Victor Claver,1254720,1717818
337.,Fab Melo,1254720,1717818
339.,Reggie Jackson,1243080,1701882
340.,Earl Clark,1240000,1697666
341.,Quincy Pondexter,1234320,1689889
342.,Aleksandar Pavlovic,1232713,1687689
343.,Leandro Barbosa,1229255,1682955
343.,Roger Mason,1229255,1682955
343.,Marquis Daniels,1229255,1682955
346.,Royal Ivey,1223166,1674618
346.,Damien Wilkins,1223166,1674618
346.,Delonte West,1223166,1674618
349.,Lazar Hayward,1209260,1655579
350.,John Jenkins,1204560,1649145
351.,Jordan Crawford,1198680,1641095
352.,Dominic McGuire,1195578,1636847
353.,MarShon Brooks,1193280,1633702
354.,Greivis Vasquez,1191240,1630909
355.,Christian Eyenga,1174080,1607415
356.,Jared Cunningham,1156320,1583100
357.,Jordan Hamilton,1153800,1579650
358.,Ronnie Price,1146337,1569433
358.,Ronny Turiaf,1146337,1569433
358.,Nate Robinson,1146337,1569433
361.,JaJuan Johnson,1120440,1533978
362.,Norris Cole,1113600,1524613
363.,Josh Howard,1113560,1524558
364.,Tony Wroten,1110120,1519849
365.,Cory Joseph,1105560,1513606
366.,Jimmy Butler,1097520,1502598
367.,Patrick Mills,1085120,1485622
368.,Miles Plumlee,1073280,1469412
369.,Ronnie Brewer,1069509,1464249
369.,Ryan Hollins,1069509,1464249
371.,Luke Harangody,1054389,1443548
372.,DeJuan Blair,1054000,1443016
373.,Arnett Moultrie,1042320,1427025
374.,Devin Ebanks,1040000,1423848
375.,Perry Jones,1035960,1418317
376.,Festus Ezeli,1020960,1397781
377.,Mickael Pietrus,1005096,1376062
378.,Jon Brockman,1000000,1369085
378.,Kyle Singler,1000000,1369085
380.,Brandan Wright,992680,1359063
380.,Kelenna Azubuike,992680,1359063
380.,CJ Watson,992680,1359063
383.,Ishmael Smith,985000,1348549
384.,Gary Neal,972000,1330751
385.,Ivan Johnson,962195,1317327
386.,Chase Budinger,942293,1290079
387.,Darius Morris,937195,1283100
388.,Cartier Martin,915852,1253879
388.,Anthony Tolliver,915852,1253879
390.,Lance Stephenson,915243,1253045
391.,James Anderson,902002,1234917
392.,Chandler Parsons,888250,1216090
393.,AJ Price,885120,1211804
393.,DeMarre Carroll,885120,1211804
393.,Alan Anderson,885120,1211804
393.,Hasheem Thabeet,885120,1211804
397.,Marquis Teague,857000,1173306
398.,James White,854389,1169731
398.,Will Conroy,854389,1169731
398.,Dexter Pittman,854389,1169731
398.,Matt Barnes,854389,1169731
398.,Jeff Ayres,854389,1169731
398.,Keith Bogans,854389,1169731
404.,Tyler Honeycutt,850000,1163722
404.,Draymond Green,850000,1163722
406.,Brad Miller,848000,1160984
407.,Mike James,795400,1088970
408.,Kyle O'Quinn,788872,1080033
409.,Isaiah Thomas,762195,1043510
409.,PJ Tucker,762195,1043510
409.,Charles Jenkins,762195,1043510
409.,E'Twaun Moore,762195,1043510
409.,Justin Harper,762195,1043510
409.,Daniel Orton,762195,1043510
409.,DeAndre Liggins,762195,1043510
409.,Lance Thomas,762195,1043510
409.,Malcolm Lee,762195,1043510
409.,Jon Leuer,762195,1043510
409.,Trey Thompkins,762195,1043510
409.,Greg Smith,762195,1043510
409.,Julyan Stone,762195,1043510
409.,Josh Selby,762195,1043510
409.,Cory Higgins,762195,1043510
409.,Jeremy Tyler,762195,1043510
425.,Shelvin Mack,761800,1042968
426.,Sam Young,761319,1042310
427.,Jannero Pargo,696446,953493
428.,Quincy Acy,665000,910441
429.,Jeff Adrien,653356,894500
430.,Doron Lamb,650000,889905
431.,Jae Crowder,600491,822123
432.,Garrett Temple,572943,784407
433.,Will Barton,550000,752997
433.,Orlando Johnson,550000,752997
433.,Jeffery Taylor,550000,752997
436.,Chris Johnson,508586,696296
437.,Kevin Murphy,473604,648404
437.,Luke Zeller,473604,648404
437.,Diante Garrett,473604,648404
437.,DeQuan Jones,473604,648404
437.,Pablo Prigioni,473604,648404
437.,Chris Copeland,473604,648404
437.,Darius Miller,473604,648404
437.,Brian Roberts,473604,648404
437.,Robert Sacre,473604,648404
437.,Ben Hansbrough,473604,648404
437.,Kent Bazemore,473604,648404
437.,Khris Middleton,473604,648404
437.,Kim English,473604,648404
437.,Quincy Miller,473604,648404
437.,Bernard James,473604,648404
437.,Tornike Shengelia,473604,648404
437.,Tyshawn Taylor,473604,648404
437.,Mike Scott,473604,648404
455.,Mickael Gelabale,452323,619268
456.,Kenyon Martin,429516,588044
457.,Jordan Williams,420000,575015
458.,Kevin Jones,390000,533943
459.,Juwan Howard,373838,511816
460.,Josh Harrellson,358680,491063
461.,Samardo Samuels,346781,474772
462.,Earl Barron,339726,465113
463.,Maalik Wayns,334308,457695
464.,Jarvis Varnado,314806,430996
465.,Terrel Harris,304878,417404
466.,Donald Sloan,300395,411265
467.,Micheal Eric,300000,410725
468.,Patrick Beverley,298092,408113
469.,Terrence Williams,296775,406310
470.,Travis Leslie,294835,403653
471.,Shavlik Randolph,280286,383735
472.,DJ White,263980,361411
473.,Aron Baynes,239588,328016
474.,Dionte Christmas,236800,324199
475.,Troy Murphy,226619,310260
476.,Scott Machado,225657,308943
476.,Kris Joseph,225657,308943
478.,Darius Johnson-Odom,195013,266989
479.,Malcolm Thomas,179340,245530
480.,DaJuan Summers,177024,242360
481.,Chris Quinn,169339,231839
482.,Tim Ohlbrecht,142081,194521
483.,Tracy McGrady,79540,108897
484.,Justin Holiday,76220,104351
485.,Chris Douglas-Roberts,72892,99795
486.,Solomon Jones,62912,86131
487.,Jerel McNeal,61289,83909
488.,Damion James,50258,68807
489.,Andrew Goudelock,44835,61382
489.,Justin Dentmon,44835,61382
491.,Josh Akognon,41788,57211
492.,Eddy Curry,31629,43302
493.,Chris Wright,27859,38141
494.,Henry Sims,25073,34327
