Ranking,Player,2016/17,2016/17(*)
165.,Wayne Ellington,6000000,7821200
165.,Patrick Beverley,6000000,7821200
165.,Ishmael Smith,6000000,7821200
165.,Ramon Sessions,6000000,7821200
169.,Alex Abrines,5994764,7814374
170.,Karl-Anthony Towns,5960160,7769267
171.,Ben Simmons,5903160,7694965
172.,Otto Porter,5893981,7683000
173.,Spencer Hawes,5782450,7537616
173.,Josh McRoberts,5782450,7537616
173.,Shaun Livingston,5782450,7537616
173.,Nikola Mirotic,5782450,7537616
177.,Brandan Wright,5709880,7443018
178.,Tim Duncan,5643750,7356816
179.,Jared Sullinger,5628000,7336285
179.,Tyler Johnson,5628000,7336285
179.,Wesley Johnson,5628000,7336285
179.,Boban Marjanovic,5628000,7336285
183.,Brandon Jennings,5587318,7283255
184.,Nick Young,5443918,7096328
185.,Jabari Parker,5374320,7005605
186.,Lance Stephenson,5371672,7002152
187.,D'Angelo Russell,5332800,6951482
188.,Josh Smith,5331729,6950086
189.,Cody Zeller,5318313,6932598
190.,PJ Tucker,5300000,6908726
191.,Brandon Ingram,5281680,6884846
192.,Kyle Korver,5239437,6829780
193.,Darren Collison,5229454,6816767
194.,Larry Sanders,5207722,6788438
195.,Langston Galloway,5200000,6778373
196.,Derrick Williams,5020145,6543926
197.,Jason Smith,5000000,6517666
197.,CJ Watson,5000000,6517666
197.,Tony Allen,5000000,6517666
197.,Roy Hibbert,5000000,6517666
197.,Luis Scola,5000000,6517666
197.,Jonas Jerebko,5000000,6517666
203.,Alexis Ajinca,4863206,6339351
204.,Kyle Singler,4837500,6305842
204.,Mike Dunleavy,4837500,6305842
206.,Joel Embiid,4826160,6291060
207.,Alex Len,4823621,6287750
208.,Jahlil Okafor,4788840,6242412
209.,Jaylen Brown,4743000,6182658
210.,Marcus Morris,4625000,6028841
211.,CJ Miles,4583450,5974679
212.,Jameer Nelson,4540525,5918725
213.,Nerlens Noel,4384490,5715328
214.,Aaron Gordon,4351320,5672090
215.,Greivis Vasquez,4347826,5667536
216.,Kristaps Porzingis,4317720,5628291
217.,Dragan Bender,4276320,5574325
218.,Vince Carter,4264057,5558340
219.,Devin Harris,4227996,5511333
220.,Jose Juan Barea,4096950,5340510
221.,Ben McLemore,4008882,5225711
222.,Leandro Barbosa,4000000,5214133
222.,Jordan Hill,4000000,5214133
222.,Udonis Haslem,4000000,5214133
222.,James Johnson,4000000,5214133
222.,Thabo Sefolosha,4000000,5214133
227.,Dante Exum,3940320,5136338
228.,Kyle O'Quinn,3918750,5108221
229.,Mario Hezonja,3909840,5096606
230.,Kris Dunn,3872520,5047958
231.,Nemanja Bjelica,3800000,4953426
232.,Nick Collison,3750000,4888250
233.,Kentavious Caldwell-Pope,3678319,4794811
234.,Quincy Pondexter,3617978,4716154
235.,Marcus Smart,3578880,4665189
236.,Bojan Bogdanovic,3573020,4657550
237.,Willie Cauley-Stein,3551160,4629055
238.,Will Barton,3533333,4605817
239.,Paul Pierce,3527920,4598761
240.,Buddy Hield,3517200,4584787
241.,Brandon Rush,3500000,4562366
241.,Lavoy Allen,3500000,4562366
241.,Mike Miller,3500000,4562366
244.,Anthony Morrow,3488000,4546724
245.,Trey Burke,3386597,4414542
246.,Kevin Martin,3336000,4348587
247.,Mike Scott,3333333,4345110
247.,KJ McDaniels,3333333,4345110
249.,Troy Daniels,3332940,4344598
250.,Julius Randle,3267120,4258799
251.,Ronnie Price,3251227,4238082
252.,Emmanuel Mudiay,3241800,4225794
253.,CJ McCollum,3219579,4196828
254.,Jamal Murray,3210840,4185437
255.,Patrick Mills,3200000,4171306
256.,Michael Carter-Williams,3183526,4149832
257.,Omri Casspi,3149524,4105509
258.,Steven Adams,3140517,4093768
259.,Kelly Olynyk,3094013,4033149
260.,Shabazz Muhammad,3046299,3970952
261.,Dante Cunningham,3000000,3910600
261.,Justin Hamilton,3000000,3910600
263.,Giannis Antetokounmpo,2995420,3904629
264.,Nik Stauskas,2993040,3901527
265.,Stanley Johnson,2969880,3871337
266.,Quincy Acy,2965505,3865633
267.,Marquese Chriss,2941440,3834265
268.,Dewayne Dedmon,2898000,3777639
268.,Mindaugas Kuzminskas,2898000,3777639
268.,Dion Waiters,2898000,3777639
268.,James Ennis,2898000,3777639
268.,Nenê,2898000,3777639
268.,Zaza Pachulia,2898000,3777639
268.,Seth Curry,2898000,3777639
275.,Tomas Satoransky,2870813,3742200
276.,Tibor Pleiss,2800000,3649893
277.,Noah Vonleh,2751360,3586489
278.,Frank Kaminsky,2730000,3558646
279.,Dennis Schroeder,2708582,3530726
280.,Jakob Poeltl,2703960,3524702
281.,Aaron Brooks,2700000,3519540
282.,Elfrid Payton,2613600,3406914
283.,Justise Winslow,2593440,3380635
284.,Thon Maker,2568600,3348255
285.,Martell Webster,2500000,3258833
285.,Richard Jefferson,2500000,3258833
285.,Randy Foye,2500000,3258833
285.,Malcolm Delaney,2500000,3258833
289.,Doug McDermott,2483040,3236725
290.,Domantas Sabonis,2440200,3180882
291.,Shelvin Mack,2433334,3171932
292.,Myles Turner,2380440,3102982
293.,Tony Snell,2368327,3087193
294.,Archie Goodwin,2350999,3064604
295.,Gorgui Dieng,2348782,3061715
296.,Trey Lyles,2340600,3051050
297.,Mason Plumlee,2328530,3035316
298.,Dario Saric,2318280,3021955
298.,Taurean Prince,2318280,3021955
300.,Tim Hardaway Jr,2281605,2974148
301.,Reggie Bullock,2255644,2940307
302.,Alonzo Gee,2255408,2939998
303.,Zach LaVine,2240880,2921061
304.,Devin Booker,2223600,2898536
305.,Luc Mbah a Moute,2203000,2871683
306.,Georgios Papagiannis,2202240,2870693
307.,Maurice Williams,2194500,2860603
308.,Andre Roberson,2183072,2845707
309.,TJ Warren,2128920,2775118
310.,Rudy Gobert,2121287,2765168
311.,Cameron Payne,2112480,2753688
312.,Joe Ingles,2100000,2737420
313.,Denzel Valentine,2092200,2727252
314.,Tim Frazier,2090000,2724384
315.,Adreian Payne,2022240,2636057
316.,Kelly Oubre,2006640,2615722
317.,Juan Hernangomez,1987440,2590694
318.,Lucas Nogueira,1921320,2504504
318.,Jusuf Nurkic,1921320,2504504
320.,Terry Rozier,1906440,2485108
321.,James Young,1825200,2379209
322.,Rashad Vaughn,1811040,2360751
323.,Kevin Seraphin,1800000,2346360
324.,Wade Baldwin,1793760,2338225
325.,Tyler Ennis,1733880,2260170
326.,Sam Dekker,1720560,2242807
327.,Joffrey Lauvergne,1709719,2228675
328.,Henry Ellenson,1704120,2221377
329.,Gary Harris,1655880,2158494
330.,Jerian Grant,1643040,2141757
331.,Malik Beasley,1627320,2121265
332.,RJ Hunter,1625240,2118553
333.,Bruno Caboclo,1589640,2072148
334.,Delon Wright,1577280,2056037
335.,Jarrett Jack,1571705,2048768
336.,Caris LeVert,1562280,2036484
337.,David Lee,1551659,2022639
337.,Caron Butler,1551659,2022639
337.,Steve Novak,1551659,2022639
337.,Jason Terry,1551659,2022639
337.,Metta World Peace,1551659,2022639
337.,Brandon Bass,1551659,2022639
337.,Raymond Felton,1551659,2022639
337.,David West,1551659,2022639
337.,James Jones,1551659,2022639
337.,Chris Andersen,1551659,2022639
347.,Mitch McGary,1526040,1989244
348.,Justin Anderson,1514160,1973758
349.,Marcelo Huertas,1500000,1955300
350.,DeAndre Bembry,1499760,1954987
351.,Jordan Adams,1465080,1909780
352.,Demetrius Jackson,1450000,1890123
353.,Malachi Richardson,1439880,1876931
354.,Sasha Vujacic,1410598,1838761
354.,Gerald Green,1410598,1838761
356.,Rodney Hood,1406520,1833445
357.,Bobby Portis,1404600,1830942
358.,Michael Beasley,1403611,1829653
358.,Marreese Speights,1403611,1829653
358.,JaVale McGee,1403611,1829653
361.,Rondae Hollis-Jefferson,1395600,1819211
362.,Willy Hernangomez,1375000,1792358
363.,Deyonta Davis,1369229,1784835
364.,Nikola Jokic,1358500,1770850
365.,Shabazz Napier,1350120,1759926
366.,Tyus Jones,1339680,1746317
367.,Sasha Kaun,1333420,1738157
368.,Timothe Luwawu,1326960,1729736
369.,Marcus Thornton,1315448,1714730
369.,Ty Lawson,1315448,1714730
369.,Alan Anderson,1315448,1714730
372.,Clint Capela,1296240,1689692
373.,Jarell Martin,1286160,1676552
374.,Brice Johnson,1273920,1660597
375.,Luke Babbitt,1227286,1599808
375.,Jeremy Evans,1227286,1599808
377.,Jordan Mickey,1223653,1595072
378.,CJ Wilcox,1209600,1576753
379.,Larry Nance Jr,1207680,1574251
380.,Terrence Jones,1207194,1573616
381.,Pascal Siakam,1196040,1559078
382.,Kyle Anderson,1192080,1553916
383.,Chris McCullough,1191480,1553133
383.,Josh Huestis,1191480,1553133
385.,Livio Jean-Charles,1188840,1549692
385.,Skal Labissiere,1188840,1549692
387.,Kevon Looney,1182840,1541871
388.,Dejounte Murray,1180080,1538273
389.,Damian Jones,1171560,1527167
390.,Hollis Thompson,1131040,1474347
391.,Isaiah Whitehead,1074145,1400183
392.,Rakeem Christmas,1052342,1371762
392.,Joseph Young,1052342,1371762
394.,John Jenkins,1050961,1369962
394.,Thomas Robinson,1050961,1369962
394.,Pablo Prigioni,1050961,1369962
394.,Brian Roberts,1050961,1369962
398.,Glenn Robinson III,1050500,1369361
399.,Montrezl Harrell,1045000,1362192
400.,Ivica Zubac,1034865,1348981
401.,Richaun Holmes,1024000,1334818
402.,Anthony Brown,1023838,1334606
403.,Jeff Withey,1015696,1323993
403.,Robert Covington,1015696,1323993
403.,Justin Holiday,1015696,1323993
403.,Ian Clark,1015696,1323993
403.,Isaiah Canaan,1015696,1323993
403.,Anthony Bennett,1015696,1323993
403.,Mike Muscala,1015696,1323993
410.,DeAndre Liggins,1015695,1323991
411.,Walter Tavares,1006000,1311354
412.,Damjan Rudez,980431,1278024
412.,Jerami Grant,980431,1278024
412.,Louis Amundson,980431,1278024
412.,JaMychal Green,980431,1278024
412.,James Michael McAdoo,980431,1278024
412.,Beno Udrih,980431,1278024
412.,Nick Johnson,980431,1278024
412.,Sean Kilpatrick,980431,1278024
412.,Joe Harris,980431,1278024
421.,Elton Brand,980000,1277462
422.,Axel Toupane,977534,1274247
423.,Stephen Zimmerman,950000,1238356
424.,Andrew Harrison,945000,1231839
425.,Bobby Brown,940070,1225412
426.,Tyler Ulis,918369,1197124
427.,Jason Thompson,893333,1164489
428.,Raul Neto,877800,1144241
429.,Malcolm Brogdon,875000,1140591
430.,Norman Powell,874636,1140117
430.,Jonathon Simmons,874636,1140117
430.,Pat Connaughton,874636,1140117
430.,Alan Williams,874636,1140117
430.,TJ McConnell,874636,1140117
430.,Josh Richardson,874636,1140117
430.,Darrun Hilliard,874636,1140117
430.,Salah Mejri,874636,1140117
430.,Jordan McRae,874636,1140117
430.,Cristiano Felicio,874636,1140117
430.,Christian Wood,874636,1140117
441.,Paul Zipser,750000,977650
442.,Spencer Dinwiddie,726672,947241
443.,Ryan Kelly,713305,929816
444.,Jonathan Gibson,671346,875121
445.,Joel Anthony,663810,865298
446.,Troy Williams,652165,850118
447.,Georges Niang,650000,847296
447.,Michael Gbinije,650000,847296
447.,AJ Hammons,650000,847296
450.,Briante Weber,623447,812683
451.,Donatas Motiejunas,607491,791884
452.,Joel Bolomboy,600000,782120
452.,Jake Layman,600000,782120
454.,John Lucas,580344,756497
455.,Gary Payton II,578636,754270
456.,Toney Douglas,564868,736324
457.,Danuel House,543471,708432
457.,Sheldon Mac,543471,708432
457.,Daniel Ochefu,543471,708432
457.,Fred VanVleet,543471,708432
457.,Bryn Forbes,543471,708432
457.,Davis Bertans,543471,708432
457.,Tim Quarterman,543471,708432
457.,Derrick Jones,543471,708432
457.,Semaj Christon,543471,708432
457.,Maurice Ndour,543471,708432
457.,Marshall Plumlee,543471,708432
457.,Ron Baker,543471,708432
457.,Cheick Diallo,543471,708432
457.,Rodney McGruder,543471,708432
457.,Diamond Stone,543471,708432
457.,Chinanu Onuaku,543471,708432
457.,Kyle Wiltjer,543471,708432
457.,Patrick McCaw,543471,708432
457.,Dorian Finney-Smith,543471,708432
457.,Nicolas Brussino,543471,708432
457.,Kay Felder,543471,708432
457.,Treveon Graham,543471,708432
479.,Chasson Randle,541170,705432
480.,Arinze Onuaku,426775,556315
481.,Yogi Ferrell,409300,533535
482.,Johnny O'Bryant,392169,511204
483.,Aaron Harrison,365289,476166
484.,Okaro White,310995,405392
485.,Isaiah Taylor,305000,397577
486.,Norris Cole,288131,375588
487.,Ben Bentil,281968,367554
488.,Jarell Eddie,277898,362248
489.,Yi Jianlian,250000,325883
489.,Elliot Williams,250000,325883
491.,Lamar Patterson,242963,316710
492.,Jordan Crawford,234920,306226
493.,Nicolas Laprovittola,204601,266704
494.,Reggie Williams,193307,251982
495.,Pierre Jackson,191810,250030
496.,Brandon Paul,155000,202047
497.,Shawn Long,154512,201411
498.,Jarnell Stokes,150000,195530
498.,Robbie Hummel,150000,195530
500.,Mike Tobey,138937,181109
501.,Patricio Garino,131968,172024
502.,Jarrod Uthoff,129920,169354
503.,Marcus Paige,125000,162941
504.,Manny Harris,119493,155763
504.,Ray McCallum,119493,155763
506.,Wayne Selden,115087,150019
507.,Isaiah Cousins,100000,130353
507.,JP Tokoto,100000,130353
507.,Stefan Jankovic,100000,130353
507.,Egidijus Mockevicius,100000,130353
511.,Quinn Cook,95904,125013
512.,Marcus Georges-Hunt,88936,115930
513.,Jordan Farmar,82976,108161
514.,Prince Ibeh,77250,100697
515.,Quincy Ford,75000,97765
515.,Henry Sims,75000,97765
515.,Ryan Arcidiacono,75000,97765
515.,Kaleb Tarczewski,75000,97765
515.,Keith Benson,75000,97765
520.,Alex Poythress,73743,96126
521.,David Nwaba,73528,95846
522.,Gary Neal,72193,94105
523.,Kyle Collinsworth,70000,91247
524.,Thomas Walkup,69500,90595
525.,James Webb,65000,84729
526.,Zach Auguste,60000,78212
527.,Brady Heslip,56500,73649
528.,EJ Singler,50000,65176
528.,Dionte Christmas,50000,65176
528.,Anthony Barber,50000,65176
528.,Alex Caruso,50000,65176
528.,Julyan Stone,50000,65176
528.,Elgin Cook,50000,65176
528.,Scott Wood,50000,65176
528.,DJ Kennedy,50000,65176
528.,Nate Wolters,50000,65176
528.,Damion Lee,50000,65176
528.,Matt Costello,50000,65176
539.,Beau Beech,45000,58659
540.,Phil Pressey,35000,45623
541.,Nikola Jovanovic,30000,39106
542.,Tony Wroten,25000,32588
542.,Nick Zeisloft,25000,32588
542.,Jalen Jones,25000,32588
545.,Dahntay Jones,24022,31313
