,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Roman Quinn,31.9,2.088,15782021,,578000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Sam Coonrod,32.5,1.078,15732021,,573000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
2,Ranger Suárez,29.6,1.124,157052021,,570500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Alec Bohm,28.6,0.128,15752021,,575000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
4,Connor Brogdon,30.2,0.081,157152021,,571500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,Estimated salaries for other pre-arbitration players,3423000,,,,,,,,,,
