,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Rhys Hoskins,32.0,4.053,1772022,,7700000,ARB 3,FREE AGENT,,,,
1,José Alvarado,29.8,4.088,1192022,,1900000,ARB 3,FREE AGENT,,,,
2,Seranthony Domínguez,30.3,3.131,17252022,,725000,ARB 3,ARB 4,FREE AGENT,,,
