,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Ian Happ,26.2,2.036,16242020,,624000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Victor Caratini,27.1,2.051,15922020,,592000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Rowan Wick,27.9,0.114,157152020,,571500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
3,Alec Mills,28.9,0.097,156952020,,569500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
4,Duane Underwood Jr.,26.2,0.044,15652020,,565000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
5,Jason Adam,29.2,0.156,12020,,Pre-ARB,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
6,Estimated salaries for other pre-arbitration players,,,,,2254000,,,,,,
