,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Willson Contreras,32.9,5.108,196252022,,9625000,FREE AGENT,,,,,
1,Ian Happ,30.6,4.036,16852022,,6850000,ARB 3,FREE AGENT,,,,
2,Franmil Reyes,29.7,3.115,14552022,,4550000,ARB 2,ARB 3,FREE AGENT,,,
