,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Antonio Senzatela,25.7,2.106,157352020,,573500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Jairo Díaz,29.4,2.083,157352020,,573500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Raimel Tapia,26.7,2.020,157352020,,573500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
3,Ryan McMahon,24.8,2.006,157352020,,573500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
4,Jeff Hoffman,27.7,1.105,156852020,,568500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Tyler Kinley,29.7,1.014,156852020,,568500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
6,Joshua Fuentes,27.6,0.040,156552020,,565500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Yency Almonte,26.3,0.168,156552020,,565500,Pre-ARB,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT
8,Estimated salaries for other pre-arbitration players,,,,,3944500,,,,,,
