,Player,Age,Service Time,Contract,AAV,2020,2021,2022,2023,2024,2025,2026
0,Jon Gray,28.9,4.062,1562020,,5600000,ARB 3,FREE AGENT,,,,
1,Mychal Givens,30.4,4.069,132252020,,3225000,ARB 3,FREE AGENT,,,,
2,Tony Wolters,28.3,3.161,1192020,,1900000,ARB 3,ARB 4,FREE AGENT,,,
3,Elias Díaz,29.9,3.088,1112020,,1100000,ARB 2,ARB 3,FREE AGENT,,,
4,Carlos Estévez,27.8,3.022,11082020,,1080000,ARB 2,ARB 3,FREE AGENT,,,
5,Kyle Freeland,27.4,2.144,128752020,,2875000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
6,David Dahl,26.5,2.162,124752020,,2475000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
7,Daniel Bard,35.3,3.103,112020,,1000000,ARB 2,ARB 3,ARB 4,FREE AGENT,,
