,Player,Age,Service Time,Contract,AAV,2021,2022,2023,2024,2025,2026,2027
0,Tyler Kinley,34.1,2.014,158052021,,580500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Garrett Hampson,30.5,2.030,158052021,,580500,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Yency Almonte,30.8,1.168,157552021,,575500,ARB 1,ARB 2,ARB 3,ARB 4,FREE AGENT,
3,Joshua Fuentes,32.1,1.015,157552021,,575500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
4,Austin Gomber,31.3,1.111,157552021,,575500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
5,Brendan Rodgers,28.6,1.075,157552021,,575500,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
6,Yonathan Daza,31.1,0.101,157252021,,572500,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
7,Connor Joe,32.6,0.017,"1 yr, TBD (2021)",,TBD,Pre-ARB,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3
8,Estimated salaries for other pre-arbitration players,5134500,,,,,,,,,,
